logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,fdr
-0.0716109747934515,-0.0200610742305371,-1.05897318342025,0.289743117575461,0.982508055085963,-5.0934758722888,kiaa1549,0.982508055085963
0.0573190142464646,0.0214838622915546,1.05889042038835,0.28978080277421,0.982508055085963,-5.09355116219183,pts,0.982508055085963
0.0404807283936042,0.0102734899328858,1.05727236789734,0.290518227917947,0.982508055085963,-5.09502193128306,nectin1,0.982508055085963
0.0671247031557317,0.0478173808086905,1.05705759805056,0.290616203880116,0.982508055085963,-5.09521698282124,znf75d,0.982508055085963
0.0419139886577468,-0.00787012522361375,1.05572206800592,0.291225959247438,0.982508055085963,-5.09642900786607,adamtsl5,0.982508055085963
0.0342705838442301,0.00032031055900623,1.05501662930845,0.291548384593516,0.982508055085963,-5.0970685925012,tsnax,0.982508055085963
0.0677477401421296,0.126266428571428,1.05457836529161,0.291748816900877,0.982508055085963,-5.09746572870302,mrpl58,0.982508055085963
-0.0229144387289302,-0.0225945205479452,-1.05449001167408,0.291789235089331,0.982508055085963,-5.09754577103139,fgfr2,0.982508055085963
0.0392276077265123,-0.0773653571428573,1.05354000834698,0.292224060921881,0.982508055085963,-5.09840598583664,elac1,0.982508055085963
0.0431123354404364,-0.0198006309148266,1.05250149812603,0.292699895359452,0.982508055085963,-5.09934545651223,sod2,0.982508055085963
0.0271299026515743,-0.0174155391120507,1.05225007694656,0.292815172130178,0.982508055085963,-5.0995727612955,flt1,0.982508055085963
0.0307148435060017,-0.0534860465116277,1.05103457196134,0.293372912110796,0.982508055085963,-5.10067090976418,scrg1,0.982508055085963
0.0284765220037128,-0.000582217573221758,1.05067765085284,0.29353682239034,0.982508055085963,-5.10099312952196,c1qa,0.982508055085963
-0.0575013874476055,0.0954282855436083,-1.05055047148116,0.293595242326926,0.982508055085963,-5.10110791757551,ccar2,0.982508055085963
-0.0388203248405882,-0.0948428963414639,-1.05053438575635,0.293602631872331,0.982508055085963,-5.10112243505026,dctd,0.982508055085963
-0.0589465666043662,0.0123413056741915,-1.05031319755807,0.293704255141113,0.982508055085963,-5.10132203637128,pdia5,0.982508055085963
-0.048695585376015,-0.0173118143459916,-1.05003495260522,0.293832126241931,0.982508055085963,-5.10157306637422,angptl2,0.982508055085963
0.0451856004617939,-0.0556312500000004,1.04885423587913,0.294375155711379,0.982508055085963,-5.10263755901229,rgcc,0.982508055085963
0.0451848903310185,-0.00334548852108917,1.04872072621447,0.294436601166838,0.982508055085963,-5.10275785135465,lilrb4,0.982508055085963
0.0310946550205031,-0.0407898466419883,1.04721248722491,0.295131339014712,0.982508055085963,-5.10411571395445,thbd,0.982508055085963
-0.0322711018762544,-0.00803861689106488,-1.04620399899291,0.29559649002631,0.982508055085963,-5.10502256376666,frmd7,0.982508055085963
0.0434934052071999,0.00342234169653522,1.04334058878673,0.296919874096259,0.982508055085963,-5.10759263482704,dhps,0.982508055085963
-0.137805220740683,-0.0299125467164975,-1.04232951879483,0.297388106740604,0.982508055085963,-5.10849844623269,ifng,0.982508055085963
-0.0278733583577547,-0.0161864522930944,-1.04141468654929,0.297812196542306,0.982508055085963,-5.10931728298295,colec12,0.982508055085963
-0.0660267673061165,0.0506042546771272,-1.03946966227728,0.29871519692774,0.982508055085963,-5.11105582496207,itgax,0.982508055085963
-0.070728235693923,-0.0333054564533054,-1.0385118340896,0.299160551457557,0.982508055085963,-5.11191077801782,gusb,0.982508055085963
0.0607899273481631,-0.00157938225976768,1.03850577316889,0.299163370971645,0.982508055085963,-5.11191618546134,fcgr3b,0.982508055085963
-0.0365008874410242,-0.0103381330079316,-1.03835217084092,0.299234832033838,0.982508055085963,-5.11205321615811,adamts4,0.982508055085963
0.0262773098149554,-0.00926037267080746,1.03825818010103,0.299278565365366,0.982508055085963,-5.11213705657365,bhmt2,0.982508055085963
0.0362458735141003,0.00478188679245281,1.03673707766182,0.299986918713801,0.982508055085963,-5.11349283693122,ppm1a,0.982508055085963
0.0562321932103201,0.00498976975405546,1.03579386359819,0.300426720094265,0.982508055085963,-5.11433253993271,pla2g1b,0.982508055085963
0.0491082825753046,0.0157931324647123,1.03450024860294,0.30103060532554,0.982508055085963,-5.11548294845788,cd14,0.982508055085963
-0.0581846627990954,0.0697785845027456,-1.03443801875356,0.301059675843516,0.982508055085963,-5.1155382531069,creb3,0.982508055085963
0.0461384486546458,-0.0636758215962444,1.0341207383102,0.30120792169996,0.982508055085963,-5.11582017358589,ca14,0.982508055085963
0.352768704951407,-0.810266420664208,1.03300480537307,0.301729715748176,0.982508055085963,-5.11681105295256,pnliprp2,0.982508055085963
0.0363105838350727,-0.0353370347773035,1.03071931960723,0.302800254258666,0.982508055085963,-5.1188370876971,s100a13,0.982508055085963
-0.051956722150739,-0.0764194151738671,-1.02946737480719,0.303387744778951,0.982508055085963,-5.1199450102724,atox1,0.982508055085963
-0.0739368544186757,-0.0387671114599686,-1.02943539295961,0.303402762579176,0.982508055085963,-5.11997329535012,hbegf,0.982508055085963
-0.0336795587060802,-0.0299176097303015,-1.02939693425781,0.303420822387621,0.982508055085963,-5.1200073074626,lgals1,0.982508055085963
0.0938616787212402,0.180963774693006,1.02817798259793,0.303993599934055,0.982508055085963,-5.12108466654134,il17f,0.982508055085963
0.102694555791168,0.190406662700773,1.02808148749923,0.304038973041204,0.982508055085963,-5.12116989837837,klk3,0.982508055085963
-0.0488338528171959,-0.0533822029442691,-1.02785803391206,0.304144060773336,0.982508055085963,-5.12136723897145,tmsb10,0.982508055085963
0.0372742759139989,-0.0302013302034429,1.02625856187718,0.304896979441844,0.982508055085963,-5.12277854429866,cd74,0.982508055085963
0.0563808036936258,0.047326845637584,1.02595195903239,0.30504144771485,0.982508055085963,-5.12304882673495,gimap8,0.982508055085963
0.0391470101748629,-0.113981156827668,1.02544832351564,0.305278854509294,0.982508055085963,-5.12349262613062,rilpl2,0.982508055085963
0.0529120762877621,0.0177567761194029,1.02453214204914,0.305711044209425,0.982508055085963,-5.12429939947462,ptprh,0.982508055085963
0.0340284156917969,0.00110297681770285,1.02384358353856,0.306036124608956,0.982508055085963,-5.12490525797345,igfbp3,0.982508055085963
-0.02935400772895,-0.0177185339690107,-1.02128544640699,0.307245873506361,0.982508055085963,-5.12715258415511,csh1,0.982508055085963
-0.0597015369137235,-0.0125714456391876,-1.0211226157973,0.307322983598874,0.982508055085963,-5.12729544093217,tgfb2,0.982508055085963
-0.0574793109706887,0.00216108440170939,-1.02060135956359,0.307569916014976,0.982508055085963,-5.12775260359185,ace2,0.982508055085963
-0.0370471026607204,0.0214495410036717,-1.01891512404815,0.308369629011872,0.982508055085963,-5.12922990286328,chrm1,0.982508055085963
-0.0993998409925866,-0.162554826862539,-1.01878304338538,0.308432327578972,0.982508055085963,-5.12934551477876,fuca1,0.982508055085963
0.0327248273472931,0.0435613468634688,1.01837598247745,0.308625612081969,0.982508055085963,-5.12970172630776,impg1,0.982508055085963
0.0392995378833759,-0.042414905362776,1.01833321657506,0.308645923243446,0.982508055085963,-5.12973914171025,wars,0.982508055085963
0.0759613586241842,0.192901207000604,1.01754758616971,0.309019206531528,0.982508055085963,-5.13042620161169,txk,0.982508055085963
0.0604525183109732,0.00181721224920803,1.01716424822945,0.309201453528923,0.982508055085963,-5.13076125112433,cox5b,0.982508055085963
0.223421753525889,-0.520392317845828,1.0168460145423,0.309352802574457,0.982508055085963,-5.13103930166648,muc16,0.982508055085963
-0.0546834880242313,0.020164529658478,-1.0153166284227,0.310080848066687,0.982508055085963,-5.1323743609169,nmi,0.982508055085963
-0.0444757012210845,-0.0108340087281795,-1.01487898154832,0.310289392686667,0.982508055085963,-5.1327560301525,cpa4,0.982508055085963
-0.0786124673115961,-0.157262441191845,-1.01455093940368,0.310445769927076,0.982508055085963,-5.13304200598879,acp6,0.982508055085963
-0.0477253547460453,0.019443807199512,-1.01377020716409,0.310818153278229,0.982508055085963,-5.13372225004331,shh,0.982508055085963
-0.0359700588543484,-0.033733297928837,-1.01346162842259,0.310965416388311,0.982508055085963,-5.13399096734146,stambp,0.982508055085963
0.0421693561852714,-0.118848119402986,1.013292263608,0.311046261979105,0.982508055085963,-5.13413841929569,cirbp,0.982508055085963
0.0289871688676373,0.0221267846247713,1.01259260598886,0.311380387695315,0.982508055085963,-5.13474729252299,tpsg1,0.982508055085963
-0.0847400083576007,-0.00420976501305485,-1.01258625159334,0.311383423360304,0.982508055085963,-5.13475282047632,mmp8,0.982508055085963
0.0566389386075278,-0.0380926203208555,1.01079536474969,0.312239756486647,0.982508055085963,-5.13630940654284,mmp7,0.982508055085963
-0.030872437193603,-0.0844728928199794,-1.010056195698,0.312593651005357,0.982508055085963,-5.13695106811574,nudc,0.982508055085963
-0.0583187099737504,-0.0134589114832536,-1.00932019992481,0.312946288857289,0.982508055085963,-5.13758950918509,lmnb1,0.982508055085963
0.034607089980321,0.0182385902031064,1.00843857883003,0.313369045167776,0.982508055085963,-5.13835366136052,ern1,0.982508055085963
-0.0433251764545118,-0.0259323170731707,-1.00801006523827,0.313574662466738,0.982508055085963,-5.13872483808771,dnajb2,0.982508055085963
-0.0354159618450297,0.00172901267159451,-1.00767731445423,0.313734390361948,0.982508055085963,-5.13901295677654,rp2,0.982508055085963
-0.0357953022456294,0.00200703371970493,-1.00763797621934,0.313753277144238,0.982508055085963,-5.13904701226621,aoc3,0.982508055085963
-0.121709334552374,0.405688757763977,-1.00573973631699,0.314665535729117,0.982508055085963,-5.14068875881164,thrap3,0.982508055085963
-0.0316784291969028,0.00269536388140164,-1.00434263604602,0.315338069664927,0.982508055085963,-5.14189510520367,pdgfc,0.982508055085963
0.0741480290841241,0.0968044910179639,1.00426339041204,0.315376245104913,0.982508055085963,-5.14196348079258,smtn,0.982508055085963
0.0381733600583688,-0.00108265251989391,1.00423087148303,0.315391911508633,0.982508055085963,-5.14199153757307,impa1,0.982508055085963
0.0353325031928127,-0.0309682762836184,1.00337928570206,0.315802355813999,0.982508055085963,-5.14272594830381,fos,0.982508055085963
0.0310435393608889,0.0537790919952214,1.00248744989636,0.316232575809182,0.982508055085963,-5.14349440367965,txndc9,0.982508055085963
0.0280145324749257,0.000572397476340696,1.00204129657921,0.316447943775796,0.982508055085963,-5.14387857808536,lifr,0.982508055085963
0.0477529840457889,-0.0401672914466737,1.00067498449789,0.317108091566212,0.982508055085963,-5.14505402172639,mpi,0.982508055085963
0.0694071678056531,0.0832389261744965,1.00062687974088,0.317131350335754,0.982508055085963,-5.14509537724393,nfat5,0.982508055085963
-0.050126699338443,0.0327324345969033,-0.99921871814647,0.317812696037521,0.982508055085963,-5.1463050897348,galnt3,0.982508055085963
-0.0605551000121062,-0.0251615942028986,-0.998229862643689,0.318291731884615,0.982508055085963,-5.14715357099444,pi3,0.982508055085963
-0.0691805840325323,0.162838739290085,-0.997249813506428,0.3187669684153,0.982508055085963,-5.14799366806454,rac3,0.982508055085963
-0.0486960494816678,0.0655592414529915,-0.996663180031577,0.319051655724136,0.982508055085963,-5.14849613530477,rcor1,0.982508055085963
-0.0597972695595071,0.0412208333333331,-0.996512573157633,0.319124770580887,0.982508055085963,-5.1486250864738,mycbp2,0.982508055085963
0.0307356549888411,0.00112348993288591,0.996301632822948,0.319227193866708,0.982508055085963,-5.14880566305506,ssh3,0.982508055085963
-0.0518949946468016,-0.099145813074014,-0.995441880751837,0.319644874083232,0.982508055085963,-5.14954126335599,comt,0.982508055085963
0.0320826807813605,-0.00247924178154824,0.994897119310132,0.319909712301066,0.982508055085963,-5.150007030688,clec5a,0.982508055085963
0.0792541147435725,0.0600348054679285,0.994035663232935,0.32032880607663,0.982508055085963,-5.15074305000296,nid2,0.982508055085963
0.0256861717168881,-0.0176829030558482,0.993749811924554,0.320467950543811,0.982508055085963,-5.15098713773565,il1r1,0.982508055085963
-0.0452884740696745,0.00100086750788643,-0.993622529860676,0.32052992063293,0.982508055085963,-5.15109580101572,ogn,0.982508055085963
-0.0693213598802136,-0.0345545121951219,-0.993581538908552,0.320549879653512,0.982508055085963,-5.15113079286362,pinlyp,0.982508055085963
0.053224836256009,0.0406294691885298,0.993331541253036,0.320671624317314,0.982508055085963,-5.15134417166963,jmjd1c,0.982508055085963
0.0301761797579473,0.0189440993788822,0.992670320577755,0.320993773440496,0.982508055085963,-5.1519082803491,c1galt1c1,0.982508055085963
0.0381993341084577,0.00575189950980388,0.991304353204326,0.321659947553308,0.982508055085963,-5.15307244301266,enpp6,0.982508055085963
-0.0777586293045903,-0.118564022140221,-0.991047835880468,0.321785150192064,0.982508055085963,-5.15329088450761,ca6,0.982508055085963
0.0465770202236789,0.0254297475013151,0.990109740667865,0.3222432928634,0.982508055085963,-5.15408925387469,tfrc,0.982508055085963
0.0584868255527625,-0.0746762935586062,0.988993442615028,0.322789020150353,0.982508055085963,-5.15503829940146,inppl1,0.982508055085963
0.0370879687781212,0.00950793901156678,0.988534125189401,0.323013742806488,0.982508055085963,-5.15542848775881,susd2,0.982508055085963
0.0377649975035295,0.00440612745098043,0.988271466814509,0.323142295203008,0.982508055085963,-5.15565153365281,prrt3,0.982508055085963
0.0254294075822337,-0.0156667370644139,0.98815692619853,0.32319836505244,0.982508055085963,-5.15574878143653,amigo2,0.982508055085963
0.0362670201494253,-0.0663626001067807,0.987594359016568,0.323473844716653,0.982508055085963,-5.15622625128322,itgb6,0.982508055085963
