protein,logFC,AveExpr,t,P.Value,fdr,comparison
il3,0.126627742719281,-0.0715094113290525,2.17060179594452,0.0299661542393991,0.984808809417994,hla_interaction_post
lgals8,0.0808115931385232,0.0322976359045405,2.16366397634384,0.0304950476621202,0.984808809417994,hla_interaction_post
atp1b4,-0.0873446756003618,0.0425594581580801,-2.1537267256481,0.0312665546298729,0.984808809417994,hla_interaction_post
satb1,-0.0599384558237054,0.0269916028514472,-2.15219181215448,0.0313872029296831,0.984808809417994,hla_interaction_post
bgn,0.265718308133163,0.175297933344865,2.14669169933487,0.0318228118169438,0.984808809417994,hla_interaction_post
hs3st3b1,0.0894244772043237,-0.0066371508801666,2.11747016293797,0.0342250745096301,0.984808809417994,hla_interaction_post
tcn2,0.0710895921098627,0.00465936055603692,2.11520268705595,0.0344177956805504,0.984808809417994,hla_interaction_post
ccl15,0.10294434425161,0.0814721016494536,2.11381097936306,0.0345365406797895,0.984808809417994,hla_interaction_post
il1rn,-0.115500131819125,0.0763126788055952,-2.10607410055832,0.0352030762992709,0.984808809417994,hla_interaction_post
siglec7,0.063099690747956,-0.00652879347121847,2.10553850041674,0.0352496221242975,0.984808809417994,hla_interaction_post
rgmb,0.0589775858637155,0.00565127590056712,2.0983101422463,0.0358829514933856,0.984808809417994,hla_interaction_post
cpb1,0.139785782492466,0.0192121979265505,2.09756610458724,0.0359486895398013,0.984808809417994,hla_interaction_post
slc39a5,-0.124649774773037,-0.0226846314962866,-2.09066910804493,0.0365629637896043,0.984808809417994,hla_interaction_post
ache,0.0658860444872462,0.0181796391648994,2.0890430534476,0.0367090826111584,0.984808809417994,hla_interaction_post
cpm,0.0786604329577102,-0.00324391251854421,2.07626755424345,0.0378745024758324,0.984808809417994,hla_interaction_post
upk3bl1,0.109318068531815,0.0660548254556838,2.0725751134398,0.038217145039988,0.984808809417994,hla_interaction_post
ccl2,-0.118453199712849,0.0130272292660459,-2.06912994798629,0.0385392147846399,0.984808809417994,hla_interaction_post
dnajb8,-0.124099988465101,0.0919291714858992,-2.06279924638712,0.0391370532804387,0.984808809417994,hla_interaction_post
gcg,0.284773090574314,0.0296836298386037,2.06091012460427,0.0393169708089729,0.984808809417994,hla_interaction_post
adam12,-0.0686237803759997,0.0261089341741002,-2.05795074116607,0.0396002302823473,0.984808809417994,hla_interaction_post
kiaa1549l,-0.0569278137291491,0.00094911905787457,-2.05711443183837,0.0396805914444847,0.984808809417994,hla_interaction_post
hla_dra,0.0829838477433625,0.0103388370089922,2.05694526291742,0.0396968637450685,0.984808809417994,hla_interaction_post
fabp9,-0.131270462380815,0.0158264327181737,-2.05201432429509,0.0401736634016948,0.984808809417994,hla_interaction_post
cd109,0.0772628924909956,-0.000526577716425387,2.05132124107644,0.0402410692318819,0.984808809417994,hla_interaction_post
rgma,0.0741438651168472,0.00227419053994121,2.04963012690625,0.0404059412518879,0.984808809417994,hla_interaction_post
egfr,0.0387471030536279,-0.000603780385985954,2.04888188613535,0.0404790721666463,0.984808809417994,hla_interaction_post
oxct1,0.0951437113114056,0.0199974688255087,2.0327285226191,0.0420854309757621,0.984808809417994,hla_interaction_post
fzd8,-0.0837316001935103,0.0321116844490771,-2.02819775127644,0.0425455608335893,0.984808809417994,hla_interaction_post
cpa1,0.139046049064106,0.0176604623154981,2.02772539326077,0.0425937759076694,0.984808809417994,hla_interaction_post
prkab1,0.0861594127584666,0.0387972137624427,2.02065128221959,0.0433213984044545,0.984808809417994,hla_interaction_post
ntprobnp,-0.236746001670938,0.0720886621466323,-2.02024151482783,0.0433638657494393,0.984808809417994,hla_interaction_post
acy1,0.125490038896261,0.061398517767481,2.01818777328778,0.0435772410545947,0.984808809417994,hla_interaction_post
il22ra1,0.0971759856888962,0.0281492637446677,2.01205370997845,0.0442198321219379,0.984808809417994,hla_interaction_post
ptprm,0.0540470532372049,0.00267862749494414,2.01080034704039,0.0443521110566051,0.984808809417994,hla_interaction_post
bsnd,-0.0661685782452543,0.0219529124730375,-2.01018364111283,0.0444173201942063,0.984808809417994,hla_interaction_post
arhgef10,0.118307708863703,0.000463176882527686,2.00931954519379,0.0445088238880322,0.984808809417994,hla_interaction_post
dll4,0.170967313776794,0.114761560823337,2.00577686202558,0.044885641878356,0.984808809417994,hla_interaction_post
prkag3,-0.0613795658430951,0.0173048310449368,-2.00460462440445,0.0450109180328382,0.984808809417994,hla_interaction_post
cspg5,-0.0959578683009135,0.0477410550636761,-2.0039126267329,0.0450850096086142,0.984808809417994,hla_interaction_post
rasa1,-0.0739060957337852,-0.0075448339303541,-1.99645826464404,0.0458896823731128,0.984808809417994,hla_interaction_post
cdk5rap3,-0.0991701313034817,0.0689182108977603,-1.99567007949753,0.04597546714383,0.984808809417994,hla_interaction_post
ddx58,-0.107198020254354,0.0495615925860485,-1.9892356526755,0.0466808445558829,0.984808809417994,hla_interaction_post
dut,0.122258045232146,-0.0140219911307794,1.98152194872273,0.0475384462270178,0.984808809417994,hla_interaction_post
gpr101,-0.115479111389962,0.106387661629798,-1.98007117481371,0.0477012129119227,0.984808809417994,hla_interaction_post
ptprb,0.0567828625803962,0.00586078366029449,1.97968696216224,0.047744397261369,0.984808809417994,hla_interaction_post
cd177,0.287757769007689,-0.207151244859614,1.97718672620226,0.0480262197267746,0.984808809417994,hla_interaction_post
ager,-0.0942263885921604,0.00307408119032703,-1.9749553726551,0.0482789133847973,0.984808809417994,hla_interaction_post
crnn,-0.147492697726393,-0.00908886277234009,-1.96807649803035,0.0490649630780938,0.984808809417994,hla_interaction_post
erp44,0.0407452694853644,-0.00243275874018807,1.96707239159456,0.049180595904725,0.984808809417994,hla_interaction_post
pnma2,-0.0836183183233105,0.00853830959266769,-1.96468448247605,0.0494565062392043,0.984808809417994,hla_interaction_post
fetub,0.0738956093306584,-0.0115248300123252,1.96453424517792,0.0494739087025115,0.984808809417994,hla_interaction_post
dars1,-0.0788691153935271,-0.0740829438540988,-1.96316993327096,0.0496321765459903,0.984808809417994,hla_interaction_post
ism2,0.0851557796316526,0.00309157543194934,1.96271734959217,0.0496847725075171,0.984808809417994,hla_interaction_post
fgf16,-0.0894081907075587,0.0314909429104132,-1.96131474220443,0.0498480702801964,0.984808809417994,hla_interaction_post
crh,-0.193901770171924,0.039433129465151,-1.95621111118837,0.0504460605817577,0.984808809417994,hla_interaction_post
wars,0.0727437037636263,-0.0191742664903992,1.9548769962444,0.0506033656426956,0.984808809417994,hla_interaction_post
cacna1c,-0.0611620177105996,0.0196435668889538,-1.95182258737158,0.0509650580532252,0.984808809417994,hla_interaction_post
ezr,0.0467096248358579,0.000803331289928666,1.94582888135259,0.0516811062016021,0.984808809417994,hla_interaction_post
pdia3,0.0438699780183453,0.00209920284852813,1.9426043357866,0.052069802291302,0.984808809417994,hla_interaction_post
nenf,0.213175291969992,0.358553651269721,1.94052364725515,0.0523219102374044,0.984808809417994,hla_interaction_post
pdcl2,-0.0992481774407276,0.0605665706757174,-1.94004690634031,0.0523798183605855,0.984808809417994,hla_interaction_post
kir2dl2,-0.164222761216383,0.00505458022455463,-1.93740520941085,0.0527016684788882,0.984808809417994,hla_interaction_post
padi4,-0.15220258853159,0.0887759890911041,-1.937331632138,0.0527106563462613,0.984808809417994,hla_interaction_post
odam,0.118872172133358,0.0367670619683711,1.93482491702556,0.0530176315885383,0.984808809417994,hla_interaction_post
dpy30,0.0820951147763868,0.0105057267875425,1.93080380720191,0.0535131807139773,0.984808809417994,hla_interaction_post
clpp,0.141573735485915,-0.0213269696777116,1.93039461579549,0.0535638243340031,0.984808809417994,hla_interaction_post
fam171a2,-0.305159468870897,0.394878978002404,-1.92859955515707,0.0537864633488955,0.984808809417994,hla_interaction_post
fam172a,0.0521951891420908,-0.00368333465696133,1.92734592200242,0.0539424075808729,0.984808809417994,hla_interaction_post
adamtsl5,0.0753820295174786,-0.0102028399398931,1.92609691033231,0.0540981520687931,0.984808809417994,hla_interaction_post
prdx5,-0.0778127662601295,-0.147444645784081,-1.92511942744498,0.0542203001154911,0.984808809417994,hla_interaction_post
acot13,0.103339839022593,-0.0693655194587992,1.92394505339295,0.0543673563047261,0.984808809417994,hla_interaction_post
