logFC,AveExpr,t,P.Value,adj.P.Val,B,protein
-0.0629584702731765,0.0298549645390071,-1.97717399737845,0.0486736608778721,0.981479508014637,-3.86576993489566,impg1
0.235793885489323,0.118309026128266,1.97714512842102,0.0486800481371817,0.981479508014637,-3.86551380747469,csde1
0.0587894070062167,-0.0613524210526316,1.97214424360446,0.0491750751189207,0.981479508014637,-3.88668388727678,spock1
-0.119898029032579,0.00161385681293301,-1.97241548274312,0.0492007551810683,0.981479508014637,-3.87564026465538,ptprh
0.0569669554911164,0.0116751041666667,1.96924527950042,0.0495018626308265,0.981479508014637,-3.89268408258038,txndc15
-0.0784274255979204,0.000763356973995278,-1.96949832105146,0.0495508742236889,0.981479508014637,-3.87826779451057,brme1
-0.0974725545009548,-0.00883700980392157,-1.96948775932637,0.0495763033206056,0.981479508014637,-3.87476451835835,apod
0.105753388281189,0.126705700712589,1.96556799315988,0.0500083150743243,0.981479508014637,-3.88433762040774,lama1
-0.138009942818617,0.0155902892561983,-1.96215727262328,0.0503189357879615,0.981479508014637,-3.9043405993301,hbq1
0.247452999997251,0.316132629107981,1.95973102820454,0.0506816688946871,0.981479508014637,-3.89345148655553,pgr
0.0684402083942264,0.0250812765957447,1.95871451430542,0.0507394884045496,0.981479508014637,-3.90879851108199,angptl1
0.157288093244255,0.0231114495798319,1.95790532310423,0.0508271690360517,0.981479508014637,-3.91067845306781,ren
-0.148739566146642,0.15069376344086,-1.95643556579392,0.0510143983471156,0.981479508014637,-3.9089989754468,dnajb8
-0.148481511289535,0.0336988179669031,-1.95563667001135,0.051168774528419,0.981479508014637,-3.90071736701858,arhgef5
0.0926796515495226,-0.119025684210526,1.94885122354871,0.0519038161637221,0.981479508014637,-3.92493381059621,wfikkn1
0.124538459275694,0.0502133569739952,1.93625801220958,0.053504822562964,0.981479508014637,-3.92755598821984,pnma1
-0.0489987133795259,0.00458807339449542,-1.93238172501282,0.0539625859459293,0.981479508014637,-3.94034307219117,morc3
0.0686220070458672,-0.101078512396694,1.93117989073093,0.0540466363133645,0.981479508014637,-3.95492379081358,gpc1
-0.0574596406410419,-0.0467883802816902,-1.93169252984216,0.0540632575274938,0.981479508014637,-3.93802259841466,epha4
0.0961391712517265,0.0566194327731092,1.9302290245712,0.0541745190160904,0.981479508014637,-3.95292222782193,fosb
-0.0358827297723176,0.0137839243498818,-1.92567575587115,0.0548177861664723,0.981479508014637,-3.94434209607407,robo4
-0.092540925913193,0.0147265258215962,-1.92464833183495,0.0549419191678646,0.981479508014637,-3.94965493130023,gipr
0.0748559230004677,-0.0569429184549357,1.91704292301479,0.0558460638143656,0.981479508014637,-3.97468215145841,plxdc1
0.0584686222459873,-0.04222993697479,1.91303272428931,0.056345869858132,0.981479508014637,-3.98348051888932,ntrk2
-0.0797363495192957,-0.0680847417840375,-1.90589333735659,0.0573397559534016,0.981479508014637,-3.97884654096451,spink2
0.0538922647985754,-0.0297601871101871,1.8995071713136,0.0580980336747818,0.981479508014637,-4.00699178007651,robo1
0.158130299352174,-0.0298194845360825,1.89518791158505,0.0586641421772611,0.981479508014637,-4.01615032878283,vwf
-0.131202881890173,0.102072536687631,-1.89474035991962,0.0587336353956075,0.981479508014637,-4.0123660447504,aoc1
0.297354209400341,0.559285550458716,1.89469449132631,0.0587970699970614,0.981479508014637,-4.00005520619239,gast
-0.0617699232952008,-0.0122399313501144,-1.89032503625004,0.0593787043371178,0.981479508014637,-4.00690816928118,spesp1
-0.0847664459117844,0.0753236301369863,-1.88788368049646,0.0597051018207359,0.981479508014637,-4.0108211104054,il2rg
0.0725646513561313,-0.0296596033402923,1.88364794144144,0.0602204517079848,0.981479508014637,-4.03200725405436,epha1
0.109836219670372,0.0558035407725322,1.88280213669132,0.0603523338036728,0.981479508014637,-4.02910752795064,ceacam3
0.132785402958354,0.0923557870370371,1.88264822882623,0.060422693445712,0.981479508014637,-4.01818200850186,ogt
-0.126198693391585,-0.0637889705882353,-1.88127562838597,0.0605468746761242,0.981479508014637,-4.03443886167376,srp14
-0.172869084054741,0.288276122931442,-1.88120758229798,0.0606332625944299,0.981479508014637,-4.01860236291744,defb116
-0.106903784834009,0.0597931506849315,-1.87694175497043,0.0611933855451428,0.981479508014637,-4.02788350068477,smad3
0.0759454977302802,-0.0683949473684211,1.8748582457809,0.0614279830192303,0.981479508014637,-4.04347821380767,crip2
0.135883463155468,-0.107713865546218,1.87453515699629,0.0614712579127515,0.981479508014637,-4.04461805741654,ccl27
-0.110238352197694,0.00113310185185186,-1.87425054927232,0.0615734462052209,0.981479508014637,-4.03123764329589,cenpf
0.0879091638053203,-0.108330842105263,1.87363426189773,0.0615969894297059,0.981479508014637,-4.04540125926788,ppp3r1
0.171797545509031,-0.10192006302521,1.87070234403184,0.0620020945136116,0.981479508014637,-4.05108112765062,krt18
0.114915924320598,0.0875279680365297,1.8693271757816,0.0622471851608736,0.981479508014637,-4.03969993123965,aldh2
0.0704895037049896,0.0280324137931035,1.86464329671765,0.0629075023383589,0.981479508014637,-4.04871394109791,adamtsl2
0.123170606104431,-0.00270227272727272,1.85538454039028,0.0642127014057465,0.981479508014637,-4.06288322815968,suox
