cluster_label,itgav,nefl,itgam,omg,ca14,itgb2,ca6,cda,lilrb4,itga11,cst5,mxra8,fap,gfap,itgb5,comp,ret,il17rb,mertk,clec4a,pepd,bcan,gzma,itga2,cd302,dner,got1,hpgds,ache,klk6,tf,enpp5,tnxb,chga,lgals9,igfbp2,bag3,crtac1,nell2,lrrn1,il15,arl13b,pla2g15,cd248,mstn,dkk4,gsr,itgb6,cd8a,galnt7,dpp6,lpo,chrdl2,amy2b,rgma,ctsf,col15a1,rnaset2,plaur,cd83,nptxr,cpa2,megf10,igdcc4,hla_a,lamp3,rgmb,mepe,plxdc1,vat1,thy1,cbln4,ckb,chgb,grp,il22,folr1,psap,amy2a,ada,ptprf,clec4m,fgfbp2,hspa1a,cd34,myoc,muc13,gpc1,adgre5,hrg,igsf3,nppc,tnr,chad,oscar,klrk1,il2ra,arhgap1,ifit3,il1rn,ppp3r1,dpp4,phykpl,rab6a,epha1,tgfa,prr4,vgf,trem2,serpind1,blmh,sez6l2,acp5,scrg1,igsf21,ltbp2,itgb1,fcrl6,smoc2,ube2l6,tnfsf13,eno3,setmar,robo1,ptprr,mog,egfr,cntn5,st6gal1,susd2,tnfrsf6b,cd160,pi3,ctsc,obp2b,l1cam,spock1,elob,glb1,ptprn2,tpp1,cx3cl1,mansc1,il6,fam3b,art3,adgrg2,cr1,sfrp4,rtbdn,mmp1,wif1,lrtm2,neo1,magea3,robo4,dusp13,snx18,pdia3,thpo,jchain,ssbp1,eps8l2,lto1,mmp12,penk,adgre2,cd209,ctsl,dcbld2,eno2,amn,cd5l,c4bpb,adam23,siglec8,mia,siglec1,hla_e,cxcl16,clec10a,prss8,ly9,alpp
C1,0.484222647821116,0.317484663389356,0.446533489258323,0.185049870272129,0.164317332659952,0.517010788025538,0.20158781234707,0.278120891975156,0.164808615196475,0.409901284642516,0.427617967110999,0.349866701409165,0.62441390854375,0.320560030118926,0.61596501956279,0.440558415843346,0.220851743255701,0.221221804315683,0.218017016284547,0.286650134161146,0.303870497951247,0.200677798161508,0.425133916051599,0.387191955922357,0.616386629772611,0.44489151333601,0.293594381974754,0.35971646505858,0.173439664305512,0.618361553868946,0.055041514284297,0.154154251524948,0.159204262135944,0.194601465481436,0.49660270982257,0.0541099593880635,0.221745387333018,0.305248512739771,0.503075649695879,0.310902733622933,0.186609927039009,0.111651655169853,0.370242245367404,0.34521613264313,0.303031884194916,0.311907273615135,0.432029109489933,0.430049722205526,0.263278495890822,0.152807627773058,0.319481987436571,-0.0273434552055413,-0.038375327472297,0.138442525461458,0.441177447651945,0.200476820978895,0.604550431581437,0.434556054374769,0.498660205854971,0.50375341026791,0.206969498322001,0.281231614608521,0.365511300298293,0.284309491557228,-0.00428047065105613,0.39346639485778,0.732237882948261,0.44400964657098,0.408077683600065,0.405014792977134,0.504782331016761,0.282092061197309,0.047869029558312,0.623152516190509,0.164810068052079,0.286820997230457,0.466875172324985,0.467466222375441,0.195727476565857,0.301525449592677,0.583139804660212,0.287434525997431,0.206603149825311,0.51321163045854,0.500738065414875,0.569096426575798,0.368029781878889,0.525505861952324,0.53424723090934,0.09347978003396,0.436837587519725,0.678931277316043,0.169054559323019,0.305098007425482,0.308486755070414,0.275318626047021,0.460191759683725,0.314330161531663,0.276633224774602,0.495063757238878,0.493541931730444,0.435688539463914,0.535683187591014,0.128604463256336,0.422418479430703,0.428245726326584,0.0871322813052704,0.29742585485166,0.432775557650654,0.216472932129459,0.456347237941365,0.311003531543292,0.60817583934015,0.576138535239582,0.317451233244716,0.451982791719186,0.507812564610653,0.118210021892484,0.70378656690681,0.531628436444429,0.453409841428954,0.213685598076662,0.50309693152599,0.577806142477138,0.349184544354223,0.400572376483157,0.279091656247426,0.216134531779784,0.514566851412574,0.16147736163272,0.475374651151716,0.205164685216216,0.299999870495678,0.360986715409163,-0.0920202672210083,0.50806420633279,0.213640110150167,0.246617775494901,0.246951732766901,0.55059124036316,0.573446547835506,0.311031660653814,0.268860986861177,0.128105513709262,0.408900862187083,0.467669984943131,-0.0054842075114963,0.189346001878468,0.254518346442839,0.508448677288699,0.280899258876342,0.368424712416381,0.252804098048478,0.443765432120076,0.0421423665968443,0.0514291542433337,0.20718497189724,-0.0810347798633533,0.364509855320853,0.375702375177756,-0.0512243614504426,0.104223844857741,0.562090469420783,0.0198597186281226,0.5423614291079,0.609790062695525,0.582803448581505,0.303952699460924,0.235118995035501,0.531582175286993,0.445496526103623,0.333355166041751,-0.00539185127959396,0.430602292107937,0.45187748906675,0.321851549172965,0.526873592283059,0.442988904289006,0.27455488937552,0.355907791519649,0.337851032726147,0.458448860685604,0.206210192810699,0.142530881369183
C2,-0.272375239399378,-0.178585123156513,-0.251175087707807,-0.104090552028073,-0.092428499621223,-0.290818568264365,-0.113393144445227,-0.156443001736026,-0.0927048460480172,-0.230569472611416,-0.240535106499937,-0.196800019542655,-0.351232823555859,-0.180315016941896,-0.346480323504069,-0.247814108911882,-0.124229105581332,-0.124437264927572,-0.122634571660058,-0.161240700465645,-0.170927155097576,-0.112881261465848,-0.239137827779024,-0.217795475206326,-0.346717479247094,-0.250251476251506,-0.165146839860799,-0.202340511595451,-0.0975598111718508,-0.347828374051282,-0.0309608517849171,-0.0867117664827832,-0.0895523974514682,-0.109463324333308,-0.279339024275196,-0.0304368521557858,-0.124731780374823,-0.171702288416121,-0.282980052953932,-0.1748827876629,-0.104968083959442,-0.0628040560330422,-0.208261263019165,-0.194184074611761,-0.17045543485964,-0.175447841408513,-0.243016374088087,-0.241902968740608,-0.148094153938587,-0.0859542906223452,-0.179708617933071,0.0153806935531169,0.021586121703167,-0.07787392057207,-0.248162314304219,-0.112768211800628,-0.340059617764559,-0.244437780585808,-0.280496365793421,-0.2833612932757,-0.116420342806125,-0.158192783217293,-0.20560010641779,-0.159924089000941,0.00240776474121915,-0.221324847107501,-0.411883809158397,-0.249755426196176,-0.229543697025036,-0.227820821049638,-0.283940061196928,-0.158676784423486,-0.0269263291265505,-0.350523290357161,-0.0927056632792943,-0.161336810942132,-0.262617284432804,-0.262949750086186,-0.110096705568295,-0.169608065395881,-0.32801614012137,-0.161681920873555,-0.116214271776738,-0.288681542132928,-0.281665161795867,-0.320116739948886,-0.207016752306875,-0.295597047348182,-0.300514067386504,-0.0525823762691024,-0.245721142979845,-0.381898843490274,-0.0950931896191983,-0.171617629176834,-0.173523799727108,-0.154866727151449,-0.258857864822095,-0.17681071586156,-0.155606188935714,-0.278473363446869,-0.277617336598375,-0.245074803448452,-0.301321793019946,-0.0723400105816891,-0.237610394679771,-0.240888221058704,-0.0490119082342146,-0.167302043354059,-0.243436251178493,-0.121766024322821,-0.256695321342018,-0.174939486493102,-0.342098909628834,-0.324077926072265,-0.178566318700153,-0.254240320342042,-0.285644567593492,-0.0664931373145224,-0.39587994388508,-0.299040995499991,-0.255043035803787,-0.120198148918123,-0.282992023983369,-0.32501595514339,-0.196416306199251,-0.225321961771776,-0.156989056639177,-0.121575674126129,-0.289443853919573,-0.0908310159184051,-0.26739824127284,-0.115405135434122,-0.168749927153819,-0.203055027417654,0.0517614003118171,-0.285786116062194,-0.120172561959469,-0.138722498715882,-0.138910349681382,-0.309707572704278,-0.322563683157472,-0.17495530911777,-0.151234305109412,-0.07205935146146,-0.230006734980234,-0.263064366530511,0.0030848667252166,-0.106507126056638,-0.143166569874097,-0.286002380974894,-0.158005833117942,-0.207238900734214,-0.142202305152269,-0.249618055567543,-0.023705081210725,-0.0289288992618751,-0.116541546692198,0.0455820636731362,-0.20503679361798,-0.211332586037488,0.0288137033158738,-0.0586259127324793,-0.316175889049191,-0.011171091728319,-0.305078303873193,-0.343006910266233,-0.327826939827096,-0.17097339344677,-0.132254434707469,-0.299014973598934,-0.250591795933288,-0.187512280898485,0.00303291634477112,-0.242213789310715,-0.254181087600047,-0.181041496409793,-0.296366395659221,-0.249181258662566,-0.15443712527373,-0.200198132729802,-0.190041205908457,-0.257877484135652,-0.115993233456018,-0.0801736207701655
