logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,fdr,sex_group,analysis
0.0364487213375634,-0.167711976047904,1.06155656600223,0.288878675635319,0.951197670715463,-5.17796893298301,cgb3_cgb5_cgb8,0.951197670715463,Male,prs_ms_interaction
0.0741064028186915,0.144525045045045,1.06144732569538,0.288928251841966,0.951197670715463,-5.17807152383848,nmnat1,0.951197670715463,Male,prs_ms_interaction
0.0489442826414067,0.0169780465949821,1.06134229026371,0.288975925182477,0.951197670715463,-5.17817015585628,iqgap2,0.951197670715463,Male,prs_ms_interaction
0.0363179994697659,0.0583294999999999,1.06003752707067,0.289568572347577,0.951197670715463,-5.17939456485914,azi2,0.951197670715463,Male,prs_ms_interaction
0.0431688051016093,0.00761616071428573,1.05998173222536,0.289593933663999,0.951197670715463,-5.17944689012828,hspa1a,0.951197670715463,Male,prs_ms_interaction
0.0321721490911303,0.0101764440433213,1.05918576879055,0.289955898855815,0.951197670715463,-5.18019305833637,tnf,0.951197670715463,Male,prs_ms_interaction
-0.0413471943203765,-0.0444302702702702,-1.05863407304378,0.290206962159849,0.951197670715463,-5.18070991268711,cxcl12,0.951197670715463,Male,prs_ms_interaction
-0.0729822050920345,0.248065573770492,-1.0576715894236,0.290645316111135,0.951197670715463,-5.18161097039062,ppt1,0.951197670715463,Male,prs_ms_interaction
-0.0377938764196787,-0.0216608216432866,-1.0574668219259,0.290738633091205,0.951197670715463,-5.18180256430345,postn,0.951197670715463,Male,prs_ms_interaction
0.0498315266725669,0.0842112139917697,1.05603690608765,0.291390839879419,0.951197670715463,-5.1831394578456,eci2,0.951197670715463,Male,prs_ms_interaction
0.0205655300252818,-0.0215474103585657,1.05516130745099,0.291790700436279,0.951197670715463,-5.18395720576097,c1s,0.951197670715463,Male,prs_ms_interaction
-0.0534076610639844,0.133890980735552,-1.05495680889026,0.291884142239896,0.951197670715463,-5.18414809582814,bst2,0.951197670715463,Male,prs_ms_interaction
-0.0321469592726078,0.0128260606060606,-1.05279750611208,0.292872025569347,0.951197670715463,-5.18616145804787,sbsn,0.951197670715463,Male,prs_ms_interaction
-0.0448325619106535,0.010520944741533,-1.05098466521905,0.29370313801246,0.951197670715463,-5.18784860273235,tigar,0.951197670715463,Male,prs_ms_interaction
-0.0503589198110107,-0.168426173285199,-1.05097939261414,0.293705557594476,0.951197670715463,-5.18785350553012,ptn,0.951197670715463,Male,prs_ms_interaction
0.0452987813083325,0.000836371681415935,1.04986635150555,0.294216628821879,0.951197670715463,-5.18888793244049,spink1,0.951197670715463,Male,prs_ms_interaction
-0.0505588063511913,0.0827862139917693,-1.04962664198174,0.294326773601275,0.951197670715463,-5.1891105684157,atp2b4,0.951197670715463,Male,prs_ms_interaction
0.0798531279229672,0.0278931003584229,1.0492319069912,0.294508211842746,0.951197670715463,-5.1894770776948,dctn2,0.951197670715463,Male,prs_ms_interaction
-0.0498836822368309,0.0508643872113678,-1.04922175005543,0.294512881426297,0.951197670715463,-5.18948650654248,fgf2,0.951197670715463,Male,prs_ms_interaction
0.0616053220351421,-0.0296401197604791,1.04749579404298,0.295307100827457,0.951197670715463,-5.19108741943018,pnlip,0.951197670715463,Male,prs_ms_interaction
0.0206500625868867,-0.0222270916334662,1.04739176403658,0.295355017398207,0.951197670715463,-5.19118382874337,tf,0.951197670715463,Male,prs_ms_interaction
-0.0385252169041514,0.0703259090909091,-1.04524841088738,0.296343414932655,0.951197670715463,-5.19316804908555,sod1,0.951197670715463,Male,prs_ms_interaction
0.0367104299832622,-0.00345710332103322,1.04357769903671,0.297115393278486,0.951197670715463,-5.19471191211704,sorcs2,0.951197670715463,Male,prs_ms_interaction
0.0439924045980377,0.00202941176470591,1.04296774605336,0.297397567148222,0.951197670715463,-5.19527494157634,ctag1a_ctag1b,0.951197670715463,Male,prs_ms_interaction
0.0392608154522898,0.0572338477366256,1.04289717247372,0.297430227187343,0.951197670715463,-5.19534006479076,dennd2b,0.951197670715463,Male,prs_ms_interaction
-0.0521803082883677,0.0997199999999998,-1.04203927528145,0.297827437023337,0.951197670715463,-5.19613135606512,ptprh,0.951197670715463,Male,prs_ms_interaction
-0.028274421108189,0.0313231237322515,-1.04196938366322,0.297859812769582,0.951197670715463,-5.19619579283025,tspyl1,0.951197670715463,Male,prs_ms_interaction
0.0783950294582099,0.169514669051878,1.04022136494117,0.298670310629169,0.951197670715463,-5.19780598341739,padi4,0.951197670715463,Male,prs_ms_interaction
-0.121626050330041,0.427354601226994,-1.03918248289315,0.299152704251552,0.951197670715463,-5.19876167594855,mapre3,0.951197670715463,Male,prs_ms_interaction
0.0362288035773606,-0.00547059999999997,1.03834143080269,0.299543619300155,0.951197670715463,-5.19953468336505,rbm17,0.951197670715463,Male,prs_ms_interaction
-0.0372764714050764,-0.00671703406813628,-1.03798290467017,0.299710363515942,0.951197670715463,-5.19986401373578,pcdhb15,0.951197670715463,Male,prs_ms_interaction
0.0236850513676795,-0.0112470323741007,1.03727615780048,0.300039240825275,0.951197670715463,-5.20051287658031,hyal1,0.951197670715463,Male,prs_ms_interaction
-0.037314842744059,0.0168645290581163,-1.03707192445529,0.300134323601958,0.951197670715463,-5.2007003008235,dync1h1,0.951197670715463,Male,prs_ms_interaction
-0.0326884950724912,0.0493802000000001,-1.03561331008829,0.300813980927623,0.951197670715463,-5.20203779764039,dhrs4l2,0.951197670715463,Male,prs_ms_interaction
-0.0158193375875488,-0.00394780876494024,-1.03522481538535,0.30099517752929,0.951197670715463,-5.20239371712567,atrn,0.951197670715463,Male,prs_ms_interaction
-0.0266089953800491,0.0215084,-1.03453335028843,0.301317861901958,0.951197670715463,-5.20302687397591,nrn1,0.951197670715463,Male,prs_ms_interaction
