logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,fdr
-0.0417204801055434,0.0191095744680851,-0.621862684548397,0.534605005902145,0.998266391800672,-5.27930622883482,tank,0.998266391800672
0.173497858261834,-0.388665068493151,0.621467307108411,0.534864614484542,0.998266391800672,-5.27950684619878,gstt2b,0.998266391800672
0.0525891746756001,0.148939189189189,0.621078421052849,0.535120023151418,0.998266391800672,-5.2797040457805,rln1,0.998266391800672
0.0481362032866764,0.018587012987013,0.620762334286926,0.535327665000686,0.998266391800672,-5.27986423908863,tpmt,0.998266391800672
-0.0189378883899777,-0.0352952282157676,-0.620421153914941,0.535551837033355,0.998266391800672,-5.28003705870013,p4hb,0.998266391800672
0.02853722453499,0.016200622406639,0.619679371897093,0.536039387892466,0.998266391800672,-5.28041247021189,ctso,0.998266391800672
0.0272270108752837,0.0104618604651163,0.619520184181956,0.536144046450314,0.998266391800672,-5.28049297586041,lrp2,0.998266391800672
0.0225883079022146,-0.0465488262910798,0.619316588562514,0.536277916230676,0.998266391800672,-5.2805959097869,gnpda2,0.998266391800672
0.0284420413173358,-0.0359651583710407,0.619136239930684,0.536396514605097,0.998266391800672,-5.28068706234003,grhpr,0.998266391800672
-0.0536351675848807,0.1457625,-0.618968542795227,0.536506805189495,0.998266391800672,-5.28077179678902,acadm,0.998266391800672
0.0307815549251759,-0.0111220588235294,0.61895871585175,0.536513268502279,0.998266391800672,-5.28077676146349,apod,0.998266391800672
-0.0298093443623703,-0.0346038793103448,-0.618909668653243,0.536545528093085,0.998266391800672,-5.28080153944622,klk8,0.998266391800672
0.0331898346085472,-0.0240576271186441,0.618408579970145,0.536875163114087,0.998266391800672,-5.28105457059589,eloa,0.998266391800672
0.0226203063144441,0.00126510638297871,0.617088377769861,0.53774413212509,0.998266391800672,-5.2817202459054,preb,0.998266391800672
-0.0340327320831032,-0.0270091489361702,-0.616702234424337,0.537998429405858,0.998266391800672,-5.28191468004546,sdc4,0.998266391800672
0.0401481155367597,0.0739216738197425,0.616697264254714,0.538001702940105,0.998266391800672,-5.28191718187654,cope,0.998266391800672
-0.0456012093969197,0.171735714285714,-0.616431440782971,0.538176798588585,0.998266391800672,-5.28205095999679,sat1,0.998266391800672
-0.025262428819811,-0.110154377880184,-0.616180330775114,0.538342229025775,0.998266391800672,-5.28217728064662,got1,0.998266391800672
-0.105591920054802,0.384208510638298,-0.615350276292426,0.538889248739995,0.998266391800672,-5.282594473838,il5,0.998266391800672
-0.0440034377110972,0.105184761904762,-0.615216180987371,0.538977646070479,0.998266391800672,-5.28266181882645,tmed10,0.998266391800672
-0.073016527154957,-0.0632489451476793,-0.614633455970524,0.539361870718551,0.998266391800672,-5.28295430358122,mln,0.998266391800672
-0.0668560085722445,-0.182091203703704,-0.614579713862169,0.539397312981289,0.998266391800672,-5.28298126422589,insl5,0.998266391800672
-0.0183500282438094,-0.00935508474576271,-0.614090124380901,0.539720245288633,0.998266391800672,-5.28322676696237,cd99l2,0.998266391800672
-0.0223217525492767,-0.0399647826086956,-0.613347712739786,0.540210124339544,0.998266391800672,-5.2835986744431,acvrl1,0.998266391800672
0.0695246069859295,-0.0870938053097346,0.612737982087631,0.540612621365505,0.998266391800672,-5.28390378076921,gp2,0.998266391800672
0.0178004399427077,0.0258112765957447,0.612048302965459,0.541068075918664,0.998266391800672,-5.28424852849348,erbb3,0.998266391800672
-0.0196110266207964,-0.0147825531914894,-0.611743486501471,0.541269433933705,0.998266391800672,-5.28440077286158,igsf8,0.998266391800672
0.0203751274298342,0.0198854166666667,0.611370023184508,0.541516190533331,0.998266391800672,-5.28458720073946,ptprs,0.998266391800672
0.0325869948494016,-0.0310858796296297,0.611005925943505,0.541756813113502,0.998266391800672,-5.28476884398985,mtus1,0.998266391800672
0.0225474594446143,-0.0501668085106383,0.609989739512603,0.542428668681621,0.998266391800672,-5.28527523541913,ppp1r2,0.998266391800672
-0.0462655375362967,0.0405792576419214,-0.608849453091746,0.543183070679042,0.998266391800672,-5.28584246899653,vstm2l,0.998266391800672
0.0350898200759001,0.0396363636363637,0.608628149579058,0.543329543734022,0.998266391800672,-5.28595243351597,zbtb16,0.998266391800672
0.0386685926744202,0.123963507109005,0.607366085792709,0.544165237532263,0.998266391800672,-5.28657878482523,aif1l,0.998266391800672
-0.0207399894182437,-0.0420720183486238,-0.607298283437958,0.54421015203495,0.998266391800672,-5.28661239787498,bche,0.998266391800672
-0.0757917948904803,0.159268036529681,-0.607143793333562,0.544312498270391,0.998266391800672,-5.28668897245129,caps,0.998266391800672
-0.0295426178373955,-0.00915391304347826,-0.607065117006456,0.544364623274659,0.998266391800672,-5.28672796170451,tnfrsf9,0.998266391800672
-0.0187463511304177,-0.0622223004694836,-0.605675726382129,0.545285539832399,0.998266391800672,-5.28741566585194,epha4,0.998266391800672
0.0647610901341494,0.288412857142857,0.605455629598692,0.545431495834511,0.998266391800672,-5.28752446268355,csrp3,0.998266391800672
0.0399503269357573,0.0324796296296296,0.60484660717444,0.545835467413161,0.998266391800672,-5.28782530537632,rbp7,0.998266391800672
0.0205663729434622,-0.0797186046511628,0.604302796129265,0.546196309643588,0.998266391800672,-5.28809368020959,taldo1,0.998266391800672
0.0280464082531619,-0.0794627272727272,0.60421185268891,0.546256666170377,0.998266391800672,-5.28813853800167,cr1,0.998266391800672
-0.0300323002308263,0.0298142857142857,-0.603994209991847,0.546401122823554,0.998266391800672,-5.28824586280293,ism2,0.998266391800672
0.023765371823365,-0.0224780821917808,0.603761094300556,0.546555870532403,0.998266391800672,-5.28836077496872,palm2,0.998266391800672
-0.036032475242683,0.0577875545851528,-0.603325457113485,0.546845115331315,0.998266391800672,-5.28857539969039,cd14,0.998266391800672
-0.0378792352482242,-0.122589819004525,-0.602937354252938,0.547102863539757,0.998266391800672,-5.28876647571833,npl,0.998266391800672
0.0235472990489333,-0.013303781512605,0.602865851326061,0.547150356907848,0.998266391800672,-5.28880166563608,matn2,0.998266391800672
0.109017057711392,0.0807093886462882,0.601931744680676,0.54777099372949,0.998266391800672,-5.28926100092515,nppb,0.998266391800672
0.0366221400359743,0.0999157142857143,0.601772338855719,0.547876940718334,0.998266391800672,-5.28933931585234,frmd4b,0.998266391800672
0.0437314939968872,-0.034203196347032,0.600927319227312,0.548438742059985,0.998266391800672,-5.28975412265314,bap18,0.998266391800672
0.053747562031426,-0.154376808510638,0.600297074664388,0.548857939003052,0.998266391800672,-5.29006312158491,ccl27,0.998266391800672
0.0441762664165721,0.0343572769953052,0.600206669934321,0.548918083287165,0.998266391800672,-5.29010741909337,cyb5a,0.998266391800672
-0.0292934404443518,-0.00167676348547718,-0.600073415888425,0.549006740247068,0.998266391800672,-5.29017270026061,tnfrsf11a,0.998266391800672
0.0321149030709498,0.0850204255319149,0.599983913394661,0.549066292290576,0.998266391800672,-5.29021653942967,lilrb4,0.998266391800672
-0.022106708371381,0.0491616666666667,-0.59995189988122,0.549087593818009,0.998266391800672,-5.29023221836941,neb,0.998266391800672
-0.0159645252488421,0.0221579185520362,-0.599755496477282,0.549218287998031,0.998266391800672,-5.29032839066168,sox2,0.998266391800672
-0.0228323191619621,-0.00369579439252336,-0.599578351771173,0.549336179958943,0.998266391800672,-5.29041510568702,nxph3,0.998266391800672
0.02885847061103,-0.0423026970954357,0.598265677775988,0.550210171551333,0.998266391800672,-5.29105688408737,flt4,0.998266391800672
-0.0266269679932289,-0.093085,-0.597692114401961,0.55059227200683,0.998266391800672,-5.2913368644384,cbln4,0.998266391800672
0.0402306781597051,0.0110288372093023,0.596858098464807,0.551148116912767,0.998266391800672,-5.29174350509564,nudt16,0.998266391800672
-0.0210223858078666,0.00211830985915493,-0.596466813856571,0.551408991214623,0.998266391800672,-5.29193408847879,ssh3,0.998266391800672
0.0204647083104652,-0.060524,0.59516738450876,0.552275774759345,0.998266391800672,-5.29256610915338,cd55,0.998266391800672
0.0408855654392793,-0.0898948198198198,0.594277868124093,0.552869513835936,0.998266391800672,-5.29299796298261,akt2,0.998266391800672
-0.0204825610019548,-0.0629997899159664,-0.594206148734219,0.55291739918815,0.998266391800672,-5.2930327541888,dag1,0.998266391800672
0.0474996581383609,0.0378251063829787,0.592482272909323,0.554069005866354,0.998266391800672,-5.29386775030193,aplp1,0.998266391800672
0.0617089128289514,-0.0599224576271187,0.591153078202912,0.554957758094654,0.998266391800672,-5.29450992333281,clps,0.998266391800672
0.0464729917357851,0.0555718309859155,0.590960122628809,0.55508683408035,0.998266391800672,-5.2946030263598,btla,0.998266391800672
-0.0578650476079358,-0.036613025210084,-0.590110110078198,0.555655618386877,0.998266391800672,-5.29501280540669,pdgfb,0.998266391800672
-0.0431963027237575,0.148812380952381,-0.588963246377788,0.556423493495028,0.998266391800672,-5.29556476052932,atp2b4,0.998266391800672
0.0257197601816501,0.0471461711711712,0.588380989048487,0.556813539230964,0.998266391800672,-5.2958445759726,azi2,0.998266391800672
0.0226510499757401,0.0402728215767635,0.588339297009328,0.556841473265083,0.998266391800672,-5.29586460133553,mansc1,0.998266391800672
-0.0197277947007077,0.0193530232558139,-0.587389149449711,0.557478266686593,0.998266391800672,-5.29632058923048,clic5,0.998266391800672
0.0261188281539121,0.0159681818181818,0.587322794864422,0.557522751165463,0.998266391800672,-5.2963524061989,rab44,0.998266391800672
0.0786535878157955,-0.00479399141630901,0.587029729984243,0.557719244263433,0.998266391800672,-5.29649288771157,rnase3,0.998266391800672
-0.0254151158250818,-0.119485593220339,-0.586600233935265,0.558007272482492,0.998266391800672,-5.29669864164935,cnpy4,0.998266391800672
-0.0273376648476192,0.00129740259740259,-0.584563519444817,0.55937412208762,0.998266391800672,-5.29767230444128,camkk1,0.998266391800672
-0.0396535968230086,0.0257214592274678,-0.584497619242982,0.559418375341051,0.998266391800672,-5.29770375202826,carhsp1,0.998266391800672
-0.0314001171186465,0.0203573913043478,-0.584376863669618,0.559499469467054,0.998266391800672,-5.29776136743699,tnfrsf10a,0.998266391800672
0.0210892582942126,-0.0037931914893617,0.583726228351469,0.559936506226091,0.998266391800672,-5.29807159710602,gp1ba,0.998266391800672
0.0302387163525905,0.0417438297872341,0.58276669010116,0.560581339191724,0.998266391800672,-5.29852848628703,fxyd5,0.998266391800672
-0.0414395085835626,-0.00380954356846474,-0.582698968268038,0.56062686357261,0.998266391800672,-5.298560704089,fut3_fut5,0.998266391800672
0.0252890999791158,-0.0516972602739726,0.582548632457164,0.56072792965952,0.998266391800672,-5.29863221110374,fgfbp3,0.998266391800672
-0.0349285262516771,0.065812558139535,-0.582514970005265,0.560750561094477,0.998266391800672,-5.29864822008105,farsa,0.998266391800672
0.0251810879194349,-0.148775531914894,0.582461700420041,0.560786375412542,0.998266391800672,-5.29867355181147,itgb6,0.998266391800672
-0.0180961648495003,-0.00803873873873874,-0.582175422953694,0.560978865154874,0.998266391800672,-5.29880964817448,pon1,0.998266391800672
0.0282351630271485,-0.0668295774647887,0.581314397803517,0.561558002600674,0.998266391800672,-5.29921857776597,tnfrsf17,0.998266391800672
0.0212029638074642,-0.0331718487394958,0.581232983967568,0.561612777723298,0.998266391800672,-5.2992572126963,il10rb,0.998266391800672
