protein,logFC,AveExpr,t,P.Value,fdr,comparison
ing1,0.0844614211599412,0.0039761561969879,1.14986684438913,0.250204456972496,0.991862418044499,hla_interaction_pre
ism1,-0.0844984837569758,-0.0161074434895414,-1.14909018447403,0.25052453054948,0.991862418044499,hla_interaction_pre
cd200,0.0602772455989438,-0.0019338490409171,1.1488359537405,0.250629365051587,0.991862418044499,hla_interaction_pre
cst5,0.125301309157195,0.0385049698941511,1.1476031205248,0.251138170101349,0.991862418044499,hla_interaction_pre
lilrb1,-0.0606252296839945,-0.00511812682782237,-1.14654203242068,0.251576670698937,0.991862418044499,hla_interaction_pre
akr1b10,-0.116426904246458,0.0319619420206548,-1.14468123692937,0.252346943791667,0.991862418044499,hla_interaction_pre
anxa4,0.0735360098325721,0.000465961578709509,1.14465234639988,0.252358915922591,0.991862418044499,hla_interaction_pre
fcrl3,-0.119824637534884,-0.0162001314812558,-1.14432029273281,0.252496546187754,0.991862418044499,hla_interaction_pre
tdp1,0.126754042580379,0.0960118439317063,1.14355021503567,0.252815930845664,0.991862418044499,hla_interaction_pre
rest,0.0675018790842951,0.0146580224684837,1.1430759248991,0.25301277957405,0.991862418044499,hla_interaction_pre
ctso,0.0651689246498804,0.00485654711249016,1.14280837318695,0.253123870963396,0.991862418044499,hla_interaction_pre
cdc26,-0.0696419516555952,0.0144221111312609,-1.14029250585881,0.254170157931465,0.991862418044499,hla_interaction_pre
nit1,0.0581249111926295,-0.0765789298130402,1.13788137671314,0.255175707654878,0.991862418044499,hla_interaction_pre
arf6,-0.130535758244503,-0.0889082069392102,-1.13693595306426,0.255570745895422,0.991862418044499,hla_interaction_pre
spink1,-0.0892337127333964,0.023128106273421,-1.13633989326084,0.255820023407363,0.991862418044499,hla_interaction_pre
polr2f,-0.0552263335867922,0.0151357618400003,-1.13516710952692,0.256310985108171,0.991862418044499,hla_interaction_pre
hmgcs1,-0.0829630696765889,0.0182013335765136,-1.13458758667237,0.256553831825855,0.991862418044499,hla_interaction_pre
nme1,0.0410961271555253,0.00160391181398391,1.13224121093273,0.257538703920884,0.991862418044499,hla_interaction_pre
vcpkmt,-0.162069830321596,0.170539797224744,-1.13177839046995,0.257733278347178,0.991862418044499,hla_interaction_pre
scrib,-0.165503286144393,0.181912157114681,-1.13165568418048,0.257784882415255,0.991862418044499,hla_interaction_pre
atxn3,0.0955648170208759,-0.00419627621072194,1.13098778610656,0.258065892279037,0.991862418044499,hla_interaction_pre
usp47,0.151851197174277,0.128497576059922,1.12973421800012,0.25859388890092,0.991862418044499,hla_interaction_pre
il1b,0.107856866392923,0.0455968697682772,1.12915823768934,0.258836739807134,0.991862418044499,hla_interaction_pre
myh7b,-0.0828540190605299,0.0538218071257399,-1.1290507758169,0.258882066505373,0.991862418044499,hla_interaction_pre
cntnap2,-0.0924506204466006,-0.00309484451106547,-1.12841341481824,0.259151014155203,0.991862418044499,hla_interaction_pre
nphs2,-0.195996752135335,0.272255074867401,-1.12827666177575,0.259208745140136,0.991862418044499,hla_interaction_pre
cela3a,0.129382693003625,0.00768542200788386,1.12798153076678,0.259333366538667,0.991862418044499,hla_interaction_pre
aif1l,0.106613676024813,0.124667153396567,1.1266753850421,0.259885395093152,0.991862418044499,hla_interaction_pre
tgoln2,-0.0483951163631536,-0.00223439137178677,-1.12631185689397,0.260039180994451,0.991862418044499,hla_interaction_pre
ccn2,-0.10710009760846,-0.00986147920014323,-1.1255354580908,0.2603678374058,0.991862418044499,hla_interaction_pre
rnase3,0.219378581423088,0.0963512085092064,1.12552584343841,0.26037190917333,0.991862418044499,hla_interaction_pre
ppm1a,0.0651082727420442,0.0121440915484547,1.1249490252971,0.26061627001253,0.991862418044499,hla_interaction_pre
cpq,0.0708008702589491,-0.0123795025635677,1.12433114777272,0.26087820103044,0.991862418044499,hla_interaction_pre
heph,-0.0509054636701398,-0.00472844291765636,-1.12406767142287,0.260989949443346,0.991862418044499,hla_interaction_pre
tsnax,0.0624809318586372,0.00733933444287512,1.12137905116818,0.262132168508367,0.991862418044499,hla_interaction_pre
pcyt2,-0.0758570592781702,-0.034107635441056,-1.11975636739745,0.262823209602939,0.991862418044499,hla_interaction_pre
txndc15,0.059483417624973,0.0149477431875687,1.11910589439024,0.263100574879515,0.991862418044499,hla_interaction_pre
s100a12,0.155374574480413,-0.000254375869583406,1.11841760382391,0.263394285708005,0.991862418044499,hla_interaction_pre
c7,0.0602375564232762,-0.0122028679896641,1.11655309791906,0.264191053420777,0.991862418044499,hla_interaction_pre
tpk1,0.0452085564998409,-0.00614106936501231,1.11636773081019,0.264270357917599,0.991862418044499,hla_interaction_pre
tp53bp1,0.16494410365927,0.21159148260944,1.11633159143408,0.264285821121637,0.991862418044499,hla_interaction_pre
gchfr,-0.0791080551547973,0.0433685544739081,-1.1145787328617,0.265036577836342,0.991862418044499,hla_interaction_pre
col15a1,-0.048069230098518,0.00393286814881329,-1.11442180779292,0.26510386109951,0.991862418044499,hla_interaction_pre
unc5d,-0.0499466920433483,0.00738169767189512,-1.11349194970794,0.265502788935682,0.991862418044499,hla_interaction_pre
btn3a2,0.0724508973627834,-0.0195504090378812,1.11281360987162,0.265794071077418,0.991862418044499,hla_interaction_pre
ogfr,-0.0500320513642527,-0.00749212392712639,-1.11265474171639,0.265862321558478,0.991862418044499,hla_interaction_pre
neo1,0.042238330161252,0.00212778853656682,1.11199734468772,0.266144870573406,0.991862418044499,hla_interaction_pre
stab2,0.0526211971852343,-0.00560248794044484,1.1118736996307,0.266198036261098,0.991862418044499,hla_interaction_pre
hdac8,-0.115351517383321,0.117631372641073,-1.11125884529106,0.266462523792882,0.991862418044499,hla_interaction_pre
adam9,-0.0544678311765198,0.00626593616139721,-1.1111962293262,0.266489469000506,0.991862418044499,hla_interaction_pre
cela2a,0.117296000317561,-0.0152106119405262,1.10991621332049,0.267040702676949,0.991862418044499,hla_interaction_pre
crhbp,-0.0572770865324266,-0.0086331851921578,-1.10991011234999,0.267043331911446,0.991862418044499,hla_interaction_pre
apobr,-0.0799321421378903,-0.0605684141793819,-1.10932433819257,0.267295856246597,0.991862418044499,hla_interaction_pre
morc3,0.051251153937252,0.0113767145369618,1.10870756283172,0.267561922454153,0.991862418044499,hla_interaction_pre
fgfbp3,0.0653046072503959,-0.00570495234847682,1.10805891589053,0.267841933863964,0.991862418044499,hla_interaction_pre
bag6,0.0531045433354743,0.00180580029006746,1.10697480787978,0.26831037690208,0.991862418044499,hla_interaction_pre
cxcl5,-0.201099557533938,-0.0334118277634294,-1.10643379912436,0.268544357157837,0.991862418044499,hla_interaction_pre
coq7,0.0806389356796356,0.0673693300247716,1.10550422985277,0.268946712679855,0.991862418044499,hla_interaction_pre
gimap8,0.0880014000681833,0.0323748913059694,1.10510534858079,0.269119491614256,0.991862418044499,hla_interaction_pre
nmi,-0.100202622574974,0.0306374577264627,-1.10454468570449,0.269362476465909,0.991862418044499,hla_interaction_pre
agt,0.0427930939108573,0.0226999733088044,1.10356693442498,0.26978658278599,0.991862418044499,hla_interaction_pre
cpb1,0.127312568550259,0.0200775727132198,1.10260676799694,0.270203507139293,0.991862418044499,hla_interaction_pre
mad1l1,0.0754990221191708,0.0286376231030294,1.10236560168702,0.270308295985881,0.991862418044499,hla_interaction_pre
vsig10l,-0.0612434448288718,0.0173115438353662,-1.10186787587,0.270524650246652,0.991862418044499,hla_interaction_pre
icoslg,-0.0414793369051565,0.000157384382824138,-1.10111813430105,0.270850776180899,0.991862418044499,hla_interaction_pre
wfikkn1,-0.0898589617292403,0.00559765643747973,-1.10068224889416,0.271040503373942,0.991862418044499,hla_interaction_pre
pmm2,0.0738318019538978,0.020518254957208,1.10058033099174,0.271084878160572,0.991862418044499,hla_interaction_pre
tpsg1,0.0497537151091013,0.0115250758523332,1.09922902109234,0.271673705505287,0.991862418044499,hla_interaction_pre
angpt1,-0.160463900655835,-0.0712271225576279,-1.09886620643263,0.271831949440479,0.991862418044499,hla_interaction_pre
umod,0.117038686557481,-0.0494364535795102,1.09769197832287,0.272344529159228,0.991862418044499,hla_interaction_pre
shbg,0.102387438263583,0.000261253577376708,1.09759879932583,0.272385232414663,0.991862418044499,hla_interaction_pre
stc2,-0.0549115145186369,-0.00186539926265843,-1.09725133632564,0.272537050914553,0.991862418044499,hla_interaction_pre
palld,0.0734632149333384,0.0409600196676994,1.09689294381868,0.272693705543177,0.991862418044499,hla_interaction_pre
s100a3,0.083894899044995,0.0645214984165262,1.0961229846106,0.273030465745489,0.991862418044499,hla_interaction_pre
preb,0.0614377028421954,0.00728615825881324,1.09481117098149,0.273604873941135,0.991862418044499,hla_interaction_pre
dhrs4l2,-0.0732811897755613,0.0468591138731007,-1.09431690907795,0.273821512155473,0.991862418044499,hla_interaction_pre
apob,-0.0423980759831078,-0.0346045407258401,-1.09380252809214,0.274047093154658,0.991862418044499,hla_interaction_pre
trim58,-0.108083745019685,0.0010264654954073,-1.09321983032709,0.274302787739768,0.991862418044499,hla_interaction_pre
cxcl14,-0.132098998834322,0.0640778278497555,-1.09299468448502,0.274401628003875,0.991862418044499,hla_interaction_pre
cblif,-0.157269624514534,0.0131329838431417,-1.0929032299236,0.274441784007212,0.991862418044499,hla_interaction_pre
eif5a,0.0636578498101661,0.00484358575972066,1.09167202831255,0.274982772592274,0.991862418044499,hla_interaction_pre
nt5c,0.0822891352635924,-0.0218433463907516,1.09047916186659,0.275507610729343,0.991862418044499,hla_interaction_pre
tomm20,-0.0883327722676911,0.0547163174157045,-1.08988820805956,0.275767872002138,0.991862418044499,hla_interaction_pre
cd4,-0.057647230125412,0.00685440011976335,-1.0890497983786,0.276137402733588,0.991862418044499,hla_interaction_pre
pi16,0.0462390478091223,0.000249222063411024,1.08720826406616,0.276950247693789,0.991862418044499,hla_interaction_pre
cd38,-0.0606521195562799,0.00557349036907601,-1.08522336728104,0.277828196431891,0.991862418044499,hla_interaction_pre
lyn,-0.0863784292728693,-0.0667469031846359,-1.08503625325051,0.27791105732752,0.991862418044499,hla_interaction_pre
cd46,-0.0469379192646741,0.000463008911330684,-1.08490332294947,0.277969933919702,0.991862418044499,hla_interaction_pre
clec5a,0.0600370734918146,-0.00753409616418956,1.08462770751101,0.278092034705976,0.991862418044499,hla_interaction_pre
cgb3_cgb5_cgb8,-0.0805419090273812,-0.00623341907335379,-1.08372504880166,0.278492178393159,0.991862418044499,hla_interaction_pre
nrp1,-0.0587315983410025,-0.00586823806873086,-1.08348155722749,0.278600183947194,0.991862418044499,hla_interaction_pre
aif1,-0.086760369315248,-0.0227501163401726,-1.08280258963407,0.278901504120233,0.991862418044499,hla_interaction_pre
cd3e,-0.0650180572053169,0.0228012558997896,-1.08220729322224,0.279165874043969,0.991862418044499,hla_interaction_pre
rcor1,0.0893606694427866,0.0700198265008609,1.08144105111305,0.279506411386262,0.991862418044499,hla_interaction_pre
plekho1,0.0658764041338165,0.0222716900556888,1.0793976744444,0.280415919880277,0.991862418044499,hla_interaction_pre
vti1a,-0.0606605477660935,0.0424032393347586,-1.07760984028718,0.281213333404368,0.991862418044499,hla_interaction_pre
cd22,-0.0854122956297882,0.00656234432805105,-1.07746918206511,0.281276135324029,0.991862418044499,hla_interaction_pre
stxbp3,0.0740438169613302,0.0308845183125049,1.07583692504311,0.282005611330197,0.991862418044499,hla_interaction_pre
lelp1,-0.132125280754257,0.0569926767384451,-1.07460879842407,0.282555321657932,0.991862418044499,hla_interaction_pre
sod3,0.113486087978552,0.0901986281069763,1.07453572531981,0.282588052111087,0.991862418044499,hla_interaction_pre
hjv,0.0785593716285973,0.0208557449686711,1.07427144202262,0.282706449708623,0.991862418044499,hla_interaction_pre
mrpl46,-0.0524700315392646,0.00353519223900828,-1.07425278149199,0.282714810803851,0.991862418044499,hla_interaction_pre
klk8,-0.0709208855291413,0.0102312254529995,-1.07408180078259,0.282791428754514,0.991862418044499,hla_interaction_pre
il34,0.0741541890105342,-0.0307398384260993,1.07317904884485,0.283196193086914,0.991862418044499,hla_interaction_pre
pam,-0.0563856755293257,-0.0247540295031068,-1.07311152099131,0.283226486130151,0.991862418044499,hla_interaction_pre
sdhb,0.11060947790741,0.102838401717629,1.07259768123278,0.28345706692008,0.991862418044499,hla_interaction_pre
dars1,0.074502792882895,-0.0738789346023036,1.07254703430565,0.283479801137396,0.991862418044499,hla_interaction_pre
slc39a14,-0.0693448458476332,0.00669523438934249,-1.07250665347559,0.28349792802946,0.991862418044499,hla_interaction_pre
ctsl,0.0477067456368318,-0.00100451261412979,1.07220566305936,0.283633066895996,0.991862418044499,hla_interaction_pre
cdhr1,0.0890799858054588,0.0332284840857948,1.0721250816519,0.283669253789076,0.991862418044499,hla_interaction_pre
mthfsd,0.124516550939814,-0.0154657836198598,1.07035998324788,0.284462695267003,0.991862418044499,hla_interaction_pre
adgrg2,0.0594554904244135,0.00537495240014833,1.06988246127251,0.284677607298862,0.991862418044499,hla_interaction_pre
apof,-0.0561711157822588,-0.0647162313005602,-1.06970824475776,0.284756041975783,0.991862418044499,hla_interaction_pre
il1rap,-0.0958089912542752,0.0906684213310271,-1.06903894652388,0.285057505229813,0.991862418044499,hla_interaction_pre
cep112,0.0792929355693339,0.071154891875179,1.0620392175814,0.288223233859026,0.991862418044499,hla_interaction_pre
cntn4,0.0503184962595491,-0.00122635106678767,1.06188830001909,0.288291748573298,0.991862418044499,hla_interaction_pre
ifngr2,0.107621554731937,0.14261069921598,1.06082753837312,0.288773631141349,0.991862418044499,hla_interaction_pre
cntf,0.0606564897805591,-0.0117799398025256,1.05986541469979,0.289211173698603,0.991862418044499,hla_interaction_pre
gh1,-0.377201127637685,0.241052943782296,-1.05930023157356,0.289468408736173,0.991862418044499,hla_interaction_pre
fgf12,0.082292394050617,0.0639217213855411,1.05866125110906,0.289759417117684,0.991862418044499,hla_interaction_pre
adamts13,0.049097872833571,-0.00643818828334841,1.05859008884007,0.289791838458823,0.991862418044499,hla_interaction_pre
park7,0.0651016476190645,-0.0170201785864732,1.05831161967079,0.289918731753572,0.991862418044499,hla_interaction_pre
tpt1,-0.134744273505565,0.0812807235388378,-1.0571858627627,0.290432099780459,0.991862418044499,hla_interaction_pre
plscr3,0.0638109452748393,0.00679514335093112,1.05661129358792,0.290694350629038,0.991862418044499,hla_interaction_pre
apom,0.0593400213058048,-0.0089523174443348,1.05617353451886,0.29089426407582,0.991862418044499,hla_interaction_pre
bex3,0.0829519267306769,0.037496843758418,1.05596679900067,0.290988707075157,0.991862418044499,hla_interaction_pre
amfr,0.125009169797109,0.055754614344617,1.05393006435633,0.291920250998889,0.991862418044499,hla_interaction_pre
srp14,0.102101746103151,-0.000524488646437879,1.05383330209373,0.291964557084723,0.991862418044499,hla_interaction_pre
cpa1,0.125019320032318,0.0180607142066623,1.05206727175966,0.292773991453573,0.991862418044499,hla_interaction_pre
serpini1,0.0528127218835027,0.0199466527799405,1.05133262503804,0.293111149437891,0.991862418044499,hla_interaction_pre
cnp,0.0709453018810186,-0.0265932151745683,1.04668164293775,0.295251712215747,0.991862418044499,hla_interaction_pre
lmnb1,-0.103661450276643,-0.0055506668179188,-1.04582241648589,0.295648304641609,0.991862418044499,hla_interaction_pre
tnfrsf21,-0.0518346297331734,0.00450231478478367,-1.04508028325475,0.29599113741328,0.991862418044499,hla_interaction_pre
tnfrsf1b,0.0631706758079613,0.0219134462488755,1.04501013146217,0.296023558202996,0.991862418044499,hla_interaction_pre
bpifb2,0.119152981034828,0.136262230541426,1.04482861006663,0.296107459707083,0.991862418044499,hla_interaction_pre
metap1,0.0596981192239862,0.000940011663601075,1.04368801185116,0.29663502292645,0.991862418044499,hla_interaction_pre
asah1,-0.0681595221679239,0.00836211158828281,-1.04346644481206,0.296737577670329,0.991862418044499,hla_interaction_pre
pfdn6,-0.115545113353386,0.1041872198476,-1.043445819906,0.296747125341636,0.991862418044499,hla_interaction_pre
msmb,-0.14567184011615,-0.0581527915554388,-1.04126549885937,0.29775759753971,0.991862418044499,hla_interaction_pre
icam2,0.0648222919334237,-0.0319285492830143,1.0402986152597,0.298206435855015,0.991862418044499,hla_interaction_pre
fcgr2b,-0.11594222712217,0.0374989525382876,-1.04022727063346,0.298239572732285,0.991862418044499,hla_interaction_pre
ap3s2,0.051807052692318,0.0516247025901479,1.039984567876,0.298352317386134,0.991862418044499,hla_interaction_pre
ermap,-0.0696982937175486,-0.00608507786335076,-1.03962823538399,0.29851789893788,0.991862418044499,hla_interaction_pre
fabp3,-0.0868921404635241,0.051082791669607,-1.03852706492463,0.299029981576822,0.991862418044499,hla_interaction_pre
tdgf1,0.292149244878457,0.210068514103452,1.03692155619267,0.299777649055985,0.991862418044499,hla_interaction_pre
cenpf,0.0932627535615167,0.0456694686120001,1.03618955811428,0.300118945835995,0.991862418044499,hla_interaction_pre
tbl1x,-0.0804470944331482,-0.0782969837729545,-1.03560008030631,0.300393980262736,0.991862418044499,hla_interaction_pre
arhgap30,0.0681446630571856,0.0712325811480739,1.03549660978665,0.300442274140165,0.991862418044499,hla_interaction_pre
c1galt1c1,-0.0552985612489829,0.00445584133367046,-1.03499078413996,0.300678437914463,0.991862418044499,hla_interaction_pre
klk7,-0.0673271295412576,0.00938188475538323,-1.032885145814,0.301662863526727,0.991862418044499,hla_interaction_pre
erbb4,-0.050427400676697,0.00410852073691686,-1.03247166842919,0.301856423753134,0.991862418044499,hla_interaction_pre
atxn10,0.0952114498977672,-0.050027671793401,1.03180081625812,0.302170644082886,0.991862418044499,hla_interaction_pre
pecr,-0.0445165740685747,0.0201309281448235,-1.03116048646605,0.302470770991117,0.991862418044499,hla_interaction_pre
spint3,-0.309137576146475,1.09452729672901,-1.03108838397946,0.302504578332032,0.991862418044499,hla_interaction_pre
lgmn,-0.0646913614761993,0.00666445889221754,-1.02983239182999,0.303093889904101,0.991862418044499,hla_interaction_pre
mln,-0.179141852306546,-0.00706960588425897,-1.02949311165209,0.303253211024566,0.991862418044499,hla_interaction_pre
gdnf,0.0741434242212275,0.00616302277200771,1.02945266411525,0.303272208322714,0.991862418044499,hla_interaction_pre
clta,0.0778410340030606,0.0357388144888898,1.0284615461,0.303737961339233,0.991862418044499,hla_interaction_pre
acadsb,-0.104731404370487,0.0441094527382674,-1.02704242815804,0.304405670006268,0.991862418044499,hla_interaction_pre
ifit1,-0.0891172103715124,0.029595683155403,-1.02465197054738,0.305532605299796,0.991862418044499,hla_interaction_pre
dxo,0.0488147729302367,0.0032891461891642,1.02390277316662,0.305886368808211,0.991862418044499,hla_interaction_pre
sult1a1,-0.127643602336013,-0.196652428813104,-1.02160253449258,0.306974214845041,0.991862418044499,hla_interaction_pre
efcab14,-0.044090892302457,0.00924923198295045,-1.02131315998792,0.307111249228671,0.991862418044499,hla_interaction_pre
ceacam21,0.173028577280389,0.290843274981634,1.02095128189199,0.3072826749602,0.991862418044499,hla_interaction_pre
rnf149,-0.0495167276528992,-0.00107494383670274,-1.02090281686561,0.307305638199247,0.991862418044499,hla_interaction_pre
fabp1,0.169863586541295,0.0387710387952279,1.01988698363564,0.307787212157372,0.991862418044499,hla_interaction_pre
tnfrsf12a,-0.062132711744111,0.00924900174647224,-1.01983100569097,0.307813764017473,0.991862418044499,hla_interaction_pre
rfc4,0.0326984851452001,0.00213768064141223,1.0195526084674,0.307945837900618,0.991862418044499,hla_interaction_pre
sh2b3,-0.0889667982661635,-0.0878128857913307,-1.01918810814846,0.308118816465514,0.991862418044499,hla_interaction_pre
comt,0.086784327334387,-0.0514151819259671,1.01832632232702,0.308528044222123,0.991862418044499,hla_interaction_pre
angptl2,-0.0765692776169969,0.00168717961117749,-1.01826634289861,0.308556539436417,0.991862418044499,hla_interaction_pre
klk1,0.257122391285898,0.428954860717988,1.01818277414067,0.30859624444483,0.991862418044499,hla_interaction_pre
rabepk,0.108939409119719,0.0706583925445074,1.0179973231891,0.308684367569627,0.991862418044499,hla_interaction_pre
trdmt1,-0.114933555141308,0.0461298186390834,-1.01587449312732,0.309694285467836,0.991862418044499,hla_interaction_pre
lamp1,-0.0471553831411677,0.0207501065207306,-1.01562706881611,0.30981213729298,0.991862418044499,hla_interaction_pre
fcer2,-0.0962614858380705,-0.00229773507653061,-1.01129523959244,0.311880249862897,0.991862418044499,hla_interaction_pre
ddx53,-0.0607792423172843,-0.00233974342922276,-1.0090655916093,0.312948273317841,0.991862418044499,hla_interaction_pre
trpv3,0.0841611261111667,0.0462673059118833,1.00906278906439,0.312949617278334,0.991862418044499,hla_interaction_pre
sez6l,-0.0561882819898412,0.00273936696159888,-1.00728176121414,0.313804477925196,0.991862418044499,hla_interaction_pre
spart,-0.0587241240458176,-0.0079983062715442,-1.00714469658623,0.31387033003858,0.991862418044499,hla_interaction_pre
skiv2l,0.0669057264668942,0.0360183742375735,1.00516611394184,0.314821944426253,0.991862418044499,hla_interaction_pre
col28a1,0.130660793219101,0.115870323322591,1.00504106675882,0.314882150469328,0.991862418044499,hla_interaction_pre
tjap1,-0.0725547708056547,-0.0146919219808539,-1.0048640519355,0.314967390133504,0.991862418044499,hla_interaction_pre
scamp3,-0.0812782922960755,0.0166810215397046,-1.00466002593036,0.315065655564653,0.991862418044499,hla_interaction_pre
c1qtnf9,0.0827311932881177,-0.0491465957159286,1.00453628215629,0.315125264326736,0.991862418044499,hla_interaction_pre
lamp3,-0.1068585335968,0.0388417350561831,-1.0039119315855,0.315426134004998,0.991862418044499,hla_interaction_pre
itgam,0.0625088990823793,0.00976840006364299,1.00339562189391,0.315675082125926,0.991862418044499,hla_interaction_pre
mpig6b,-0.0812527978726733,-0.171564714559503,-1.00331421045699,0.315714347907261,0.991862418044499,hla_interaction_pre
frzb,-0.0520302817273267,-0.0316052763708184,-1.0027774203746,0.315973328951295,0.991862418044499,hla_interaction_pre
nadk,0.0952360208294625,0.0272999652383539,1.00206833047947,0.316315651943524,0.991862418044499,hla_interaction_pre
brdt,0.0531557235931459,-0.00135127633134195,1.00112723108649,0.316770356515328,0.991862418044499,hla_interaction_pre
lhpp,-0.104079370414705,0.0287863063570697,-1.00060304151276,0.317023811467518,0.991862418044499,hla_interaction_pre
cd55,-0.0457697579072018,0.00278207154540866,-0.999679471076837,0.317470697684753,0.991862418044499,hla_interaction_pre
ptx3,0.0989544250630689,-0.0777992441576307,0.999634685856903,0.317492378315053,0.991862418044499,hla_interaction_pre
tpmt,-0.120508205356534,0.037063951062254,-0.999625095647723,0.317497021084052,0.991862418044499,hla_interaction_pre
c19orf12,0.114303581339061,0.120022944175339,0.999001289878543,0.31779911073703,0.991862418044499,hla_interaction_pre
rida,0.0668337376689389,0.0514792345096747,0.997123936212365,0.318709390662931,0.991862418044499,hla_interaction_pre
scarb2,-0.0500348982545171,0.0195764423274133,-0.996905552605397,0.318815389931607,0.991862418044499,hla_interaction_pre
mcfd2,0.046217841382868,-0.00813321013166912,0.995604883735826,0.319447188049639,0.991862418044499,hla_interaction_pre
wfdc2,-0.0713694053497009,0.0561459844851293,-0.995198708748531,0.319644654740425,0.991862418044499,hla_interaction_pre
eif2s2,0.0618983775108388,0.0439935051773571,0.994506213833862,0.319981503282272,0.991862418044499,hla_interaction_pre
mecr,-0.080676840937013,-0.00396317265088248,-0.993746150666257,0.32035148601119,0.991862418044499,hla_interaction_pre
dag1,-0.0452462199708089,-0.0107083421440959,-0.993051960320862,0.320689647503153,0.991862418044499,hla_interaction_pre
cd93,-0.0562699761552514,0.0036076345815551,-0.992283206159657,0.321064403440722,0.991862418044499,hla_interaction_pre
ccdc50,0.129079656310267,0.15024290942543,0.991981868904146,0.321211378780554,0.991862418044499,hla_interaction_pre
skap2,-0.0912394525128615,-0.0503497530886082,-0.990847623850712,0.321764993599306,0.991862418044499,hla_interaction_pre
igfbp1,0.260889356436474,-0.0489472102295405,0.989749303863475,0.322301666989595,0.991862418044499,hla_interaction_pre
rgl2,-0.107197221189666,0.089339402936185,-0.989640862281157,0.322354686589418,0.991862418044499,hla_interaction_pre
kir3dl2,0.140181096915754,0.211544227633286,0.989503786341205,0.322421714331976,0.991862418044499,hla_interaction_pre
mcam,-0.0657072799183495,0.00474315410854915,-0.989483620364864,0.322431575909677,0.991862418044499,hla_interaction_pre
tshb,-0.151564382431889,0.00280035324127201,-0.987929460700388,0.323192183954292,0.991862418044499,hla_interaction_pre
b4galt1,-0.0487025906032552,0.000424583508557886,-0.98677221934435,0.323759298716238,0.991862418044499,hla_interaction_pre
pfdn4,0.0880102071645218,0.0494938139822687,0.986718336780861,0.323785720056409,0.991862418044499,hla_interaction_pre
prss27,0.0757928421236685,0.00427831560421138,0.986700279236192,0.323794574896146,0.991862418044499,hla_interaction_pre
msra,-0.0509474228091397,-0.040635834498227,-0.986538748193621,0.323873791547654,0.991862418044499,hla_interaction_pre
mdm1,-0.0468394481913208,-0.00650531577090925,-0.985606475153366,0.324331235492466,0.991862418044499,hla_interaction_pre
arntl,0.0863266009997808,0.101986002187497,0.985374197804121,0.324445273836691,0.991862418044499,hla_interaction_pre
impg1,-0.049088144838902,0.0227738010559828,-0.985086308830455,0.324586651360987,0.991862418044499,hla_interaction_pre
rgcc,0.0671701052511465,-0.050453267055715,0.985054791396289,0.324602131488139,0.991862418044499,hla_interaction_pre
igf1r,-0.038290676042959,-0.00268881386056445,-0.981769202990537,0.326218520055245,0.991862418044499,hla_interaction_pre
dpy30,-0.0722895802515737,0.0103530916447186,-0.981332265792963,0.326433870520132,0.991862418044499,hla_interaction_pre
dapk2,0.0781591929266147,0.0394068261496146,0.979807085669579,0.327186300218989,0.991862418044499,hla_interaction_pre
clec1a,0.0589256577945823,0.00459217156138699,0.979540247857449,0.327318057177733,0.991862418044499,hla_interaction_pre
clul1,0.0896722660406473,-0.00175410690783372,0.979128723112482,0.327521323968544,0.991862418044499,hla_interaction_pre
kifbp,0.0685890911589951,-0.120593413615306,0.978309984196461,0.327925972021467,0.991862418044499,hla_interaction_pre
lrig3,-0.0451571944621959,0.0153891373040133,-0.97752563108338,0.328313929569522,0.991862418044499,hla_interaction_pre
itgb5,-0.0589263991243394,0.00860929362911637,-0.977028466762355,0.328559991586497,0.991862418044499,hla_interaction_pre
f11,0.051653547871579,0.00367965678582164,0.976731713215809,0.328706921082672,0.991862418044499,hla_interaction_pre
hhex,0.0652837098086201,-0.0135064585398214,0.976653174722268,0.328745814422671,0.991862418044499,hla_interaction_pre
eif2ak3,0.090214410477947,0.0784234392791265,0.976538774778594,0.328802472182827,0.991862418044499,hla_interaction_pre
becn1,0.0622385488389658,0.0296398489734757,0.976254498293556,0.32894329047232,0.991862418044499,hla_interaction_pre
c2cd2l,0.0772888088672531,0.00214625312919511,0.975969379175781,0.329084565425851,0.991862418044499,hla_interaction_pre
il25,0.0562506580730336,-0.0193590225853685,0.975857296699856,0.329140112441792,0.991862418044499,hla_interaction_pre
stau1,0.10615942927373,0.120463563818489,0.975228327249895,0.329451936471772,0.991862418044499,hla_interaction_pre
acp1,-0.0713543143951385,0.0433137089867739,-0.970248700073878,0.331927438187988,0.991862418044499,hla_interaction_pre
bmp6,-0.0712961905470587,-0.00304001164978918,-0.970020991903943,0.332040924504973,0.991862418044499,hla_interaction_pre
otud6b,0.0468318328563045,-0.00144978761629568,0.969537347471323,0.332282048765835,0.991862418044499,hla_interaction_pre
pik3ap1,0.101878393487561,-0.00537951267324365,0.969381195400068,0.332359923607275,0.991862418044499,hla_interaction_pre
apbb1ip,-0.0699668385166235,0.0240882483358114,-0.969360538550529,0.332370226299631,0.991862418044499,hla_interaction_pre
pdrg1,-0.0834354028426724,0.0478829733820615,-0.966191090558038,0.333953446116555,0.991862418044499,hla_interaction_pre
kirrel2,0.0748254635418646,-0.00329314268134747,0.96550179646085,0.334298408916811,0.991862418044499,hla_interaction_pre
btd,0.03458626113096,-0.0168425766435585,0.964058555491892,0.335021434332778,0.991862418044499,hla_interaction_pre
