config,sex_lbl,stage,curve_key,fpr,tpr,auc
female_combined,Female,Combined,Female Combined,0.453825857519789,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.451187335092348,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.448548812664908,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.445910290237467,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.443271767810026,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.440633245382586,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.437994722955145,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.435356200527704,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.432717678100264,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.430079155672823,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.427440633245383,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.424802110817942,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.422163588390501,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.419525065963061,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.41688654353562,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.414248021108179,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.411609498680739,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.408970976253298,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.406332453825858,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.403693931398417,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.401055408970976,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.398416886543536,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.395778364116095,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.393139841688654,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.390501319261214,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.387862796833773,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.385224274406332,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.382585751978892,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.379947229551451,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.377308707124011,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.37467018469657,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.372031662269129,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.369393139841689,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.366754617414248,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.364116094986807,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.361477572559367,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.358839050131926,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.356200527704486,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.353562005277045,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.350923482849604,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.348284960422164,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.345646437994723,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.343007915567282,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.340369393139842,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.337730870712401,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.33509234828496,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.33245382585752,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.329815303430079,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.327176781002638,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.324538258575198,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.321899736147757,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.319261213720317,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.316622691292876,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.313984168865435,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.311345646437995,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.308707124010554,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.306068601583113,0.705882352941177,0.752444513425422
female_combined,Female,Combined,Female Combined,0.306068601583113,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.303430079155673,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.300791556728232,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.298153034300792,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.295514511873351,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.29287598944591,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.29023746701847,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.287598944591029,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.284960422163588,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.282321899736148,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.279683377308707,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.277044854881267,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.274406332453826,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.271767810026385,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.269129287598945,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.266490765171504,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.263852242744063,0.676470588235294,0.752444513425422
female_combined,Female,Combined,Female Combined,0.263852242744063,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.261213720316623,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.258575197889182,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.255936675461741,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.253298153034301,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.25065963060686,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.24802110817942,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.245382585751979,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.242744063324538,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.240105540897098,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.237467018469657,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.234828496042216,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.232189973614776,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.229551451187335,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.226912928759894,0.647058823529412,0.752444513425422
female_combined,Female,Combined,Female Combined,0.226912928759894,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.224274406332454,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.221635883905013,0.617647058823529,0.752444513425422
female_combined,Female,Combined,Female Combined,0.218997361477573,0.617647058823529,0.752444513425422
