logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,contrast,sig
-0.496404107511973,0.0778070351758794,-4.32900438684394,2.38953427772982e-05,0.053350114281352,1.11777268039807,hsd11b1,C1_vs_None,FALSE
0.465380067445194,0.03101875,4.15991869847367,4.7552385045675e-05,0.053350114281352,0.680521189723771,ccl21,C1_vs_None,FALSE
0.970310730178412,0.120942227979275,4.12746112589111,5.49057779910998e-05,0.053350114281352,0.55368569017205,nptn,C1_vs_None,FALSE
0.467572116445015,0.0432748571428571,3.65640627033114,0.000339882833592464,0.247689614980508,-0.718910656370405,pdxdc1,C1_vs_None,FALSE
0.339092928648252,0.046774269005848,3.35364021386039,0.0009862166237421,0.54412645480276,-1.4112130694034,krt6c,C1_vs_None,FALSE
0.554260085126569,0.336328248587571,3.31384941101053,0.00111998584178956,0.54412645480276,-1.47129788338118,pzp,C1_vs_None,FALSE
-0.229691952596977,-0.0296067039106145,-3.21827924488886,0.00153593707880894,0.613553460740786,-1.68258070929876,apof,C1_vs_None,FALSE
-0.250015677103979,0.016819298245614,-3.19263566368708,0.00168385169328518,0.613553460740786,-1.75217549130052,uhrf2,C1_vs_None,FALSE
-0.317305206254291,0.0678083743842364,-3.11144502831948,0.00213457156876407,0.676311566473472,-1.82641208540124,serpina11,C1_vs_None,FALSE
0.288647141778416,0.0178265536723164,3.09157643388789,0.00232010828978893,0.676311566473472,-1.93836451778803,itgbl1,C1_vs_None,FALSE
0.316030800157998,0.0265345029239766,3.05130564130728,0.00264986957882992,0.702215438389929,-2.03553406763899,lrig3,C1_vs_None,FALSE
0.621315593889304,-0.00622102272727272,3.00007048465996,0.00309895225746337,0.749837075758282,-2.12203365158431,fcamr,C1_vs_None,FALSE
-0.282376306033795,0.0418970760233918,-2.97682908871607,0.00334404184729251,0.749837075758282,-2.18681693739064,hcg22,C1_vs_None,FALSE
-0.627392944327232,0.0601844559585493,-2.91617468431684,0.00397105652268959,0.791872292875489,-2.27766920508859,hnrnpk,C1_vs_None,FALSE
0.629937141004193,0.0947620786516854,2.85334493326844,0.00484945653590931,0.791872292875489,-2.42061693733586,rbp1,C1_vs_None,FALSE
-0.357383994211916,0.0196122222222222,-2.83371074784159,0.00513706351481976,0.791872292875489,-2.44201926257509,s100g,C1_vs_None,FALSE
0.227598100978969,0.000501176470588228,2.81322126052598,0.00549485321302107,0.791872292875489,-2.51069408838854,fga,C1_vs_None,FALSE
0.404816520697508,0.159455555555556,2.76677214772463,0.00626437879536002,0.791872292875489,-2.56745835991946,gprc5c,C1_vs_None,FALSE
0.13278793787665,0.0147875706214689,2.76480130851904,0.00631118642962555,0.791872292875489,-2.57401826472528,a1bg,C1_vs_None,FALSE
-0.290234767146292,0.0234444444444444,-2.75629130855135,0.00646006396626017,0.791872292875489,-2.58686748623992,susd4,C1_vs_None,FALSE
0.844530032694102,0.311414534883721,2.72089644665158,0.0071938364590805,0.791872292875489,-2.66338262696672,cd3g,C1_vs_None,FALSE
0.301359701107944,-0.0704479768786127,2.68595678496173,0.00795137638483836,0.791872292875489,-2.72919373703717,cfb,C1_vs_None,FALSE
-0.548760918458812,0.0946556179775281,-2.67311377051146,0.00822786486789565,0.791872292875489,-2.75107893708009,efnb2,C1_vs_None,FALSE
-0.884358248789813,-0.102571229050279,-2.6416718536347,0.0089945767537361,0.791872292875489,-2.79643913444015,dnm1,C1_vs_None,FALSE
-0.487810817911244,0.0752266853932585,-2.60674816337194,0.00993115117620848,0.791872292875489,-2.86789876836254,micall2,C1_vs_None,FALSE
-0.253743662979305,0.0335984771573604,-2.57506126252663,0.0107685720278725,0.791872292875489,-2.88348007490014,spink5,C1_vs_None,FALSE
0.271581318523634,-0.0763119289340102,2.5643998135018,0.0110934372816086,0.791872292875489,-2.91445619506947,setmar,C1_vs_None,FALSE
