logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,sex
0.267756749663281,-0.150081431767338,4.77179156125689,2.13290875722647e-06,0.00620889739228626,4.21883920406256,nefl,Pre-onset Female
-0.119892800055556,-0.127328439869989,-4.35146993617419,1.50359600480581e-05,0.0218848398499485,2.59930000652648,erbb2,Pre-onset Female
-0.566939653008757,0.303675,-4.04677501533429,5.64661928273907e-05,0.0459679072424116,1.47888759293427,bgn,Pre-onset Female
0.146938111043695,-0.00496116071428571,4.0225386333908,6.31644208071613e-05,0.0459679072424116,1.33689635776501,sel1l,Pre-onset Female
0.152303323108577,-0.0287313318777293,3.75140542264573,0.000186931162167878,0.108831322614138,0.494887181284807,guca2a,Pre-onset Female
-0.174973576305248,0.120135536294691,-3.66960673515238,0.000256883679797851,0.124631398648591,0.233785860018925,faslg,Pre-onset Female
-0.178078173862761,-0.177597451193059,-3.55437900069381,0.00039816602084566,0.152304481794281,-0.127657049239827,scly,Pre-onset Female
-0.114298128039011,-0.12836013215859,-3.54123907655962,0.000418562643199672,0.152304481794281,-0.1708400541753,setmar,Pre-onset Female
0.114922084673657,-0.0445069115815692,3.49914049960318,0.000492540599922186,0.159309520708165,-0.326581082092488,rnase6,Pre-onset Female
0.56424282412579,0.240287252747253,3.38739757810636,0.000735928503880043,0.20664200581534,-0.633927825357609,alpp,Pre-onset Female
-0.117366537764226,-0.0663617965367965,-3.35148025356275,0.000836496243244309,0.20664200581534,-0.738594901710654,fap,Pre-onset Female
-0.139152089252202,0.00102638136511376,-3.34639438320192,0.000851839254477526,0.20664200581534,-0.752826215626109,gzma,Pre-onset Female
0.177045730433786,0.112037298636927,3.20796774955105,0.0013896846578804,0.294500270652639,-1.16522300929569,snx18,Pre-onset Female
0.246357736941145,0.196906481481481,3.19117861290995,0.001471733725418,0.294500270652639,-1.20929750683194,fgl1,Pre-onset Female
-0.248010900992609,-0.191254426229508,-3.18094694626778,0.00151752114729975,0.294500270652639,-1.22419022683846,trim21,Pre-onset Female
-0.136520839487675,0.00930403930131003,-3.08321168008782,0.00210931113898689,0.315509602682477,-1.49168703453823,lypd3,Pre-onset Female
-0.142470329263267,-0.168004171180932,-3.08103870826356,0.00212413029091865,0.315509602682477,-1.49665142718262,kynu,Pre-onset Female
-0.154870067158539,-0.0370295275590551,-3.07973555193271,0.00213572809263829,0.315509602682477,-1.50294618212943,rnf41,Pre-onset Female
0.241345984800154,-0.0923964052287581,3.07152933056655,0.00219259602934991,0.315509602682477,-1.52290921703024,mmp9,Pre-onset Female
0.189058056395491,-0.147323008849558,3.06287638268191,0.00225732922798115,0.315509602682477,-1.54725067533774,pi3,Pre-onset Female
0.284098520120419,-0.0265272179627601,3.05715568102102,0.00229974659697787,0.315509602682477,-1.56122503151318,osm,Pre-onset Female
0.162183317137016,0.0123483133841132,3.01610809331086,0.00263109218621053,0.315509602682477,-1.6697920762218,spink1,Pre-onset Female
-0.185367617557897,0.0252244094488189,-3.00315415155908,0.00274703570713425,0.315509602682477,-1.70544344521503,rrm2,Pre-onset Female
0.145269226397873,-0.0800931521739131,3.00117966990041,0.00276216398794915,0.315509602682477,-1.70908385239704,spint2,Pre-onset Female
-0.0817054578588412,0.0348818729463308,-2.99756324475215,0.00279539031660072,0.315509602682477,-1.71883944409039,robo1,Pre-onset Female
0.15420846891266,-0.0922881270903011,2.99522683912436,0.00281801774982631,0.315509602682477,-1.72563159682695,lilrb4,Pre-onset Female
0.0697317191942584,-0.0651196428571428,2.96949246580703,0.00306024004888245,0.327666207710326,-1.79133795840009,ambp,Pre-onset Female
-0.103193320884201,0.0206360773480663,-2.95868822935819,0.00317020566447403,0.327666207710326,-1.82015984724861,itgb2,Pre-onset Female
0.117079552490353,-0.0302595675675676,2.94940408525139,0.00326428032414959,0.327666207710326,-1.84329614194232,mog,Pre-onset Female
0.203715746333949,0.0997039722572509,2.91989943433696,0.00360100300163264,0.349417324591754,-1.92507979174271,il36a,Pre-onset Female
-0.118802849495482,-0.00707540272614621,-2.89133011971613,0.00393951979761474,0.369933617124403,-1.99544355727231,ssna1,Pre-onset Female
-0.176730572616935,-0.0088732283464567,-2.87559519215421,0.00412927009776399,0.375634539205968,-2.03166511992975,pqbp1,Pre-onset Female
-0.0970495550830981,-0.0501727173913043,-2.84344527732745,0.00456199221590388,0.402423010318067,-2.11157029165118,adgre5,Pre-onset Female
-0.114520309871236,-0.0595039950062422,-2.81704927575116,0.00496636514737997,0.407375103736888,-2.17831153454217,pglyrp2,Pre-onset Female
-0.0576870670905082,-0.0310243243243243,-2.81341521185355,0.00500600601910714,0.407375103736888,-2.18608062085068,itgav,Pre-onset Female
0.167447117217342,-0.0112509270704574,2.80085578477179,0.00521871521058112,0.407375103736888,-2.21710377980846,tsc22d1,Pre-onset Female
-0.0949903388552185,-0.0584784398699891,-2.78575196043807,0.00545010280613028,0.407375103736888,-2.25353328090659,l1cam,Pre-onset Female
-0.252639662850323,-0.0599774070021882,-2.77670636072053,0.0056038905686881,0.407375103736888,-2.27553448900062,ces1,Pre-onset Female
-0.17057010249477,-0.280696857772878,-2.76359754623162,0.0058329409014338,0.407375103736888,-2.30733116554172,acy1,Pre-onset Female
-0.124055574481098,-0.132294252163164,-2.76250354145913,0.00586657363241488,0.407375103736888,-2.30917548178805,got1,Pre-onset Female
-0.0847707621213618,-0.0354163985148515,-2.75979752442533,0.00591508225667173,0.407375103736888,-2.31559654558434,pkd1,Pre-onset Female
0.252393536101219,-0.027614847161572,2.75470623487193,0.00599127655149707,0.407375103736888,-2.32869763975922,mmp8,Pre-onset Female
0.189873591209771,0.092715776081425,2.74442330149745,0.0062004579365442,0.407375103736888,-2.3523130417187,arl13b,Pre-onset Female
0.640909877014172,-2.46868128400435,2.74226582358717,0.0062206383028976,0.407375103736888,-2.35861234273376,folr3,Pre-onset Female
0.0872441937078709,0.0275951053283767,2.73192932513839,0.00643448258558465,0.407375103736888,-2.38152941900059,mcts1,Pre-onset Female
-0.160359290282375,0.0117432608695652,-2.72048575731562,0.00664193315436522,0.407375103736888,-2.41067653297682,cd8a,Pre-onset Female
-0.106079586393197,-0.131268639798489,-2.71429837423294,0.00678619400422927,0.407375103736888,-2.42294959709978,pcbd1,Pre-onset Female
0.188987386292803,0.302875864197531,2.70729588396479,0.00692674047102055,0.407375103736888,-2.43956431270683,shbg,Pre-onset Female
-0.0896605449809107,-0.0767029605263159,-2.70623684464502,0.00693249160301427,0.407375103736888,-2.44465717196064,spock1,Pre-onset Female
-0.0824324993142336,0.000875952121871593,-2.70307946918955,0.0069971677041719,0.407375103736888,-2.45200628967277,b4gat1,Pre-onset Female
-0.115352001923618,-0.273634591584158,-2.67624873492795,0.00759645016206799,0.433552014474764,-2.51154901057021,npl,Pre-onset Female
0.157757166178271,0.0579927480916031,2.66758093551671,0.0077977468329759,0.433552014474764,-2.53068204488555,eci2,Pre-onset Female
0.247950872253372,0.0519194515306123,2.65311820767101,0.00813713994728435,0.433552014474764,-2.56391800314654,col2a1,Pre-onset Female
-0.0971826651608785,0.0066643729189789,-2.64711367677226,0.00826034385921447,0.433552014474764,-2.5814235790766,ly9,Pre-onset Female
0.191527580540155,-0.00955391730141461,2.64260372280748,0.00836746951562358,0.433552014474764,-2.59341319740449,lbp,Pre-onset Female
-0.0986419862548079,0.0205163525498891,-2.64056584416645,0.008420241689778,0.433552014474764,-2.59701465145599,adam15,Pre-onset Female
-0.107462483755702,-0.0601882754342432,-2.63846960343251,0.00848933865512248,0.433552014474764,-2.59808681921271,fgfbp3,Pre-onset Female
0.0987564358868392,0.0733929347826087,2.62495541464988,0.00881019253181092,0.436609563236356,-2.63406707918233,folr2,Pre-onset Female
-0.0675823516787203,-0.0336488271604938,-2.62420663876717,0.00884918042973033,0.436609563236356,-2.63094818014992,lcat,Pre-onset Female
-0.135519668091587,-0.24810639219935,-2.6084114529516,0.00924380107797816,0.446584442885889,-2.67198717570934,dcxr,Pre-onset Female
0.110844031173551,0.0506924936386769,2.5995579965887,0.00951010799503636,0.446584442885889,-2.68443805813553,edem2,Pre-onset Female
-0.147865842903621,-0.0628346534653464,-2.59932867335729,0.00951158895875132,0.446584442885889,-2.68604115603513,gpd1,Pre-onset Female
-0.11061543924213,-0.00188381070983811,-2.58402440936459,0.00994158492095632,0.455570312181958,-2.72032310446876,tacstd2,Pre-onset Female
-0.210857561486434,-0.260289945054945,-2.58049355813692,0.0100220158724232,0.455570312181958,-2.7354770272086,krt18,Pre-onset Female
-0.184788517807553,-0.0415313266443702,-2.5753843339504,0.0101724734770963,0.455570312181958,-2.74447856850551,c19orf12,Pre-onset Female
-0.0877771432317695,-0.0716019693654267,-2.56317347576197,0.0105315217374618,0.461155600144656,-2.77381214369675,tgfbi,Pre-onset Female
0.134225984765724,-0.0139235869565217,2.55921225622955,0.0106503564860973,0.461155600144656,-2.78303571978339,pglyrp1,Pre-onset Female
0.120203700057847,0.0382894707828005,2.55529401829437,0.0107724427378346,0.461155600144656,-2.79082115748105,retn,Pre-onset Female
-0.0857031660912282,-0.0196793347873501,-2.53707346918527,0.0113435493182028,0.472887555995692,-2.83250293702533,c2,Pre-onset Female
-0.0802937034558217,-0.0914977789815819,-2.53251673414649,0.0114899051788397,0.472887555995692,-2.84340409107187,nfasc,Pre-onset Female
-0.0908823309778243,-0.12215331882481,-2.53119101833718,0.0115338428291632,0.472887555995692,-2.84543736283841,prcp,Pre-onset Female
-0.0745195342499767,0.00576242274412857,-2.51830178924075,0.0119847581984663,0.476531675921281,-2.86629822112634,ptprc,Pre-onset Female
0.176291125185812,0.108745725534308,2.51568753600834,0.0120558077927188,0.476531675921281,-2.87720361457296,sftpa2,Pre-onset Female
-0.136078369018133,-0.114594933920705,-2.51044424706392,0.0122312870216631,0.476531675921281,-2.89143930262213,wfikkn1,Pre-onset Female
0.140074913344916,0.0934191803278688,2.5090635352819,0.0122775251439698,0.476531675921281,-2.8947973645324,tgfa,Pre-onset Female
