logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,contrast,sig
0.887208086600294,0.153070512820513,4.33815301685286,1.94869635183814e-05,0.0568044986560818,-0.511142071015366,kiaa2013,C1_vs_C0,FALSE
-0.83784671968733,0.0701669407894737,-3.9239463516238,0.000108010449937378,0.112466955027312,-1.25050990304887,bloc1s2,C1_vs_C0,FALSE
0.477790358175107,-0.0248756578947369,3.90640116511393,0.000115746437420905,0.112466955027312,-1.30949105684218,slitrk1,C1_vs_C0,FALSE
0.467710727686153,-0.0746664451827243,3.19010817963667,0.0015739577986849,0.888123522688899,-2.49956684618122,extl1,C1_vs_C0,FALSE
-0.572378185704034,-0.0568569732937685,-3.1619778072769,0.00171079296276745,0.888123522688899,-2.38703619124166,mmp7,C1_vs_C0,FALSE
0.761829036785145,0.171302960526316,3.12178380767816,0.00197239703447741,0.888123522688899,-2.58780156205287,sumf1,C1_vs_C0,FALSE
1.25692340415255,-0.180643988269795,3.08036910064609,0.00223716794043888,0.888123522688899,-2.4868310275327,cd177,C1_vs_C0,FALSE
0.239204700219465,-0.0134834285714286,3.05341937088126,0.00243738874151327,0.888123522688899,-2.51352404628162,pear1,C1_vs_C0,FALSE
-0.556343649942653,0.113471096345515,-2.96709314511912,0.0032501157500063,0.998010747463454,-2.82037195712749,snu13,C1_vs_C0,FALSE
-0.299700765865435,0.0419344311377246,-2.86875054106844,0.00438583427280455,0.998010747463454,-2.83369867792699,ca11,C1_vs_C0,FALSE
-0.378108805761998,0.0299546920821114,-2.82593485243461,0.00499488489157736,0.998010747463454,-2.8853468706757,tnfrsf10a,C1_vs_C0,FALSE
-0.201126047419724,0.00602087378640777,-2.75701030799385,0.00618384647676329,0.998010747463454,-3.07939369336579,c1r,C1_vs_C0,FALSE
-0.241624730560162,-0.0220966777408638,-2.67927805230212,0.00778842330249028,0.998010747463454,-3.18857753995042,edn1,C1_vs_C0,FALSE
0.406419843119728,0.0171327302631579,2.66201191160813,0.00818527049826127,0.998010747463454,-3.20936757161148,rbm25,C1_vs_C0,FALSE
0.571247122676796,0.0593306818181818,2.65986908131944,0.00823073335017521,0.998010747463454,-3.21394280561548,rbp1,C1_vs_C0,FALSE
0.214608776411616,-0.0141702875399361,2.64683882798644,0.00854010754708386,0.998010747463454,-3.21346992859345,lrtm2,C1_vs_C0,FALSE
0.221476908821141,-0.0176917197452229,2.61077089130371,0.00947178980725659,0.998010747463454,-3.2605485947448,pon1,C1_vs_C0,FALSE
0.929653214958447,0.0934578073089701,2.59952035488234,0.00980073994373831,0.998010747463454,-3.30247626350513,csde1,C1_vs_C0,FALSE
0.539472748146189,0.0653362012987013,2.59394656969265,0.00994651951786762,0.998010747463454,-3.29682830314554,cabp2,C1_vs_C0,FALSE
