logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,contrast,sig
0.866579188898554,0.0595733870967742,4.07775007806348,5.80053674448169e-05,0.0667273412275545,1.04640020691003,fcamr,C0_vs_None,FALSE
-0.256045524340825,-0.0141702875399361,-4.02288054740527,7.23003536898898e-05,0.0667273412275545,0.89497998009209,lrtm2,C0_vs_None,FALSE
0.414608608228268,0.0299546920821114,3.96613897634448,8.92157581270101e-05,0.0667273412275545,0.841326746805191,tnfrsf10a,C0_vs_None,FALSE
0.665716973527854,0.0701669407894737,3.96559222209138,9.15641046004179e-05,0.0667273412275545,0.699215829025715,bloc1s2,C0_vs_None,FALSE
-0.352802016685739,-0.0248756578947369,-3.66015582667901,0.000297639016547254,0.161370011948672,-0.194235467970106,slitrk1,C0_vs_None,FALSE
0.207892415417821,0.00602087378640777,3.62998248788985,0.000332150967990405,0.161370011948672,-0.256276000884597,c1r,C0_vs_None,FALSE
0.519865235463985,0.113471096345515,3.50566568110637,0.000525579799792596,0.218866445199345,-0.625573227279043,snu13,C0_vs_None,FALSE
-0.334972195794943,-0.12550549132948,-3.23034889621731,0.00135613454015803,0.45257689722109,-1.22872283773664,chgb,C0_vs_None,FALSE
-0.617326973609388,0.288312944983819,-3.22474068629139,0.00139732146654882,0.45257689722109,-1.32095127870694,insl3,C0_vs_None,FALSE
0.585897612416493,0.193375967741935,3.14323789276156,0.00183432927123164,0.518613423913986,-1.51442096087809,gtf2ird1,C0_vs_None,FALSE
-0.190926355253473,-0.0134834285714286,-3.12048406319382,0.00195703178835467,0.518613423913986,-1.50496010225832,pear1,C0_vs_None,FALSE
-0.249993416003964,0.00849309210526316,-3.07390190763067,0.00230655149889685,0.528671297391309,-1.69457708318207,hs6st2,C0_vs_None,FALSE
-0.97834426693458,-0.180643988269795,-3.0642616216524,0.00235771076023568,0.528671297391309,-1.65101136692789,cd177,C0_vs_None,FALSE
-0.339978056786294,-0.0424095394736842,-3.0128937216699,0.00280772329737854,0.584608100847031,-1.8368935414435,il20rb,C0_vs_None,FALSE
-0.351510397811932,-0.0177537425149701,-2.98231803214466,0.00307321118629513,0.597227373870021,-1.85595566509395,fes,C0_vs_None,FALSE
-0.366522260819864,-0.126177777777778,-2.93995395570085,0.00350816885919661,0.639144514034883,-1.9484340102758,mmp3,C0_vs_None,FALSE
0.240077697637215,-0.0286009677419355,2.85638013481604,0.0045776179642642,0.760104929881814,-2.18174714266497,fam20a,C0_vs_None,FALSE
0.214383269156064,-0.00591050955414013,2.80608784032748,0.00533116975494665,0.760104929881814,-2.28872194263079,mrc1,C0_vs_None,FALSE
-0.207604089434748,0.0237303779069767,-2.75847730147867,0.00612058704530484,0.760104929881814,-2.36259592583527,podxl2,C0_vs_None,FALSE
0.696858939544575,0.316525657894737,2.75995869917095,0.00613568222139972,0.760104929881814,-2.39403851518223,iglon5,C0_vs_None,FALSE
0.289011544854248,0.0186967741935484,2.75816246232789,0.0061615921303261,0.760104929881814,-2.39400865931497,tex33,C0_vs_None,FALSE
-0.350494042031902,0.0276956730769231,-2.75257995810021,0.00626269535734563,0.760104929881814,-2.41708258902554,gabarap,C0_vs_None,FALSE
0.391810273055614,0.0765564516129032,2.74415906095978,0.00642397679485604,0.760104929881814,-2.42396645151367,alms1,C0_vs_None,FALSE
0.261037313816143,0.0861056686046512,2.73361134930565,0.00659146966698875,0.760104929881814,-2.42094848498152,cd83,C0_vs_None,FALSE
-1.04612841467864,0.317559902597403,-2.72593259582663,0.00678306029758777,0.760104929881814,-2.46544036388716,spint3,C0_vs_None,FALSE
0.29351357071349,0.0511503236245955,2.70876002058234,0.00713413704840636,0.760104929881814,-2.50036662410358,saa4,C0_vs_None,FALSE
-0.438503704585114,0.0653362012987013,-2.70276364361228,0.00726226974164425,0.760104929881814,-2.51308239902624,cabp2,C0_vs_None,FALSE
0.421050378953474,-0.00715537459283387,2.68947498102931,0.00755201486468489,0.760104929881814,-2.5407904282899,fuom,C0_vs_None,FALSE
-0.597343641818096,0.223071428571428,-2.68294081235965,0.00769627710711032,0.760104929881814,-2.55458105958315,myl6b,C0_vs_None,FALSE
0.445225972373114,-0.0337900293255132,2.66610333573548,0.00804269469406536,0.760104929881814,-2.565713620965,nmnat1,C0_vs_None,FALSE
-0.280227742345403,-0.0100524495677233,-2.66408985461392,0.0080834486539747,0.760104929881814,-2.56635701942803,ncan,C0_vs_None,FALSE
0.219668496750798,0.0240501672240803,2.6209496327834,0.00922185214594757,0.808382006891895,-2.68424265082091,fga,C0_vs_None,FALSE
-0.470451143031644,-0.0219097402597403,-2.61900155894214,0.00925988707479616,0.808382006891895,-2.6864683762537,trim40,C0_vs_None,FALSE
0.31436986223091,0.0853883116883116,2.60131945267898,0.00973987920983061,0.808382006891895,-2.72331286411051,gpha2,C0_vs_None,FALSE
-0.181591311737375,-0.0215389250814332,-2.58304088858368,0.0102608141210046,0.808382006891895,-2.75942953501235,ttr,C0_vs_None,FALSE
-0.454224316242314,-0.0355019287833828,-2.57275967982373,0.0105208682725794,0.808382006891895,-2.76299143097775,gpr37,C0_vs_None,FALSE
-0.275344027580866,-0.0757586538461538,-2.53806909890122,0.0116379819100899,0.808382006891895,-2.85463426895102,dusp13,C0_vs_None,FALSE
-0.716832036842279,0.0934578073089701,-2.53443600517586,0.0117752224593578,0.808382006891895,-2.86300962326314,csde1,C0_vs_None,FALSE
0.207257499271308,-0.0185686217008798,2.5231872375381,0.0120881898706085,0.808382006891895,-2.86347545339638,tnfrsf10b,C0_vs_None,FALSE
-0.40278027211555,-0.106003768115942,-2.51708918276114,0.0122899658510592,0.808382006891895,-2.87464628902739,scgb1a1,C0_vs_None,FALSE
0.657811497090063,0.142477034883721,2.51298504048873,0.012432538524193,0.808382006891895,-2.88453389236447,lep,C0_vs_None,FALSE
-0.304321106046847,0.0696152317880795,-2.51019259257595,0.012595072983994,0.808382006891895,-2.90808236245102,defb103a_defb103b,C0_vs_None,FALSE
0.343206267935686,0.0153896103896104,2.5086733723849,0.0126377030947659,0.808382006891895,-2.90694798100078,fzd10,C0_vs_None,FALSE
0.355931573764543,0.104495230263158,2.50107707858162,0.0129133560751897,0.808382006891895,-2.92282079006991,armcx2,C0_vs_None,FALSE
0.484935247616154,0.131845145631068,2.49772317473752,0.0130247894609293,0.808382006891895,-2.92903390465834,bpifb2,C0_vs_None,FALSE
-0.146823086981839,-0.0423112903225806,-2.49050189616384,0.0132850479358112,0.808382006891895,-2.942352114992,ngfr,C0_vs_None,FALSE
0.465712484100642,0.0568480263157895,2.47387058406941,0.0139178075726515,0.808382006891895,-2.97572934912102,morn4,C0_vs_None,FALSE
0.538191710492205,0.0147657817109145,2.47042145681918,0.0139917721516733,0.808382006891895,-2.96912413131147,mme,C0_vs_None,FALSE
-0.19190688321887,-0.000990131578947368,-2.46603203919932,0.0142197813507286,0.808382006891895,-2.99279986276719,tlr4,C0_vs_None,FALSE
-0.220943586654896,0.00203327922077922,-2.45823760693872,0.0145183592082566,0.808382006891895,-3.00528310547516,pcdh7,C0_vs_None,FALSE
0.630650522092491,0.196627433628319,2.44711120681095,0.0149127438992325,0.808382006891895,-3.01534494403383,il6,C0_vs_None,FALSE
0.220613368003561,-0.00643328445747801,2.44495330592444,0.014997595120273,0.808382006891895,-3.01983077620883,asgr1,C0_vs_None,FALSE
-0.254643169797853,-0.0232948717948718,-2.43871613223787,0.0153029291758857,0.808382006891895,-3.04586706381799,pcdhb15,C0_vs_None,FALSE
-0.197153031787931,0.00726645161290323,-2.43738227032707,0.0153621076826569,0.808382006891895,-3.04398272999337,evpl,C0_vs_None,FALSE
0.283631126542424,0.0180123376623377,2.4327648444533,0.0155593148680659,0.808382006891895,-3.05365168160415,lcp1,C0_vs_None,FALSE
-0.355383716847326,0.044364802631579,-2.42850689071641,0.0157473595101591,0.808382006891895,-3.06410170754109,wasl,C0_vs_None,FALSE
0.279029312105356,-0.0659875,2.42280816174017,0.0159916109633563,0.808382006891895,-3.07483873506155,klrf1,C0_vs_None,FALSE
0.581668455269093,0.0609232258064516,2.42039356017274,0.0160844447340411,0.808382006891895,-3.07681484430269,upb1,C0_vs_None,FALSE
