logFC,AveExpr,t,P.Value,adj.P.Val,B,protein,contrast,sig
0.600366086910152,0.153070512820513,4.36319363289131,1.74993097702737e-05,0.051010487980348,0.277404447886056,kiaa2013,C1_vs_None,FALSE
-0.394490113901406,0.0366677325581395,-4.02280247756943,7.08783234045137e-05,0.103305156362079,-0.269771620990159,hsd11b1,C1_vs_None,FALSE
0.367256920058705,0.0623634393063584,3.38851244147928,0.000784548531597347,0.690926631367092,-1.62758887987507,ccl21,C1_vs_None,FALSE
0.547935982693143,0.171302960526316,3.3068219609467,0.00105803903599881,0.690926631367092,-1.93936887867585,sumf1,C1_vs_None,FALSE
0.701465894587365,0.17118997005988,3.23382244123049,0.00134469132275609,0.690926631367092,-1.95549050527711,nptn,C1_vs_None,FALSE
0.355364141458205,0.0120092105263158,3.18933653846755,0.0015591516475162,0.690926631367092,-2.02916250894275,lif,C1_vs_None,FALSE
0.451833997360465,0.391683495145631,3.17094352688435,0.00167357967557127,0.690926631367092,-2.17338310183836,pzp,C1_vs_None,FALSE
0.466478071632209,0.0593306818181818,3.13337935137814,0.00189619658694228,0.690926631367092,-2.27684381318894,rbp1,C1_vs_None,FALSE
0.322943021156357,-0.0364667741935484,3.03030603766601,0.00265110311078266,0.858662840881272,-2.40093994445277,coch,C1_vs_None,FALSE
0.721679985490542,0.316362171052632,2.9848463810596,0.00307012099389867,0.885827572056381,-2.49929928600253,cd3g,C1_vs_None,FALSE
0.298718229952076,0.013505910543131,2.95204485308914,0.00339804469848047,0.885827572056381,-2.53565514181659,hjv,C1_vs_None,FALSE
0.320989212212728,0.0530763157894737,2.89371893948484,0.00408543278416495,0.885827572056381,-2.64208314051026,omp,C1_vs_None,FALSE
-0.294505436798321,0.0391102236421725,-2.87528408881142,0.00431632632993475,0.885827572056381,-2.66140100316891,s100g,C1_vs_None,FALSE
-0.157627360457128,-0.0310299363057325,-2.86101180145716,0.00450911735048266,0.885827572056381,-2.68492347570089,apof,C1_vs_None,FALSE
-0.358175986392868,-0.0568569732937685,-2.85604452303446,0.00455828939308601,0.885827572056381,-2.63716093339888,mmp7,C1_vs_None,FALSE
-0.501067801674546,-0.072925958702065,-2.76880277223289,0.00593879040200945,1,-2.7588903535152,rbp2,C1_vs_None,FALSE
-0.499080064426675,-0.0215600290697674,-2.71587841339933,0.00694707094945966,1,-2.84117987248818,fabp2,C1_vs_None,FALSE
0.157110055323985,-0.0176917197452229,2.71105208755337,0.00707990994364963,1,-2.92052412021236,pon1,C1_vs_None,FALSE
0.232651510544778,0.011449358974359,2.69837094738641,0.00735140082941518,1,-2.94553371804482,ern1,C1_vs_None,FALSE
-0.225825402581292,-0.0342926910299003,-2.6745544995868,0.00789642976606142,1,-2.98834576113439,copb2,C1_vs_None,FALSE
0.13554097476607,0.0404209415584416,2.67383514815291,0.00790322016958655,1,-3.00906826141924,dcc,C1_vs_None,FALSE
-0.453773421809554,-0.0188491329479768,-2.65826285486203,0.00822271749755817,1,-2.93190850502562,gal,C1_vs_None,FALSE
0.366505753097357,0.021327242524917,2.62690709984572,0.00906258805164182,1,-3.06827270392689,lipf,C1_vs_None,FALSE
