protein,comparison,logFC,AveExpr,t,P.Value,adj.P.Val,B
vegfd,pre_onset_vs_hc,0.0338926415676944,0.0321106081114068,0.903534102717879,0.366403712039853,0.783113954293696,-5.46354532516348
vsig10l,pre_onset_vs_hc,0.024804244488285,0.0151617423524634,0.902641130328984,0.366877432122091,0.783413857416553,-5.46428466150169
sult2a1,pre_onset_vs_hc,-0.0468291906141841,0.0401208966360256,-0.902255220688192,0.367082274653445,0.783413857416553,-5.46460394938401
myo9b,pre_onset_vs_hc,-0.0496812018198641,0.0890212418629313,-0.900793265767249,0.367858933798348,0.784362118705117,-5.46581228202882
dock9,pre_onset_vs_hc,-0.0931591907768103,0.410808790208376,-0.900404767707117,0.368065494383782,0.784362118705117,-5.46613305371074
ctsv,pre_onset_vs_hc,-0.0413432546178083,0.0756492210818146,-0.898679159312165,0.368983856778836,0.785743970068172,-5.46755616883342
ryr1,pre_onset_vs_hc,-0.0271209714888507,0.042196459410054,-0.896448137478534,0.370173311135315,0.787700664265279,-5.46939205891182
pla2g1b,pre_onset_vs_hc,0.0393278222390099,0.0196666611705799,0.895908154966417,0.370461557216659,0.787738197996855,-5.46983572119458
acadsb,pre_onset_vs_hc,0.0472091473164743,0.0254080027613754,0.894944478142827,0.370976320621725,0.788256984912294,-5.47062683725789
tpsd1,pre_onset_vs_hc,0.025882399261673,0.0177061290242964,0.893563164056864,0.37171494632224,0.789250334605427,-5.47175932343661
kcnip4,pre_onset_vs_hc,-0.0419278660997815,0.0320844272945207,-0.892067170495028,0.372515923350198,0.789889234287743,-5.47298386024702
lto1,pre_onset_vs_hc,-0.0351727169020354,0.0210852259070892,-0.891798074261161,0.372660114979197,0.789889234287743,-5.47320390994546
pdlim5,pre_onset_vs_hc,-0.0398205665843283,-0.149826540046117,-0.891481317243074,0.37282988935464,0.789889234287743,-5.47346284862711
sort1,pre_onset_vs_hc,0.0274045709784763,-0.0367422969368089,0.890647701390481,0.373276917175247,0.7900150209254,-5.47414386375603
sema4c,pre_onset_vs_hc,0.0239195974035104,-0.00125110894147505,0.890358573326669,0.373432040121384,0.7900150209254,-5.47437991576412
cd82,pre_onset_vs_hc,-0.0299071587646303,0.0619793429620035,-0.889321529929029,0.373988763052156,0.790059135460849,-5.47522595652794
akr1c4,pre_onset_vs_hc,-0.0478218683088283,0.0341805788288807,-0.889308610251798,0.373995702049141,0.790059135460849,-5.47523649044869
aldh3a1,pre_onset_vs_hc,0.0584767952216874,0.00948777639732431,0.887090855295424,0.375188011927948,0.791450271172191,-5.4770424483437
stx1b,pre_onset_vs_hc,-0.0337856261582653,0.0344013593873834,-0.886910142027013,0.375285270524015,0.791450271172191,-5.47718940798067
ido1,pre_onset_vs_hc,-0.0502989869110089,-0.00695376056925156,-0.885634993335683,0.375971989615463,0.791450271172191,-5.47822553441108
bola2_bola2b,pre_onset_vs_hc,0.0335154427651173,-0.0739890138902809,0.885464042571321,0.376064112511013,0.791450271172191,-5.47836432785751
pgf,pre_onset_vs_hc,-0.0204206024298387,-0.0518149271239745,-0.884870434997306,0.37638410735274,0.791450271172191,-5.47884606492328
rab6b,pre_onset_vs_hc,-0.044273707668635,0.045908519178949,-0.883756441549772,0.376985079427347,0.791450271172191,-5.47974924569905
nphs1,pre_onset_vs_hc,0.0252719978984121,-0.00785744089649144,0.883174157559613,0.377299442941499,0.791450271172191,-5.48022088576547
asgr1,pre_onset_vs_hc,0.0244735544956428,-0.035825720464274,0.881846188127,0.378016992145441,0.791450271172191,-5.48129535685006
rps10,pre_onset_vs_hc,0.0302802423741057,0.0441189456020214,0.881743331661496,0.378072604251398,0.791450271172191,-5.48137851148923
prame,pre_onset_vs_hc,-0.0191738884462437,-0.00431754990264203,-0.881267522523824,0.378329928862462,0.791450271172191,-5.48176305485222
il31ra,pre_onset_vs_hc,-0.0290264179868607,-0.00653510063539972,-0.880163236445627,0.37892755902819,0.791450271172191,-5.48265472702517
ces3,pre_onset_vs_hc,-0.0633399626387849,0.0675120866811384,-0.879849091936752,0.379097677547699,0.791450271172191,-5.48290818365657
mme,pre_onset_vs_hc,-0.0673911719610122,-0.00172407844818779,-0.879184706611316,0.379457616724611,0.791450271172191,-5.48344392232151
scgn,pre_onset_vs_hc,-0.0400264943983246,0.00290699813811937,-0.879132971678592,0.379485653608388,0.791450271172191,-5.48348562272193
pappa,pre_onset_vs_hc,-0.0444052263893089,-0.0650521481364736,-0.878590241153139,0.379779854231194,0.791450271172191,-5.48392293725865
pigr,pre_onset_vs_hc,0.0342237707195782,0.0246249502001847,0.878579622396315,0.379785611793139,0.791450271172191,-5.48393149081589
mgmt,pre_onset_vs_hc,-0.0622874201012826,-0.183622421638038,-0.877621505494901,0.380305330368467,0.791450271172191,-5.48470284243551
alms1,pre_onset_vs_hc,-0.0363941853178757,0.055655073434398,-0.876988119340368,0.380649142884929,0.791450271172191,-5.48521230139254
washc3,pre_onset_vs_hc,-0.0330039005268796,0.0337821001927053,-0.876941045304353,0.380674703081056,0.791450271172191,-5.48525015034154
dipk2b,pre_onset_vs_hc,-0.0201929635578242,0.0229262113870897,-0.876831571428131,0.380734149138607,0.791450271172191,-5.48533816280267
chmp6,pre_onset_vs_hc,0.019995399763697,-0.03616580933015,0.876713054774939,0.380798512002137,0.791450271172191,-5.48543343291038
rab3gap1,pre_onset_vs_hc,-0.0419311661260746,0.0812669412821562,-0.876542069904853,0.380891380577699,0.791450271172191,-5.48557085715015
cd300c,pre_onset_vs_hc,0.0280891978540289,-0.00409232652379175,0.876512332654601,0.380907533463497,0.791450271172191,-5.48559475488857
pfdn2,pre_onset_vs_hc,-0.0463579795777324,0.00764601891801329,-0.875953644973661,0.381211083582519,0.791516023044732,-5.48604358240514
ndufs6,pre_onset_vs_hc,-0.0700942610386791,0.0426293006960251,-0.875389588939227,0.381517701236611,0.791588045830202,-5.48649643268995
tcl1b,pre_onset_vs_hc,-0.0762716637950564,0.178753691593539,-0.874519056308949,0.381991215081214,0.792006002208983,-5.48719476477329
park7,pre_onset_vs_hc,0.0277042242797589,-0.0441275269688046,0.873287162404134,0.382661902574691,0.792831884978595,-5.48818179122375
sat2,pre_onset_vs_hc,0.0503490634502955,0.0189476528267059,0.872236606149413,0.383234433750263,0.793311497995641,-5.48902242721173
sh2b3,pre_onset_vs_hc,-0.0409004142263192,-0.0889516599517911,-0.871862514311762,0.383438432730974,0.793311497995641,-5.48932152467349
atp5if1,pre_onset_vs_hc,-0.0537184323237745,-0.103169410570868,-0.870436294516967,0.384216786466478,0.794295786116204,-5.4904606538558
dtymk,pre_onset_vs_hc,0.0287880655178985,-0.0646993129403811,0.869748654357067,0.384592408878087,0.794295786116204,-5.4910092100964
il1r2,pre_onset_vs_hc,-0.0166862583641191,-0.0245497218163426,-0.869418303962073,0.384772942215891,0.794295786116204,-5.49127258896908
robo4,pre_onset_vs_hc,-0.0126956048757867,0.000446034104870064,-0.868992680071277,0.385005618072815,0.794295786116204,-5.49161177933752
cnp,pre_onset_vs_hc,0.0286914600544611,-0.0478303621600053,0.868391143969149,0.385334606689255,0.79441150146772,-5.49209087566199
oga,pre_onset_vs_hc,0.0243915139847375,-0.0301589222582429,0.867278063423135,0.385943819597056,0.79510435870278,-5.4929765201773
siglec6,pre_onset_vs_hc,-0.0284596982187438,-0.0029926016512303,-0.86664876494932,0.386288508601209,0.795251660918048,-5.49347673189118
tacstd2,pre_onset_vs_hc,-0.0246755008119431,-0.0044881872049326,-0.864793748615233,0.387305660748637,0.796782175575465,-5.49494912229216
ltbr,pre_onset_vs_hc,0.0223359248843585,-0.00687213493321464,0.862966563752184,0.388309148966086,0.798104308763454,-5.49639634128784
c1r,pre_onset_vs_hc,-0.0170390902415141,0.009457230798592,-0.862192778804364,0.388734588375524,0.798104308763454,-5.49700829496095
cd3g,pre_onset_vs_hc,0.0660461588816697,0.234092130219128,0.862056428075247,0.38880958563073,0.798104308763454,-5.49711607214369
mllt1,pre_onset_vs_hc,-0.0496774609298659,0.0631737288299291,-0.861628518944113,0.38904500657346,0.798104308763454,-5.49745419843419
tgfbr1,pre_onset_vs_hc,-0.0162930733907793,0.0071250982832415,-0.860611944818971,0.389604638981804,0.798263721077814,-5.49825680511529
rabepk,pre_onset_vs_hc,-0.0464374463733571,0.0709490168417839,-0.860491167764418,0.389671160306278,0.798263721077814,-5.49835209824581
ntf4,pre_onset_vs_hc,-0.0356576873706364,0.068751999820508,-0.859519403574475,0.39020663811067,0.798798539761012,-5.4991183343404
flrt2,pre_onset_vs_hc,-0.0245417352407147,0.0046158053310537,-0.858673848406521,0.390672934227633,0.79919108330052,-5.49978435101199
ilkap,pre_onset_vs_hc,-0.0346419601605499,0.0222329596025805,-0.857973547662682,0.391059383724154,0.799419849733857,-5.50033545974407
hexim1,pre_onset_vs_hc,-0.0351413201646056,-0.0437051445428796,-0.85741698666923,0.391366678474987,0.799486597221535,-5.50077313072883
mif,pre_onset_vs_hc,0.0311727699021508,-0.0666106539704795,0.855363176114145,0.392501920961272,0.800750202080374,-5.50238576084508
ddah1,pre_onset_vs_hc,0.0252750511167949,-0.0371051209054997,0.855302669545516,0.392535396210475,0.800750202080374,-5.50243321137862
anpep,pre_onset_vs_hc,-0.0229501226451634,0.00262012574126583,-0.854638381654654,0.392903027311296,0.80093887430195,-5.50295393955945
amfr,pre_onset_vs_hc,-0.0542849388953496,0.0607909124726353,-0.853629937905559,0.393461520710444,0.801516085925895,-5.50374367543992
hsbp1,pre_onset_vs_hc,0.0558431742344086,0.0564053125325627,0.852608800971881,0.394027534008518,0.802107798250906,-5.50454240267057
il20rb,pre_onset_vs_hc,-0.031943522053243,-0.014716448660937,-0.850938802311533,0.394954272094661,0.803432485022752,-5.50584660780008
rbpms2,pre_onset_vs_hc,-0.0410350784341328,-0.0188523223248034,-0.850172747392887,0.395379822636748,0.803645608666015,-5.50644401290372
btn3a2,pre_onset_vs_hc,0.0281936594490593,-0.0521145267687559,0.84975647114379,0.395611184204191,0.803645608666015,-5.50676841903309
gas2,pre_onset_vs_hc,0.0363097093681709,0.0417156935169333,0.848712031614091,0.396192032101422,0.804264299475063,-5.50758165730798
csde1,pre_onset_vs_hc,-0.0780601345858646,0.172446115324705,-0.8478067039006,0.396695932102971,0.804726033694599,-5.5082857698238
pklr,pre_onset_vs_hc,0.0501159660968421,0.0137014322174816,0.847275648665102,0.396991694367564,0.804765196590515,-5.5086984451568
cdcp1,pre_onset_vs_hc,-0.0404787488126195,-0.120610951711707,-0.846139514868455,0.397624892006411,0.804915042557848,-5.50958045093118
stau1,pre_onset_vs_hc,0.0450783326727664,0.108508696139271,0.845824986206838,0.397800294879014,0.804915042557848,-5.50982441754971
btnl10,pre_onset_vs_hc,0.0268983186114813,0.0487862690537621,0.84565495071214,0.39789513783605,0.804915042557848,-5.50995626918361
araf,pre_onset_vs_hc,-0.0376946841265563,0.0380361101410549,-0.84483899170547,0.398350455917819,0.805276511928314,-5.51058862472041
enpp6,pre_onset_vs_hc,-0.0289583456489797,0.0164204592091994,-0.843209677815356,0.399260578499237,0.805956636088128,-5.51184949326213
cdc27,pre_onset_vs_hc,-0.037885033087014,0.0488226540112854,-0.842469894084985,0.399674229336084,0.805956636088128,-5.51242118324343
il10ra,pre_onset_vs_hc,0.0489245734141305,0.102312759284036,0.842466443834407,0.399676159151617,0.805956636088128,-5.51242384835337
ocln,pre_onset_vs_hc,0.0289095083803813,-0.035666828086093,0.84169129054244,0.400109864909773,0.805956636088128,-5.51302233103571
chac2,pre_onset_vs_hc,0.0403686374068595,0.0176459738923709,0.841683857701124,0.400114025026861,0.805956636088128,-5.51302806714241
acadm,pre_onset_vs_hc,0.0528352801679667,0.127195945988794,0.841265727399679,0.400348091990187,0.805956636088128,-5.51335066711821
vim,pre_onset_vs_hc,-0.0980256316795283,-0.183187302799823,-0.840153956107405,0.400970855865444,0.806652495801181,-5.51420765289422
armcx2,pre_onset_vs_hc,-0.0448269721778334,0.111578845237883,-0.83861478327381,0.401833991436023,0.806862895851952,-5.51539222382118
gpa33,pre_onset_vs_hc,0.115971306260998,0.0546562740405789,0.837915568605418,0.402226464606854,0.806862895851952,-5.51592963341045
ccl27,pre_onset_vs_hc,-0.0525788535703251,-0.156881271787684,-0.837766779436103,0.4023100105026,0.806862895851952,-5.51604393354005
cxcl6,pre_onset_vs_hc,-0.0545976328616227,-0.0367956438665921,-0.836853052963852,0.402823301082103,0.806862895851952,-5.51674541541777
susd2,pre_onset_vs_hc,0.0249584526836271,-0.00714416182939443,0.836797682482674,0.402854418358482,0.806862895851952,-5.51678789961657
nrp2,pre_onset_vs_hc,0.0226334172753765,-0.00248475187353701,0.836602305865963,0.402964228243099,0.806862895851952,-5.51693778411554
cela3a,pre_onset_vs_hc,0.0479845552931603,-0.00241935749985726,0.835408246331552,0.403635730099493,0.806862895851952,-5.51785305526587
scrg1,pre_onset_vs_hc,-0.0187158157305186,-0.0562716547832534,-0.834896280144907,0.403923849258431,0.806862895851952,-5.51824508789215
rbm25,pre_onset_vs_hc,0.0311769799976114,0.00326735258526585,0.833489281938327,0.404716300004536,0.806862895851952,-5.51932124530152
sdk2,pre_onset_vs_hc,0.0302488520428221,0.0617961157495768,0.833140228821708,0.404913038010464,0.806862895851952,-5.5195879415651
pafah1b3,pre_onset_vs_hc,-0.0811948262957672,0.404400544362664,-0.831731294387612,0.405707742257279,0.806862895851952,-5.5206633126672
cxcl3,pre_onset_vs_hc,-0.0524228671684105,-0.0757350052404023,-0.830418480292759,0.406449069020252,0.806862895851952,-5.52166368351663
ncr1,pre_onset_vs_hc,-0.0309364201693714,-0.0156007942744464,-0.830004746847225,0.406682865829067,0.806862895851952,-5.52197862333439
pilra,pre_onset_vs_hc,0.0330871599806991,-0.0700716317726988,0.829634492208451,0.406892161281775,0.806862895851952,-5.52226033353389
map2,pre_onset_vs_hc,-0.0239968110938766,0.0394735446996324,-0.828952817113142,0.407277662934348,0.806862895851952,-5.52277866125729
eno1,pre_onset_vs_hc,-0.0302718322061169,-0.0402362931585162,-0.82838115725325,0.40760111667795,0.806862895851952,-5.52321300819725
dtnb,pre_onset_vs_hc,-0.0259241895764705,-0.0454268384128794,-0.8280434066823,0.407792293048083,0.806862895851952,-5.52346949029142
