protein,comparison,logFC,AveExpr,t,P.Value,adj.P.Val,B
thbs2,post_onset_vs_hc,0.00658994669494756,0.0162575965289024,0.122238489575716,0.902744599327458,0.99104851762009,-6.15467970123997
crh,post_onset_vs_hc,-0.0160251002616497,0.0462126613552174,-0.121715849265422,0.903158365829984,0.99104851762009,-6.15474075816452
fetub,post_onset_vs_hc,0.00570139486562737,-0.0400749052077361,0.121706268912396,0.903165950698277,0.99104851762009,-6.15474187493791
arntl,post_onset_vs_hc,-0.00744687423592019,0.0883009963369966,-0.121688451555667,0.903180056914339,0.99104851762009,-6.154743951658
lrp2bp,post_onset_vs_hc,0.0126720798355153,0.197238779496004,0.121117606621744,0.903632017913909,0.99104851762009,-6.15481032615353
il1rap,post_onset_vs_hc,-0.00773144244004115,0.0642069883913529,-0.120460385640092,0.904152405064721,0.99104851762009,-6.15488635745877
ndrg1,post_onset_vs_hc,-0.0129457835607529,0.147350574326254,-0.120446371147054,0.90416350218135,0.99104851762009,-6.15488797423565
pcdh9,post_onset_vs_hc,-0.00487793261893479,0.0189367692144399,-0.11928782939509,0.905080936667497,0.99104851762009,-6.15502097847512
agr3,post_onset_vs_hc,0.00997722711549409,0.100456921539454,0.119089119000271,0.905238305693675,0.99104851762009,-6.15504366190614
ddx25,post_onset_vs_hc,-0.0052608103944044,0.0131739507180517,-0.118585687802219,0.905637015542553,0.99104851762009,-6.15510096093099
igf2r,post_onset_vs_hc,-0.00362636600556726,0.0180101960398035,-0.118459308113109,0.905737110080304,0.99104851762009,-6.15511530697242
ahsa1,post_onset_vs_hc,-0.00779803895289916,0.0490555917147823,-0.118150739000357,0.905981507572572,0.99104851762009,-6.15515027005123
pbk,post_onset_vs_hc,-0.00423444078165735,-0.0212912691314857,-0.117688111958267,0.906347941024164,0.99104851762009,-6.15520251814621
fst,post_onset_vs_hc,0.00775287631018526,0.0311109035247105,0.116659519186452,0.907162730981019,0.99104851762009,-6.15531795068338
casp1,post_onset_vs_hc,-0.0116482790625946,0.0148782537751471,-0.116535052925086,0.907261332400958,0.99104851762009,-6.15533185002955
fam3d,post_onset_vs_hc,0.0119463819940486,0.143512762086717,0.1153302994303,0.908215804633296,0.99104851762009,-6.15546561994156
