protein,comparison,logFC,AveExpr,t,P.Value,adj.P.Val,B
xg,combined_vs_hc,-0.0226653011350714,0.00862183906247349,-1.17503204753573,0.240053594450148,0.927399395414848,-5.59196368183189
nbn,combined_vs_hc,0.0309300292302932,0.0467204928723008,1.17219171578311,0.241191658016613,0.927399395414848,-5.59517684195801
inhbb,combined_vs_hc,-0.0304095377573083,0.08935046080292,-1.17218261928733,0.241195308893393,0.927399395414848,-5.59518711999721
nudt16,combined_vs_hc,-0.0324721619784711,0.00237317921076065,-1.17124874200359,0.241570327504126,0.927399395414848,-5.59624187445261
bmp6,combined_vs_hc,-0.0267336526700188,0.0142696181173061,-1.17033670832232,0.241936970438664,0.927399395414848,-5.59727114715948
ifnw1,combined_vs_hc,0.0208677593342524,0.0376247709704816,1.16836558072919,0.242730713020116,0.927399395414848,-5.59949291990922
ptpn9,combined_vs_hc,0.023647019588059,0.0156315990120776,1.16832508991451,0.242747037221964,0.927399395414848,-5.5995385202374
ggt5,combined_vs_hc,-0.0154597810330588,0.0239067138445102,-1.16757372671154,0.243050095541059,0.927399395414848,-5.60038441100334
ccl2,combined_vs_hc,0.036426811515253,0.0583014970691226,1.16700618831549,0.243279185421204,0.927399395414848,-5.60102298981773
gopc,combined_vs_hc,0.0328206163492983,-0.100405082284364,1.16645283771028,0.243502694447795,0.927399395414848,-5.60164530619778
pdxdc1,combined_vs_hc,-0.0350934646437654,0.0682318649674202,-1.16620001066842,0.243604864212281,0.927399395414848,-5.60192954568157
cdc26,combined_vs_hc,-0.0239099125408302,0.0244055559429778,-1.16598911355336,0.243690112748403,0.927399395414848,-5.60216659856329
pik3ip1,combined_vs_hc,-0.0164607096657259,0.0655652955106137,-1.16504334918906,0.244072666113344,0.927399395414848,-5.60322913114838
arhgef5,combined_vs_hc,0.0434421121857337,0.0857096478817895,1.16492986425429,0.244118598105856,0.927399395414848,-5.60335656953713
crybb1,combined_vs_hc,0.0197232599868582,0.0183705670181239,1.16358310981437,0.244664148348399,0.927399395414848,-5.60486796601613
paxx,combined_vs_hc,-0.0176342521583547,0.0188873029547888,-1.16291013440843,0.244937081237198,0.927399395414848,-5.60562255869581
clns1a,combined_vs_hc,0.0197145894510826,0.0239951788745612,1.16050725668436,0.245913339556646,0.927399395414848,-5.60831329363556
dtd1,combined_vs_hc,0.0256876710056818,-0.0386470335355586,1.16005327848225,0.246098091157554,0.927399395414848,-5.60882103236956
nfkbie,combined_vs_hc,-0.0218838224971184,0.022144971759957,-1.15945858218684,0.246340256827242,0.927399395414848,-5.60948585281124
pla2g7,combined_vs_hc,0.0230733939814147,-0.00924994252683287,1.15901266881523,0.24652194632339,0.927399395414848,-5.60998412297626
apod,combined_vs_hc,-0.0251550480590388,0.0352064995473047,-1.15890785103622,0.246564668451781,0.927399395414848,-5.61010122010342
adgrv1,combined_vs_hc,-0.0447255850830025,0.08580061735767,-1.15869753896021,0.246650404099464,0.927399395414848,-5.6103361382098
epn1,combined_vs_hc,0.0256412910646289,0.0576758517745065,1.15849892656317,0.246731389447974,0.927399395414848,-5.61055794868497
fgr,combined_vs_hc,0.0364603591393704,0.0663702726754757,1.15779403033952,0.247018965379711,0.927399395414848,-5.61134487058967
akr1b1,combined_vs_hc,0.0371719022619072,-0.0358043569442649,1.15739541995853,0.247181690043558,0.927399395414848,-5.61178965366242
mcemp1,combined_vs_hc,-0.0458223683717741,0.0842961978002296,-1.15727511019083,0.247230818834893,0.927399395414848,-5.6119238693406
wasl,combined_vs_hc,-0.0342960877081475,0.0607002157774253,-1.15651802342009,0.24754013405611,0.927399395414848,-5.61276814347203
aif1l,combined_vs_hc,0.0325120785770415,0.133396683953012,1.15499794752061,0.248161994094434,0.928534144998584,-5.61446160670721
fgf7,combined_vs_hc,-0.0465765446231986,0.182032747660026,-1.15157821797694,0.249564993551875,0.930651605953598,-5.61826327147802
qdpr,combined_vs_hc,0.0188192830566519,-0.00444853965891016,1.15092382337712,0.249834100364203,0.930651605953598,-5.6189894686107
ptp4a3,combined_vs_hc,-0.0287587520516252,0.0717169602539367,-1.15081992159137,0.249876846564329,0.930651605953598,-5.61910473292852
hexim1,combined_vs_hc,0.0279159484269803,0.00167657146020395,1.14978773834097,0.250301774359881,0.930651605953598,-5.62024922929808
chgb,combined_vs_hc,-0.0288767632083237,0.0412059789171952,-1.14864731049283,0.25077185085214,0.930651605953598,-5.62151255516359
apoc1,combined_vs_hc,-0.0224401296705467,-0.0195209907906582,-1.14832112508751,0.250906415532352,0.930651605953598,-5.62187366148034
notch1,combined_vs_hc,-0.0100000861029555,0.00464561170615002,-1.14817716004377,0.250965822972715,0.930651605953598,-5.6220330066026
rgmb,combined_vs_hc,-0.0163113749046255,0.0366565451460721,-1.14719079955414,0.251373110586056,0.930975985898229,-5.62312420501965
siglec15,combined_vs_hc,0.0515378470814579,0.191554535351257,1.14471861973465,0.252395948521371,0.933576373755668,-5.62585502900169
serpinb9,combined_vs_hc,0.0146039454428191,-0.0716169495398685,1.14158439753879,0.253696866323973,0.934898882054151,-5.62930869641276
defb4a_defb4b,combined_vs_hc,-0.10003765316296,0.196097739854302,-1.14147552665795,0.253742138999733,0.934898882054151,-5.62942849354312
ccl18,combined_vs_hc,0.0469698723137892,0.105183605615574,1.14090114758401,0.253981080927471,0.934898882054151,-5.63006032811848
cfd,combined_vs_hc,-0.0119188551260226,0.0312174074863016,-1.14076405026178,0.254038136621379,0.934898882054151,-5.63021109239298
adam8,combined_vs_hc,-0.0187500640462751,0.00500719723049059,-1.13954101293728,0.254547522095511,0.935590703055598,-5.63155525061671
stau1,combined_vs_hc,-0.0375883841868969,0.131108107344793,-1.138324063077,0.25505507726485,0.935872867315148,-5.63289128837648
ncf2,combined_vs_hc,0.0557915548126875,0.108248163452698,1.13781576655469,0.255267281569298,0.935872867315148,-5.6334489032566
lrfn2,combined_vs_hc,-0.024969246902803,0.0213334621726502,-1.13528582095387,0.256325312942222,0.937550314160443,-5.63622061909985
spon1,combined_vs_hc,-0.0205764014663526,0.0442835405111677,-1.13440870832006,0.256692834539166,0.937550314160443,-5.63718011229595
egfr,combined_vs_hc,-0.0115434859207038,-0.0265272663629506,-1.13412966771828,0.256809832882073,0.937550314160443,-5.63748520568978
serpina4,combined_vs_hc,-0.014042891362374,0.00270293050125977,-1.13284942548892,0.257347097652644,0.937550314160443,-5.63888401701742
ppib,combined_vs_hc,0.0281550023206607,-0.100942237781314,1.13284668753271,0.257348247495201,0.937550314160443,-5.63888700685603
il7r,combined_vs_hc,-0.0374188544772969,-0.0521128503796921,-1.13054801176043,0.258314866729573,0.937550314160443,-5.64139460510501
f7,combined_vs_hc,0.0210381470198953,-0.0118195047525191,1.12927662129309,0.258850581002839,0.937550314160443,-5.64277936379664
cetn3,combined_vs_hc,-0.0251274685269876,-0.0131252792616231,-1.12786361147965,0.259446871167908,0.937550314160443,-5.64431654292804
nars1,combined_vs_hc,0.0172413027858539,-0.0563576886437786,1.12705884533561,0.259786907525546,0.937550314160443,-5.64519116887616
ifnlr1,combined_vs_hc,-0.0238002362177343,0.0199222358841232,-1.12705617839506,0.259788034895923,0.937550314160443,-5.64519406628982
pcdh7,combined_vs_hc,-0.0211014420823679,0.0671029591681596,-1.12612599179673,0.260181450524998,0.937550314160443,-5.64620422045389
aprt,combined_vs_hc,0.0246102001564331,-0.0429618607199274,1.12544095259228,0.260471446472789,0.937550314160443,-5.64694761911555
psap,combined_vs_hc,0.0146531109469116,0.0382487362152099,1.12488516703978,0.260706890123872,0.937550314160443,-5.64755042066408
pon1,combined_vs_hc,-0.0163243302036164,-0.0391888410586791,-1.12327720728291,0.261388888414469,0.937550314160443,-5.64929272804254
tdo2,combined_vs_hc,-0.021821519122426,0.0401421796490987,-1.12147521989867,0.262154646358304,0.937550314160443,-5.6512423147854
nub1,combined_vs_hc,0.0257328925003123,0.00536433200944503,1.12126421999732,0.262244412458156,0.937550314160443,-5.65147039294532
plat,combined_vs_hc,-0.0360061347116512,0.0834201412830093,-1.12082800488901,0.262430059645318,0.937550314160443,-5.65194177916965
tnr,combined_vs_hc,-0.0290953064686996,-0.0185301125134248,-1.12073854295591,0.262468144639245,0.937550314160443,-5.65203843158133
defb104a_defb104b,combined_vs_hc,0.033245100754018,0.109287443893517,1.1200383278678,0.262766366324817,0.937550314160443,-5.65279465993856
upk3bl1,combined_vs_hc,-0.0345707103418513,0.0730763997401389,-1.11957091550419,0.262965567515109,0.937550314160443,-5.65329919979459
ptk7,combined_vs_hc,0.0249469377367502,0.00627358504429077,1.11899452069997,0.263211358262563,0.937550314160443,-5.65392108899861
nfkb2,combined_vs_hc,0.033391694667655,0.0918699102415288,1.11850121524473,0.263421843335179,0.937550314160443,-5.65445307651213
thtpa,combined_vs_hc,0.0310564218461329,-0.0426135429242974,1.11836478118443,0.263480077940911,0.937550314160443,-5.65460016753145
tpsd1,combined_vs_hc,0.021864320372583,0.0434306689163428,1.11705347441512,0.264040240548518,0.937550314160443,-5.65601298699255
ampd3,combined_vs_hc,0.0426895339416908,0.0607352663574426,1.11674588124643,0.264171756745628,0.937550314160443,-5.65634415214299
irag2,combined_vs_hc,-0.0492436308826751,0.123758079133359,-1.11635453257497,0.264339149208323,0.937550314160443,-5.65676535953727
fga,combined_vs_hc,0.0175765137472518,0.0294072960451649,1.11616381540731,0.264420751606226,0.937550314160443,-5.65697057438078
ppp1r14d,combined_vs_hc,0.0209945299652392,0.0463598503577224,1.11513170919507,0.264862661609489,0.937974705529469,-5.65808052993637
nedd4l,combined_vs_hc,-0.0257960830757063,-0.0574224703228046,-1.11373192433656,0.265462811218562,0.938957768477806,-5.65958425765454
med18,combined_vs_hc,0.0224732138035773,-0.058125857067228,1.11140921541046,0.266460725090966,0.940934719540245,-5.66207527783192
nhlrc3,combined_vs_hc,0.0173382223895407,0.0145215582688333,1.11020206744722,0.266980374952498,0.940934719540245,-5.66336784739192
sart1,combined_vs_hc,0.0184045865662313,0.0394820013924991,1.10926057514847,0.267386149748352,0.940934719540245,-5.66437498828965
ccl13,combined_vs_hc,0.0430289275265556,0.0565964761398994,1.10910174486697,0.267454645978061,0.940934719540245,-5.66454480934905
kdm3a,combined_vs_hc,-0.0523794944297955,0.246969082952698,-1.10867693303503,0.26763790717256,0.940934719540245,-5.66499889799602
anxa1,combined_vs_hc,0.0232276086429785,0.0162128958571453,1.10467468288674,0.269368691998177,0.942767957718044,-5.66926843755937
hebp1,combined_vs_hc,0.0346150328116381,0.0269442259135074,1.10402750591684,0.269649285697262,0.942767957718044,-5.66995738677427
nt5e,combined_vs_hc,0.0367434772851955,0.0567497329081941,1.10397420148742,0.26967240560526,0.942767957718044,-5.67001411377048
cep85,combined_vs_hc,-0.0296735355882516,0.0522573880737924,-1.10386953275323,0.269717807883118,0.942767957718044,-5.6701254951024
tsc1,combined_vs_hc,-0.0417356852521158,0.14882107164427,-1.10372924212085,0.269778670140546,0.942767957718044,-5.6702747662773
lgals7_lgals7b,combined_vs_hc,0.0276076927733177,0.0770489000938793,1.10119014971124,0.270881833183023,0.945488029251534,-5.67297311887564
cryzl1,combined_vs_hc,0.0241570232205374,-0.0417825656362996,1.09779707990684,0.272360846752094,0.949511886102212,-5.67656931798447
siglec5,combined_vs_hc,0.0828352576345001,-0.289753769159303,1.09605595358942,0.273121933071652,0.950395041750235,-5.67841037266892
ptpn6,combined_vs_hc,0.0305884742256908,-0.206025256754547,1.09485106177513,0.27364947004308,0.950395041750235,-5.67968270701251
nrn1,combined_vs_hc,0.0208466317176037,0.0209012285426248,1.09468042662141,0.273724235404037,0.950395041750235,-5.67986278023097
pdzk1,combined_vs_hc,-0.024449729295441,0.0700641760386993,-1.09279731519092,0.274550265616968,0.950395041750235,-5.68184818629916
elac1,combined_vs_hc,0.0237884435788538,-0.0602288255638191,1.09241299563187,0.274719057128542,0.950395041750235,-5.68225296317766
bex3,combined_vs_hc,-0.0233901509832344,0.0245444673034413,-1.09228967083772,0.274773235872887,0.950395041750235,-5.6823828223917
mdk,combined_vs_hc,0.0290999091268657,0.0660011784266936,1.09200218436319,0.274899562058982,0.950395041750235,-5.68268548457995
izumo1,combined_vs_hc,-0.025583893828341,0.0667523078553622,-1.09016245160154,0.275708909381919,0.950575420527422,-5.68462044732347
tef,combined_vs_hc,0.0239228518377533,0.00535320049405697,1.08987302101585,0.2758363854874,0.950575420527422,-5.68492456285691
clec7a,combined_vs_hc,-0.0348762241189035,-0.0300107571852253,-1.08882670364109,0.276297558469261,0.950575420527422,-5.6860232944261
gorasp2,combined_vs_hc,-0.0177076122711075,0.0229457623460871,-1.0886082846622,0.276393894746378,0.950575420527422,-5.68625252181937
ern1,combined_vs_hc,-0.0218217513083367,-0.00471128452500262,-1.0881763632813,0.276584466226976,0.950575420527422,-5.68670568143132
faslg,combined_vs_hc,-0.0247116599778909,-0.0562393825168428,-1.08637110129261,0.277381950074774,0.952192047957154,-5.68859776553762
lrig3,combined_vs_hc,0.016165212515323,0.0367020614445726,1.08455201235175,0.278187125557896,0.953831239692621,-5.69050116585838
stx4,combined_vs_hc,-0.0294063571162445,0.0902572323953327,-1.08367844266899,0.278574355030639,0.954035232346106,-5.6914140908421
ercc1,combined_vs_hc,-0.0179307139865391,-0.00224631933775477,-1.08254099971579,0.279079101924013,0.954640735253586,-5.69260167507749
dsg4,combined_vs_hc,0.0333004842505438,-0.0614683698169437,1.07982382179011,0.280287382697669,0.954784463102576,-5.69543358787324
il5ra,combined_vs_hc,-0.0374722771598209,0.0527035176545602,-1.07714182118902,0.281483502324627,0.954784463102576,-5.69822186284957
draxin,combined_vs_hc,-0.0267242462140339,0.043467766412775,-1.07675649787043,0.281655633213643,0.954784463102576,-5.69862188530695
cfp,combined_vs_hc,-0.0122540840802632,0.00493340567782341,-1.0763878802743,0.281820368205337,0.954784463102576,-5.69900443089044
ulbp2,combined_vs_hc,0.0222831474977585,0.0361941580538442,1.07348466397448,0.283120099190886,0.954784463102576,-5.7020127679243
tgfb1,combined_vs_hc,-0.0175252762615755,0.0244868145240023,-1.069367688419,0.284970169781633,0.954784463102576,-5.7062648906222
il13ra2,combined_vs_hc,-0.0156288861224257,-0.0265456063893188,-1.06843721717545,0.285389432090707,0.954784463102576,-5.70722364398298
ccl27,combined_vs_hc,-0.0375058282705471,0.0669559099299707,-1.06825253332908,0.285472698633996,0.954784463102576,-5.70741384217773
postn,combined_vs_hc,-0.0212740979100789,0.0151316746615583,-1.06741075816172,0.285852429410095,0.954784463102576,-5.70828033512251
fut1,combined_vs_hc,0.0329286134283683,0.0700992933032764,1.06551436804051,0.286709155249556,0.954784463102576,-5.71022990932571
gmpr2,combined_vs_hc,0.021418182380749,0.000505479660116274,1.0653728907646,0.286773139420598,0.954784463102576,-5.71037521543928
slitrk6,combined_vs_hc,-0.0218019236325056,0.010119232940625,-1.06536050516845,0.286778741359512,0.954784463102576,-5.71038793531232
spink2,combined_vs_hc,0.0211182386930209,0.0443117610622512,1.06466994213425,0.287091196281486,0.954784463102576,-5.71109690222778
arhgap45,combined_vs_hc,-0.0232760173179804,-0.0244107773466096,-1.06407517982448,0.287360489014277,0.954784463102576,-5.71170714703682
ncam1,combined_vs_hc,0.0201647437992506,0.0431691263566035,1.06364316145768,0.287556202456112,0.954784463102576,-5.71215019777292
npy,combined_vs_hc,-0.0416106846774935,0.00337338491096293,-1.06347438641723,0.287632685547171,0.954784463102576,-5.71232323394502
pfdn4,combined_vs_hc,0.0276920125292452,0.038030765623045,1.06121038501868,0.288659981129492,0.954784463102576,-5.71464174238928
cdc25a,combined_vs_hc,-0.0203031376344567,0.00733975873754817,-1.06019199781401,0.289122882260178,0.954784463102576,-5.71568303760787
fcrl1,combined_vs_hc,0.0280431951133858,-0.0187488335665972,1.06004775673369,0.289188486510338,0.954784463102576,-5.71583044252453
mllt1,combined_vs_hc,-0.0369673960303634,0.0677775790138977,-1.0592543329255,0.289549533756596,0.954784463102576,-5.71664091120957
smpd3,combined_vs_hc,-0.0316624710121286,0.112607196077695,-1.05878116780605,0.289764991881621,0.954784463102576,-5.71712395250031
hcls1,combined_vs_hc,0.0183820279916458,-0.04494583260276,1.05877028115466,0.289769950443851,0.954784463102576,-5.71713506384573
tff2,combined_vs_hc,-0.0367768516326112,0.116677691506934,-1.05870360452688,0.289800321011552,0.954784463102576,-5.71720311414777
dennd2b,combined_vs_hc,0.0277657800565442,0.0843915725242167,1.0586106682497,0.289842656175649,0.954784463102576,-5.71729795795622
scgb3a2,combined_vs_hc,-0.0563553437243086,0.0563380078740807,-1.0582542267479,0.290005064218122,0.954784463102576,-5.71766163831586
gcnt1,combined_vs_hc,-0.0211201263773931,0.0441786767757361,-1.05734683733904,0.290418781204129,0.954784463102576,-5.71858690319751
igfbp4,combined_vs_hc,-0.0235307329566434,0.122350975356015,-1.05684563466053,0.290647470829081,0.954784463102576,-5.71909763943549
brk1,combined_vs_hc,-0.0233026242894792,0.0149526985247633,-1.05676483763874,0.290684348374307,0.954784463102576,-5.71917995067518
il4r,combined_vs_hc,0.0214019962993737,0.0346757623217066,1.05604294763844,0.291013974662896,0.954784463102576,-5.71991509050113
calcoco2,combined_vs_hc,-0.02288022003005,0.0275807394855839,-1.05576611835765,0.291140445932568,0.954784463102576,-5.72019686762569
nppb,combined_vs_hc,-0.0880393835843529,0.0866057980940754,-1.0555614827963,0.291233958792407,0.954784463102576,-5.72040511323312
clec4c,combined_vs_hc,-0.0304562072857166,-0.0305679637290461,-1.05486178865616,0.29155385251847,0.954784463102576,-5.72111684611552
rbm17,combined_vs_hc,0.0245702263437057,0.00253753859293897,1.054651749403,0.291649926624539,0.954784463102576,-5.7213304072005
cxcl6,combined_vs_hc,0.0407573792971635,0.00634137743456629,1.05314355532773,0.292340415188527,0.954784463102576,-5.72286264160429
tg,combined_vs_hc,-0.0622068446347281,0.161338911468954,-1.05285080649933,0.292474570039399,0.954784463102576,-5.7231598028257
pfkfb2,combined_vs_hc,0.0303008159416903,-0.0199805050493136,1.04765142908497,0.29486412344872,0.954784463102576,-5.72842379120087
trim21,combined_vs_hc,-0.0335218207820513,-0.0017342811692325,-1.04670937304233,0.295298474238809,0.954784463102576,-5.72937476688833
nxph3,combined_vs_hc,-0.0159433451268227,0.000551888104968135,-1.04645691808088,0.295414945646247,0.954784463102576,-5.72962946689683
cntn5,combined_vs_hc,-0.0251639283222393,0.0155574373334863,-1.04515586029022,0.296015683390542,0.954784463102576,-5.73094112117065
tfrc,combined_vs_hc,0.0253136981940922,0.0203897528261325,1.04301746344684,0.297004821785507,0.954784463102576,-5.73309339124455
ptx3,combined_vs_hc,-0.0319262000195902,-0.0770515646882399,-1.04228295063795,0.297345088139188,0.954784463102576,-5.7338316528246
vamp8,combined_vs_hc,0.023830266531158,-0.00828886970520743,1.04176148181274,0.297586819087866,0.954784463102576,-5.73435546759456
fetub,combined_vs_hc,0.0201507897367557,-0.0436010013426771,1.0409344586684,0.297970461480853,0.954784463102576,-5.73518567406061
cd93,combined_vs_hc,-0.017140081341677,0.0287962082323526,-1.04064232808465,0.298106055005342,0.954784463102576,-5.73547877160163
c1rl,combined_vs_hc,0.0107009408914324,-0.0161461274654378,1.04019214761794,0.298315088702655,0.954784463102576,-5.73593028119509
krt6c,combined_vs_hc,0.0188332601065323,0.0283606747285054,1.03907338988096,0.298834988954538,0.954784463102576,-5.73705149644528
src,combined_vs_hc,0.0335828848427878,-0.152530510625304,1.03746734503697,0.299582394581565,0.954784463102576,-5.73865896112031
cr1,combined_vs_hc,-0.0185494526299131,0.0128348151458011,-1.03711991462892,0.29974424235478,0.954784463102576,-5.73900637173335
espl1,combined_vs_hc,-0.0289016786031401,0.0845392724491303,-1.03675440323334,0.299914575976175,0.954784463102576,-5.7393717367732
nop56,combined_vs_hc,0.0548477414003439,0.2969885675276,1.03541964859432,0.300537139369807,0.954784463102576,-5.74070486372117
lair1,combined_vs_hc,-0.0220735095263524,0.0811877693259058,-1.03532559597425,0.300581040366384,0.954784463102576,-5.74079873691201
decr1,combined_vs_hc,0.0309076861627143,-0.0673368254890912,1.03520535822768,0.300637170035776,0.954784463102576,-5.74091873286213
arhgef1,combined_vs_hc,-0.0255047364742083,-0.0457591361446656,-1.03484185270269,0.300806905036034,0.954784463102576,-5.74128142267562
dcdc2c,combined_vs_hc,-0.0347907321143063,0.0402056732317573,-1.03448173364055,0.300975121734408,0.954784463102576,-5.74164060809284
crym,combined_vs_hc,0.0366263272161269,0.0860602250596847,1.03351142484675,0.301428678629629,0.954784463102576,-5.74260777939404
kirrel1,combined_vs_hc,0.0314602452683234,0.121866583537512,1.03344699775597,0.301458810257335,0.954784463102576,-5.74267196604586
epcam,combined_vs_hc,-0.062580176655466,0.0300199093132173,-1.03298292631303,0.301675909097567,0.954784463102576,-5.74313418744623
cd36,combined_vs_hc,-0.0205914216128783,0.0347872288529065,-1.03160379163349,0.302321701141159,0.954784463102576,-5.74450659958441
rln1,combined_vs_hc,-0.0261525416640304,0.0883908860527785,-1.03013408677379,0.303010915449419,0.954784463102576,-5.74596712345948
tnfrsf10b,combined_vs_hc,0.0240976764336248,0.107562098418544,1.03011922616757,0.303017889624954,0.954784463102576,-5.74598188060655
arfip1,combined_vs_hc,-0.0237580354648782,0.0111351517219177,-1.02971466730763,0.30320779264585,0.954784463102576,-5.74638354119836
pdcl2,combined_vs_hc,0.0270364259437864,0.0497818043067514,1.02912771249245,0.303483454400034,0.954784463102576,-5.74696601070433
lpp,combined_vs_hc,0.0212845013554034,-0.0174314107269882,1.0283407653357,0.303853303380615,0.954784463102576,-5.74774642344068
atf4,combined_vs_hc,-0.017336556128566,0.00654485159796279,-1.02481777863351,0.305512705463777,0.954784463102576,-5.75123284251094
gcc1,combined_vs_hc,-0.0247000736522156,-0.0740879489554464,-1.02478498722624,0.305528179108568,0.954784463102576,-5.75126523738348
kcnh2,combined_vs_hc,-0.0399990098666584,0.185832233248277,-1.0246245848834,0.305603877432655,0.954784463102576,-5.7514236851087
sprr3,combined_vs_hc,0.0361486875812429,0.0207800599728166,1.02415712230481,0.30582455698383,0.954784463102576,-5.75188530993172
tnfrsf1b,combined_vs_hc,-0.0191440668156197,0.0772945790232659,-1.02407151341161,0.305864982645111,0.954784463102576,-5.75196982691655
hbq1,combined_vs_hc,-0.03867763487404,0.0569887371288149,-1.0236372802523,0.30607008791699,0.954784463102576,-5.752398412859
palm3,combined_vs_hc,0.0358383011138845,0.136040100346184,1.02163605148355,0.307016524939096,0.954784463102576,-5.7543712676579
met,combined_vs_hc,-0.0126407717336492,-0.0110887042124066,-1.02158672377913,0.30703987784897,0.954784463102576,-5.75441984725374
omg,combined_vs_hc,-0.0431917494621787,-0.0104691367801259,-1.02119246092687,0.307226573564829,0.954784463102576,-5.75480804642741
gage2a,combined_vs_hc,-0.0303209086113884,0.0950907276150683,-1.02097523762471,0.307329467672456,0.954784463102576,-5.75502186489355
cd302,combined_vs_hc,-0.01726762702194,0.0744671788984467,-1.01998951686517,0.307796669614425,0.954784463102576,-5.75599156388728
ccne1,combined_vs_hc,-0.0490539373783201,0.25259821921482,-1.01926830982653,0.308138797739174,0.954784463102576,-5.7567004554904
vegfa,combined_vs_hc,0.0318071591492451,0.0875561908906326,1.01825403065612,0.308620379924868,0.954784463102576,-5.75769656670025
ddhd2,combined_vs_hc,-0.0175708183453658,-0.00413976323141011,-1.01795546190981,0.308762235883844,0.954784463102576,-5.75798959859821
tmed10,combined_vs_hc,0.0253515967271549,0.0683319981979422,1.01746496088457,0.308995376301481,0.954784463102576,-5.75847081701046
ifnl1,combined_vs_hc,-0.0280235883356474,0.0216483596118084,-1.0172767006428,0.309084889327261,0.954784463102576,-5.75865545291419
klrc1,combined_vs_hc,0.0328885496149706,0.0965494814866411,1.01706804102912,0.30918412177463,0.954784463102576,-5.75886005556939
kiaa1549,combined_vs_hc,-0.0380577576087823,-0.0354398423121573,-1.01469301237689,0.310315100584519,0.954784463102576,-5.76118595054997
spint3,combined_vs_hc,0.095683842087237,1.39068494227394,1.01407335926386,0.310610625681991,0.954784463102576,-5.76179189057567
chmp6,combined_vs_hc,-0.0154871585097107,-0.0143991517049434,-1.01324948496312,0.311003835669778,0.954784463102576,-5.76259695939552
hyou1,combined_vs_hc,-0.0126495740526494,0.00978825743757723,-1.01307517431952,0.311087070893153,0.954784463102576,-5.76276720746238
lat2,combined_vs_hc,0.0389062877867715,0.0148504648943758,1.01260902261861,0.311309735606647,0.954784463102576,-5.76322235095824
chi3l1,combined_vs_hc,-0.0456918263834536,0.250020098929605,-1.01243948669346,0.311390743185667,0.954784463102576,-5.76338783136262
cd2,combined_vs_hc,-0.0221518104143452,0.0417310666287293,-1.01209647148972,0.311554685084407,0.954784463102576,-5.76372255649874
cdc37,combined_vs_hc,0.0216970424512571,-0.029014837667494,1.01062367262596,0.3122592467123,0.954784463102576,-5.76515847209838
spred2,combined_vs_hc,-0.0198322837787465,0.0346041361191942,-1.01049865451515,0.312319101547552,0.954784463102576,-5.76528026315311
ccs,combined_vs_hc,0.0270837919493331,0.0205650572883543,1.01041480912272,0.312359248385053,0.954784463102576,-5.76536193583281
ptprc,combined_vs_hc,-0.0112095888147973,0.0147851966443077,-1.01039497777729,0.312368744524104,0.954784463102576,-5.76538125229157
sirt2,combined_vs_hc,0.0249919273488776,-0.0591344338914256,1.01034627459903,0.312392066601168,0.954784463102576,-5.76542868936796
vnn1,combined_vs_hc,-0.0399253345052149,-0.032275782879093,-1.00949089319601,0.312801862905113,0.954784463102576,-5.76626146148
ptrhd1,combined_vs_hc,0.0176002195732225,-0.0236177420099304,1.0094213686484,0.312835186296184,0.954784463102576,-5.76632911738901
lrtm1,combined_vs_hc,0.0207035639703398,0.0164437817294917,1.0094213054915,0.312835216568598,0.954784463102576,-5.76632917884639
sema3g,combined_vs_hc,0.0224579582072464,0.0256362169777934,1.00936855198569,0.312860503095021,0.954784463102576,-5.7663805113648
scgn,combined_vs_hc,-0.0264454012209622,0.0296442806247778,-1.0092493339743,0.312917653250194,0.954784463102576,-5.76649650820064
ccl4,combined_vs_hc,0.037541652936352,0.0852731606903152,1.00916524643021,0.312957966867125,0.954784463102576,-5.76657831553058
prss22,combined_vs_hc,-0.0173701855808668,0.0278035020960823,-1.00738199813847,0.313813705114123,0.954784463102576,-5.76831160305093
lypla2,combined_vs_hc,0.0582729671369384,0.303071460727026,1.00726376629076,0.31387049614101,0.954784463102576,-5.7684264141267
acy3,combined_vs_hc,-0.0279294950583363,0.0748096927835768,-1.0071749122446,0.313913180400253,0.954784463102576,-5.76851268851678
hmcn2,combined_vs_hc,-0.0297627416682802,-0.00141738764237307,-1.00645676697395,0.314258307698334,0.954784463102576,-5.76920970503548
fxn,combined_vs_hc,0.0233950380991347,-0.0100738646132335,1.0061662362279,0.314398002284045,0.954784463102576,-5.76949154681986
gkn1,combined_vs_hc,-0.0162444677045544,-0.0013206063814836,-1.00537564227605,0.314778346786422,0.954784463102576,-5.77025808455598
nlgn1,combined_vs_hc,-0.0356793581325233,0.136953269618535,-1.0052992481084,0.314815115054043,0.954784463102576,-5.77033212229215
clasp1,combined_vs_hc,0.0364764459431963,0.0924301694816079,1.00500307173518,0.314957690488004,0.954784463102576,-5.77061910973974
c7orf50,combined_vs_hc,-0.00965669648500182,0.0171307221546685,-1.00489967898883,0.31500747239924,0.954784463102576,-5.770719274805
cwc15,combined_vs_hc,0.0259779277231823,0.118361315403147,1.00320430362526,0.315824505625015,0.954784463102576,-5.7723602553679
ubqln3,combined_vs_hc,0.027383847258961,0.0739380638437284,1.00303463134173,0.315906350444649,0.954784463102576,-5.77252433140096
gpr101,combined_vs_hc,0.0316179430302356,0.103383803884218,1.00259656735042,0.316117723783034,0.954784463102576,-5.77294781860276
