protein,comparison,logFC,AveExpr,t,P.Value,adj.P.Val,B
il34,combined_vs_hc,-0.0363219603310854,-0.0339589892861774,-1.98544162187619,0.0471479140475404,0.281194100265318,-4.54915583427467
il6st,combined_vs_hc,0.0169285531309626,-0.0179142824043053,1.98470902913333,0.0472294347199589,0.281194100265318,-4.55057530330284
ervv_1,combined_vs_hc,0.0419446198453829,0.0489455127683627,1.98465032571589,0.0472359721847271,0.281194100265318,-4.55068902419524
erbin,combined_vs_hc,-0.0359782416436726,-0.0790246400976341,-1.98202116396671,0.047529548479254,0.282364317598181,-4.55577882109278
layn,combined_vs_hc,-0.0313538046220558,-0.0046065799159523,-1.97930288616431,0.0478346874696431,0.283598320212079,-4.56103405473579
slc4a1,combined_vs_hc,-0.0433993654557038,0.0429115475567759,-1.97537221108771,0.0482788348575455,0.285649772907144,-4.56862047504083
rbks,combined_vs_hc,-0.0417156410294968,-0.0410919564709922,-1.97107458898073,0.048768405886522,0.286918699149329,-4.57689789165803
mamdc4,combined_vs_hc,-0.0496115832234192,-0.00819803640026383,-1.96953603907816,0.0489446828956873,0.286918699149329,-4.5798568335294
ppp1r2,combined_vs_hc,0.0262064773867624,-0.0408223110769543,1.96949659851943,0.0489492087612514,0.286918699149329,-4.57993265535292
cxcl9,combined_vs_hc,0.0660644651372382,0.0274388744328739,1.96878057911062,0.0490314342177892,0.286918699149329,-4.58130889095653
gamt,combined_vs_hc,0.0316669942466972,0.0459593995590669,1.96857676328809,0.0490548609882088,0.286918699149329,-4.58170054678923
ggct,combined_vs_hc,-0.0263057886465812,0.00162515990844388,-1.96831742636489,0.0490846829874152,0.286918699149329,-4.58219883434932
fam171a2,combined_vs_hc,0.143519086988869,0.370028222676337,1.96653340823445,0.0492902457915864,0.2875428967922,-4.58562485384377
reg1b,combined_vs_hc,0.0585210691443223,0.0504909370528684,1.96233393839567,0.0497769817163025,0.289374323656712,-4.59367724997036
hsd11b1,combined_vs_hc,0.0420189595412844,-0.000856812275995653,1.96198800330751,0.0498172561457821,0.289374323656712,-4.59433980706223
csf2ra,combined_vs_hc,0.0625342147268796,-0.0403628849341531,1.96125736523932,0.0499024082705839,0.289374323656712,-4.59573878869027
atp5if1,combined_vs_hc,-0.0602125688754873,-0.0958569638764816,-1.95890941250493,0.0501768770340125,0.29038745337179,-4.60023098425382
il10,combined_vs_hc,0.0843930499221039,0.0757019045887877,1.95405326978637,0.0507485632295741,0.292662805164613,-4.60950489935354
tnfrsf10a,combined_vs_hc,0.0311283149583889,-0.00288243951746246,1.95386264489212,0.0507711152896356,0.292662805164613,-4.6098684723661
fgf2,combined_vs_hc,0.0472089880698217,0.0197636712298201,1.95070034689153,0.051146460740233,0.294243769199246,-4.61589465931093
sox9,combined_vs_hc,0.0227240788992852,-0.0289457129009124,1.94940965888748,0.0513003239832274,0.294474036099326,-4.61835143919529
cntn2,combined_vs_hc,-0.0468651216207093,0.0298941793866349,-1.94866890265572,0.0513888046507927,0.294474036099326,-4.61976070968255
cgn,combined_vs_hc,0.035902550448482,0.0304001279491449,1.94707639863108,0.0515794562229196,0.294985848850528,-4.62278859860584
samd9l,combined_vs_hc,0.0349376616659168,-0.00918534625092219,1.94512041773264,0.0518144324668653,0.295748652766754,-4.62650419761774
tnfrsf12a,combined_vs_hc,0.0307327713326309,-0.0460535480527113,1.94320554503607,0.0520453374684369,0.29648527861178,-4.63013809494613
eno1,combined_vs_hc,-0.0352186059911393,-0.0591441253332833,-1.93820364740955,0.0526525562479264,0.29935857663616,-4.63961344927294
klk13,combined_vs_hc,0.0455139355339292,-0.00444041006202488,1.93680570096909,0.0528233189946806,0.299738893117554,-4.6422572917763
cfhr4,combined_vs_hc,0.0650260684439025,-0.101583387793706,1.93597195529636,0.0529253833948549,0.299738893117554,-4.6438331923724
tnfrsf13c,combined_vs_hc,-0.0416729912129406,-0.0066374048535375,-1.93285839149391,0.0533079939597923,0.30131955420768,-4.64971229135323
ptprc,combined_vs_hc,-0.0183455152894914,-0.00105294896918091,-1.92749434787114,0.053972574616004,0.304484815324007,-4.65981863379067
gdnf,combined_vs_hc,0.0385689152247658,-0.0209874606833075,1.92376946532242,0.0544381287940977,0.306517201005064,-4.66682014955083
defb4a_defb4b,combined_vs_hc,0.145428199906341,-0.13252130362132,1.92039164954064,0.0548631975288984,0.307488540995279,-4.67315760515398
gage2a,combined_vs_hc,-0.0505206799806208,0.0824368252466339,-1.92020747312977,0.0548864538962509,0.307488540995279,-4.67350283708486
pcdh1,combined_vs_hc,0.0198920003216816,-0.0038103635349289,1.91988233005229,0.0549275305110083,0.307488540995279,-4.67411222515933
pcbd1,combined_vs_hc,-0.0313520992784424,-0.000133925792923417,-1.91753998882393,0.0552242060610924,0.308555976667639,-4.67849923143481
ctsz,combined_vs_hc,0.028098671925036,-0.0282919133672953,1.91546882219636,0.0554876470974148,0.309433986016426,-4.68237389570164
arl2bp,combined_vs_hc,0.0225295382331876,0.0040502670112512,1.91416297202834,0.0556542818806091,0.309769817503734,-4.68481468417372
aplp1,combined_vs_hc,-0.0517436583711263,0.0557508312910804,-1.91331014337378,0.055763333195634,0.309784471245211,-4.68640782460916
mtpn,combined_vs_hc,0.0328998859408882,0.0219889253427235,1.91144117207649,0.056002941565534,0.31052297694718,-4.68989670762743
akr7l,combined_vs_hc,-0.0588901216502008,0.0456098610426858,-1.90992880151108,0.0561974598061879,0.311009135923599,-4.69271741757281
echdc3,combined_vs_hc,-0.0592861563091874,0.0623604425270169,-1.90743232260226,0.0565197831485374,0.312199409384046,-4.69736870234279
tcn1,combined_vs_hc,-0.0286114900962095,0.0121326750707834,-1.90473062845219,0.0568703347756032,0.313413418322677,-4.70239548686454
mcfd2,combined_vs_hc,0.022971607382755,-0.00703280186889419,1.90408100305913,0.0569548946385078,0.313413418322677,-4.70360312178997
vtcn1,combined_vs_hc,-0.0305909550541307,0.00533789494666888,-1.9024621725631,0.0571660684676205,0.313981934545742,-4.70661069137393
cdh2,combined_vs_hc,0.0324312608407831,-0.0739217248463543,1.90023925508269,0.0574571055468047,0.31498612852495,-4.71073641128465
ephb4,combined_vs_hc,0.0219189315912695,-0.0108177504055879,1.89513300436012,0.0581303142034285,0.317520417702819,-4.72019533837096
scn2b,combined_vs_hc,0.0245912170709157,-0.000248119944300281,1.89507845476185,0.0581375412695303,0.317520417702819,-4.72029624999502
pla2g10,combined_vs_hc,-0.0608859509326288,0.0287657900386037,-1.89391870286216,0.0582913691308791,0.317764373670392,-4.72244099552156
rtn4ip1,combined_vs_hc,0.041089529944005,-0.0274428728967366,1.89073792570786,0.0587149996892331,0.31907284790266,-4.7283165225522
nrn1,combined_vs_hc,0.0283656502549515,0.0188750662637016,1.8896920009331,0.0588548582467912,0.31907284790266,-4.73024639865736
cxcl10,combined_vs_hc,0.0627115836235413,0.0247204206498516,1.88965189593748,0.058860226493895,0.31907284790266,-4.73032037670185
dcc,combined_vs_hc,0.020078832827505,0.0194887905637698,1.88544561454657,0.0594255197152861,0.321538453329364,-4.73807061657988
ctrl,combined_vs_hc,-0.0575693066874702,0.0144907147023065,-1.87925921217182,0.0602651078954115,0.324555109810491,-4.74943797147339
casq2,combined_vs_hc,-0.040759489018584,0.0603424547759498,-1.87864115810234,0.0603495249731077,0.324555109810491,-4.75057158012764
lysmd3,combined_vs_hc,0.0832970963463722,0.137105533346096,1.87847714792622,0.060371942800595,0.324555109810491,-4.75087233814423
hao1,combined_vs_hc,-0.117873314548369,-0.0586982883467289,-1.87805981487861,0.0604290173539286,0.324555109810491,-4.75163751545358
tgfbr2,combined_vs_hc,0.0266882806897336,-0.0181034071501867,1.8754687110682,0.0607843791952613,0.325332728051235,-4.7563844873089
klk8,combined_vs_hc,-0.0325158500842953,-0.0325794823301657,-1.87380161180165,0.0610139310451324,0.325332728051235,-4.7594351979826
trim25,combined_vs_hc,0.0494432429844512,-0.0519736079946663,1.8725248603931,0.0611902191214129,0.325332728051235,-4.76176975908791
esam,combined_vs_hc,0.0240243931406938,-0.0255256056933497,1.87057737061463,0.0614599322879943,0.325332728051235,-4.76532771589243
cd70,combined_vs_hc,0.0409658135663853,0.00665999501698276,1.87013646688988,0.0615211307400332,0.325332728051235,-4.76613270950145
reps1,combined_vs_hc,0.0310105588740423,0.0261939433951447,1.86999712057474,0.0615404828214758,0.325332728051235,-4.76638708593521
crim1,combined_vs_hc,0.0185953011260171,-0.0105987170000483,1.86910740873354,0.0616641627487513,0.325332728051235,-4.76801080695521
atp6v1d,combined_vs_hc,0.0261385003291084,-0.000569595289234907,1.86811913347273,0.0618017853074949,0.325332728051235,-4.76981350125209
tbc1d23,combined_vs_hc,-0.0401720744999124,-0.020333244047176,-1.8680507225678,0.0618113212910809,0.325332728051235,-4.76993825306135
iglon5,combined_vs_hc,0.0751511347544981,0.241187475344701,1.86656003534245,0.0620194149284266,0.325332728051235,-4.77265548698629
dtx3,combined_vs_hc,-0.0206461467142243,-0.0474805901489704,-1.8656464306939,0.0621472366382195,0.325332728051235,-4.77431974056764
csf2,combined_vs_hc,-0.0291157532342041,0.00627262884302946,-1.86552376156731,0.06216441577024,0.325332728051235,-4.77454313689893
sirpa,combined_vs_hc,0.0557485611331265,-0.103631527419952,1.86452802923279,0.0623040080454335,0.325332728051235,-4.77635595135187
mmp9,combined_vs_hc,0.0579966955552872,-0.0487136381398942,1.86408976358711,0.0623655309071094,0.325332728051235,-4.77715354448834
vegfc,combined_vs_hc,0.0457152888020832,-0.026790754000943,1.86383000893038,0.0624020184697608,0.325332728051235,-4.77762617975364
chchd10,combined_vs_hc,0.0285590011178521,-0.064862457453601,1.86367849136378,0.0624233101959231,0.325332728051235,-4.77790184239739
ifi30,combined_vs_hc,0.0294526775971884,-0.018993638848565,1.86331994184463,0.0624737186467332,0.325332728051235,-4.77855407833588
spink1,combined_vs_hc,0.039309925709729,0.0204159020722609,1.86054480020889,0.0628650157393114,0.326785822887742,-4.78359808812645
plb1,combined_vs_hc,-0.051055785247943,-0.062723089701495,-1.85848075468586,0.0631573602443569,0.327720277488989,-4.78734476357507
myh4,combined_vs_hc,0.0376862087550769,0.0469332221268807,1.85390785694854,0.0638090548880985,0.33017344704008,-4.7956307385355
umod,combined_vs_hc,-0.0518001720110731,0.0232328889506228,-1.85305295596614,0.063931503179033,0.33017344704008,-4.79717753570538
bgn,combined_vs_hc,-0.106273576768946,0.205069965523635,-1.85278169652608,0.0639703964722107,0.33017344704008,-4.79766818438565
ngrn,combined_vs_hc,-0.015538807085056,-0.00274938074133732,-1.85147804467304,0.0641575874003436,0.330553516676815,-4.80002520317123
usp47,combined_vs_hc,0.0666686961820069,0.126956712644408,1.84877386292274,0.0645473225355037,0.331405301085546,-4.80490911471499
mfap5,combined_vs_hc,-0.0382169654828333,-0.0646237377681446,-1.84875115775245,0.0645506031313998,0.331405301085546,-4.80495009141138
b3gat3,combined_vs_hc,0.0164382527497581,0.00287017776470691,1.84765616361022,0.064708978722902,0.331633515954873,-4.80692566334286
cpb1,combined_vs_hc,-0.0564363461448828,-0.0157620789217858,-1.84639414345401,0.0648919100003595,0.331778707453654,-4.80920113116796
sema4c,combined_vs_hc,0.0266745648841671,0.00435342427746031,1.84588895583796,0.0649652570417668,0.331778707453654,-4.81011156747789
tnfsf12,combined_vs_hc,0.0264247485078263,0.00217555452810904,1.8438658431154,0.0652596740481827,0.332185748917856,-4.81375507666086
add1,combined_vs_hc,-0.0426845393979403,-0.0435254589068613,-1.84373847484631,0.0652782463073684,0.332185748917856,-4.8139843260468
susd1,combined_vs_hc,-0.0312552441316665,-0.0692081288683035,-1.84299117978646,0.0653873013156756,0.332185748917856,-4.81532905935512
igsf9,combined_vs_hc,-0.0659091028156378,-0.0371440718400232,-1.84161221124588,0.0655889328182449,0.332317497974201,-4.81780903947651
rab10,combined_vs_hc,-0.0276370127992571,0.0138809536998092,-1.8412529130409,0.0656415531896825,0.332317497974201,-4.8184549081641
serpina5,combined_vs_hc,-0.0263736261031178,0.00416344442085047,-1.83923552952231,0.0659376522992566,0.333236989311,-4.82207898727188
capn3,combined_vs_hc,-0.0316370785549849,0.0198100536687384,-1.8377855227067,0.0661511547604886,0.333349366975113,-4.82468136568874
orm1,combined_vs_hc,0.0168025797857048,0.000988061715279297,1.83725173519353,0.0662298942478782,0.333349366975113,-4.82563885681277
entpd5,combined_vs_hc,0.020214977002242,-0.00696175699109578,1.83675369961977,0.0663034295701101,0.333349366975113,-4.82653196675098
slamf8,combined_vs_hc,0.0480964854160265,-0.0733834328015739,1.83556611198278,0.0664790492925965,0.333656056018532,-4.8286606507283
sema3f,combined_vs_hc,0.0225819295409658,-0.0331950660766521,1.83180910151127,0.0670371593348918,0.335878090918881,-4.83538582518862
kirrel2,combined_vs_hc,-0.0377930710181068,0.0190909046453,-1.83016217240845,0.0672830267798221,0.336530740474333,-4.83832954512483
ccn2,combined_vs_hc,0.0472318280737636,-0.0188298554485815,1.82897701936474,0.0674604153270704,0.33661155983521,-4.84044625074037
dsc2,combined_vs_hc,0.0282907955984206,-0.0154528676737774,1.82850979077461,0.0675304537766275,0.33661155983521,-4.8412803534516
ppp1r14d,combined_vs_hc,0.0322415150250688,0.0273077391132711,1.82515729270431,0.0680347566924572,0.337953699056483,-4.84725903554155
pdgfrb,combined_vs_hc,0.0333360560029082,-0.0498311753681255,1.82488638444073,0.0680756432682647,0.337953699056483,-4.84774168167614
f2r,combined_vs_hc,0.0278214682137361,-0.0235021929985195,1.82361216626865,0.0682682246394508,0.337953699056483,-4.85001085010262
vipr1,combined_vs_hc,0.01896930634805,0.00164806275638217,1.82282347448172,0.0683876493895573,0.337953699056483,-4.8514145845339
rbfox3,combined_vs_hc,0.0282750935425486,-0.0469221518726272,1.82256087362875,0.0684274508584015,0.337953699056483,-4.85188183388044
spry2,combined_vs_hc,-0.0435056304114549,0.0129893561303795,-1.82210702544727,0.0684962839035812,0.337953699056483,-4.85268921375363
fgf9,combined_vs_hc,-0.0328635312177011,-0.0327409496062473,-1.8202071127119,0.0687850531114187,0.33830524218291,-4.85606691145232
msr1,combined_vs_hc,0.0402004665880305,-0.0618311661131074,1.82010916852479,0.0687999668060058,0.33830524218291,-4.85624094293518
boc,combined_vs_hc,-0.0223725279761096,-0.00950589133825085,-1.81910107021129,0.0689536217019821,0.33848902660113,-4.85803163224929
nectin2,combined_vs_hc,0.02254174986822,-0.0207693797511837,1.81450506241065,0.069657725566106,0.339818646988588,-4.86618298498544
cd79b,combined_vs_hc,-0.0386140836578394,-0.0124763529518565,-1.8144782756886,0.069661846507637,0.339818646988588,-4.86623043281456
rnase6,combined_vs_hc,0.0246036902324465,-0.0103539734525444,1.8141913391903,0.0697060021522847,0.339818646988588,-4.86673864499511
fgf21,combined_vs_hc,0.108980274418273,-0.0685672205512754,1.81396088059024,0.0697414832535886,0.339818646988588,-4.86714676731488
edil3,combined_vs_hc,0.0340814021262239,0.0205133487891057,1.81284068201344,0.0699141588472765,0.339818646988588,-4.86912980491272
ahnak,combined_vs_hc,-0.0222711242618835,-0.0370775640182996,-1.81277110795027,0.0699248950691048,0.339818646988588,-4.86925292842304
ccl3,combined_vs_hc,0.0528777298211767,-0.0157733764856147,1.80947643248822,0.0704348600145079,0.341726462503721,-4.87507803145547
syap1,combined_vs_hc,-0.0247930478740357,0.0441015833246351,-1.807412391141,0.0707558938445471,0.3418257030865,-4.87872193797133
lrrc38,combined_vs_hc,0.0393161480648502,-0.0157144177486776,1.80724750358726,0.0707815915740722,0.3418257030865,-4.87901285512822
padi4,combined_vs_hc,-0.0639243931374764,0.0677482421943046,-1.80708072675094,0.0708075915359532,0.3418257030865,-4.87930707865091
cpq,combined_vs_hc,0.0319171431992122,-0.00684705300709695,1.80568465314001,0.0710255422376082,0.342310187837214,-4.8817689331903
erbb2,combined_vs_hc,-0.0221000230067252,-0.0486418344855589,-1.8043627789155,0.0712324159614917,0.342739773328764,-4.88409819214908
plau,combined_vs_hc,-0.0274015493949374,0.000491681384242263,-1.80343860303416,0.0713773430234495,0.3428703721803,-4.88572565966979
ccl23,combined_vs_hc,0.0386558314620705,-0.0448050328983579,1.7939070022362,0.07288621464888,0.349541632360609,-4.90246216182785
csf3,combined_vs_hc,-0.0459339356816728,0.0390923746064231,-1.79288627046022,0.0730493349963638,0.349650677226904,-4.90424921014584
nphs2,combined_vs_hc,0.0848166276123841,0.282194357592143,1.79226240778406,0.0731491798114683,0.349650677226904,-4.90534093887941
klrf1,combined_vs_hc,-0.0352033204053657,-0.00734600959489782,-1.79084004237666,0.0733772369616694,0.34967207241038,-4.90782858893719
vcan,combined_vs_hc,0.0284896106193461,-0.00461731405743486,1.79073627309291,0.0733938977130684,0.34967207241038,-4.90800999932159
cdnf,combined_vs_hc,-0.0251285467680906,-0.0435441129819923,-1.78506515548008,0.0743091452826598,0.353454120780756,-4.91790833198528
slc44a4,combined_vs_hc,0.0540559598533735,0.138312066172556,1.78404244499253,0.0744751867917169,0.353666017537827,-4.9196900270324
btn3a2,combined_vs_hc,-0.0316581289572896,-0.031081976679617,-1.78327051378847,0.0746007138980384,0.353685143578485,-4.92103415650639
apob,combined_vs_hc,0.0182594602200991,-0.0411228192997659,1.78052236705593,0.0750490061677236,0.355231962527225,-4.92581466623687
adra2a,combined_vs_hc,0.0553972553116504,0.157872622595635,1.77821368022653,0.0754273099856719,0.355941799932274,-4.92982502666898
tnfaip2,combined_vs_hc,-0.0245207370776112,0.0066248043639785,-1.77759139044861,0.0755295450134287,0.355941799932274,-4.9309051010433
gprc5c,combined_vs_hc,0.0409733355182889,0.0756445215363273,1.77737090068682,0.0755657960694419,0.355941799932274,-4.93128770248803
krt18,combined_vs_hc,-0.061441388303577,-0.0554899554252022,-1.77661473760211,0.0756902258918645,0.355951934686943,-4.93259946273974
lect2,combined_vs_hc,-0.0533160197836913,-0.0584509378697091,-1.77317326117934,0.0762586498282427,0.35804666072583,-4.93856255021691
tmsb10,combined_vs_hc,0.0366647568913526,-0.0458209547811318,1.77080133368805,0.0766524415016304,0.358835141362387,-4.94266569513866
lmod1,combined_vs_hc,-0.0284053213890229,-0.032611567572896,-1.77067704409012,0.0766731219262813,0.358835141362387,-4.9428805497125
icam4,combined_vs_hc,-0.0498515380158627,-0.0779676680953348,-1.76865714080001,0.0770098499645505,0.359832541327137,-4.9463701661858
dkkl1,combined_vs_hc,-0.082162310948973,-0.169943673250912,-1.76663026915266,0.0773489505297622,0.3608378124874,-4.94986782254366
ddx4,combined_vs_hc,0.0429323140651282,0.0597054391178418,1.7639116749148,0.0778056876526821,0.362375090989856,-4.95455285548419
gfra1,combined_vs_hc,0.023008934532269,-0.0147702488990332,1.76318911565592,0.077927450003315,0.362375090989856,-4.95579685079116
c1qtnf1,combined_vs_hc,-0.0377895815523719,-0.0139228546037866,-1.76073248817612,0.078342590877752,0.363724532767362,-4.96002249983496
pcdh7,combined_vs_hc,-0.0274850878226838,0.0386779042337211,-1.75958513126355,0.0785370965120819,0.364046955329093,-4.96199405444041
atox1,combined_vs_hc,0.0388548317485732,-0.0741427199062613,1.75844068273991,0.0787315005284743,0.364367882413973,-4.96395933272023
rbm17,combined_vs_hc,0.0338233080668463,-0.00171856563031029,1.75680961780727,0.0790092412598811,0.365072859218276,-4.96675803493726
il18r1,combined_vs_hc,0.0293650998837246,-0.0123989120084393,1.75254731818342,0.0797387985085281,0.367680931806919,-4.97405935843294
shisa5,combined_vs_hc,0.0180243923237434,-0.0125316048749184,1.75203826054182,0.0798262964280222,0.367680931806919,-4.97493019051416
kir2dl3,combined_vs_hc,0.0686300448041405,0.00282749558679506,1.74886024425187,0.0803743069631173,0.369179919785812,-4.98036103017675
bhmt2,combined_vs_hc,0.0196326288486579,-0.025021957672271,1.74794747932549,0.0805322661131881,0.369179919785812,-4.98191901294936
crisp2,combined_vs_hc,-0.0558178980430723,-0.181531494362353,-1.74738742663923,0.0806293111976416,0.369179919785812,-4.98287455510913
ccl11,combined_vs_hc,0.0344325533420613,-0.0409114923924964,1.74721604182665,0.0806590274763917,0.369179919785812,-4.98316690472188
bpifb2,combined_vs_hc,-0.0536320895867183,0.142609064883218,-1.74308963062116,0.0813771925064938,0.371882272192156,-4.99019712436482
csf1,combined_vs_hc,0.0219531090055247,0.00289945188574208,1.73539615344399,0.0827300306121241,0.377471973529613,-5.00326026465801
agrn,combined_vs_hc,0.0262074575957844,-0.011878923090784,1.73328181056878,0.0831049984746983,0.378104954405541,-5.00684020299175
igfbp3,combined_vs_hc,-0.0252794745022479,0.00169778128701124,-1.73314934202499,0.0831285368669001,0.378104954405541,-5.0070643494195
lrrc25,combined_vs_hc,0.0327125249283566,0.0322877162022184,1.73233872119565,0.083272694144982,0.378169754533608,-5.00843560619777
met,combined_vs_hc,0.0182942982365047,0.0182705111427696,1.73035989357116,0.0836254511362042,0.379180199778023,-5.01178032562333
tpt1,combined_vs_hc,-0.0602621513789099,0.0964233653953232,-1.72770157152483,0.0841012428858784,0.380744507061885,-5.01626755244436
h2ap,combined_vs_hc,0.0398137153278478,0.0530885941094624,1.72535350900473,0.0845233245664818,0.381481905511952,-5.02022533221422
b2m,combined_vs_hc,0.0229987887138471,0.00737384869693802,1.72533742933929,0.084526220905259,0.381481905511952,-5.02025241678107
slc39a14,combined_vs_hc,0.0287509141442267,0.0174802405529801,1.72409126103663,0.0847509305669827,0.381903961115304,-5.02235069401846
vsig10,combined_vs_hc,0.032419767240791,0.0385063062371355,1.72330422037991,0.0848930989871209,0.381953340265083,-5.02367511963922
nfasc,combined_vs_hc,-0.023729642040379,-0.0308100934930849,-1.72209929135291,0.0851111271295158,0.38203652123682,-5.02570159417342
ifnlr1,combined_vs_hc,0.0330528963043698,-0.0152242296258315,1.72175193242568,0.0851740646797307,0.38203652123682,-5.02628552669932
mdga1,combined_vs_hc,-0.0643261026146269,-0.0419295750589526,-1.71900187787572,0.0856736735515041,0.383454806050896,-5.03090439080552
serpina3,combined_vs_hc,0.0115981431238746,0.00480244478105886,1.71840659004798,0.0857821322124383,0.383454806050896,-5.03190323767838
ptn,combined_vs_hc,0.0435430917648112,-0.0145164838628886,1.71746599504682,0.0859537304357801,0.383454806050896,-5.03348077888411
safb2,combined_vs_hc,0.0200556364408363,-0.00754197753162998,1.71711863077857,0.0860171722264634,0.383454806050896,-5.03406315096774
pf4,combined_vs_hc,0.0657258443772071,-0.0478786997020766,1.71562136303607,0.086291062912166,0.38368029818974,-5.03657204219962
wfdc2,combined_vs_hc,0.0320146324493077,0.0214501296962232,1.71540138473572,0.0863313621828511,0.38368029818974,-5.03694046385375
reg4,combined_vs_hc,0.0419265507640818,-0.00495198589448703,1.71381571775981,0.0866223009674774,0.384386460543181,-5.03959475730462
il17c,combined_vs_hc,0.0630953306609878,0.049130018957585,1.70888443977396,0.0875321578422757,0.387832741976963,-5.04783369594335
ceacam16,combined_vs_hc,-0.0660621505138747,-0.00244846471231415,-1.70753922213853,0.0877816947562786,0.388347284856424,-5.05007710320129
ctrc,combined_vs_hc,-0.057111211537936,0.0424150856642764,-1.7043895917395,0.0883681943286043,0.39034873094168,-5.05532281056091
bola1,combined_vs_hc,0.0359960912056459,-0.00520520703178928,1.70332812943096,0.0885665619677599,0.390632214982044,-5.05708849589141
cpe,combined_vs_hc,-0.0350618532369681,-0.0669171500046703,-1.70120517232951,0.0889643803050024,0.391293748719735,-5.06061662434051
tnfrsf10c,combined_vs_hc,-0.044802108706172,-0.067554280568383,-1.70109328279653,0.0889853870327945,0.391293748719735,-5.06080245089646
podxl,combined_vs_hc,-0.0135245565797,-0.00590316971713187,-1.6989589005631,0.0893868731156812,0.392007810946879,-5.06434490323158
kirrel1,combined_vs_hc,0.0468840673429573,0.128569696650591,1.69879850586542,0.0894171028748634,0.392007810946879,-5.06461093220859
pcsk7,combined_vs_hc,0.0350164808861171,0.0255936689977234,1.69798359372266,0.0895708174702169,0.392091202489927,-5.06596214948291
gimap8,combined_vs_hc,0.0361282945761343,0.00975915688172478,1.69674084181641,0.0898056439935688,0.392528873371289,-5.06802152703702
pilrb,combined_vs_hc,0.0490089124445053,-0.117353766920179,1.69547322217842,0.0900456799270888,0.392742366428945,-5.07012056157268
sele,combined_vs_hc,-0.0431172387382868,-0.0945210367446162,-1.69442508268883,0.0902445450738253,0.392742366428945,-5.07185497834544
sema7a,combined_vs_hc,-0.0219108943254092,-0.00936496691676474,-1.69434771348176,0.0902592384544707,0.392742366428945,-5.07198296316861
sord,combined_vs_hc,-0.0506911997482097,-0.0911215494444098,-1.69287479926651,0.0905393307560958,0.392923498141993,-5.0744183574394
znrd2,combined_vs_hc,-0.0429824474045596,0.0169980994638229,-1.6927094185286,0.0905708235153822,0.392923498141993,-5.07469167458986
epo,combined_vs_hc,-0.069099680019218,0.117590462410966,-1.69078771955409,0.090937411256506,0.393926791916204,-5.07786562261624
scgn,combined_vs_hc,0.0391546827126764,0.0304853481612192,1.6899014318509,0.0911068832529632,0.394074497993129,-5.07932823420241
gimap7,combined_vs_hc,-0.0211480594505679,0.00840031452369592,-1.68693742656731,0.0916754931545918,0.395472559612268,-5.08421407050923
ifnl2,combined_vs_hc,0.0463738813156556,0.112576917422214,1.68680058666066,0.0917018130327313,0.395472559612268,-5.08443942912911
foxj3,combined_vs_hc,-0.0251740827910472,0.0215587762432018,-1.68570344090155,0.0919130584215059,0.395709340229972,-5.08624563410475
plxna4,combined_vs_hc,-0.0393481146403921,-0.0760700897829469,-1.68461565366607,0.0921228878363548,0.395709340229972,-5.08803527346669
psip1,combined_vs_hc,-0.0389019983391212,-0.00679558704072787,-1.68408619258869,0.0922251577442206,0.395709340229972,-5.08890593105734
il12a_il12b,combined_vs_hc,-0.066222135278841,0.0375048461823594,-1.68369664182884,0.0923004610155104,0.395709340229972,-5.08954634244284
hmgcl,combined_vs_hc,0.0257530620446079,0.0249651031540028,1.68148139466897,0.0927296256032014,0.396964617839587,-5.09318533794749
mif,combined_vs_hc,-0.0305982992222668,-0.0584359502676214,-1.67763362830945,0.0934788694341843,0.399584418389002,-5.09949470401502
havcr1,combined_vs_hc,0.0538419411334556,-0.0726337285138088,1.67380768989969,0.0942286720667954,0.402198921387744,-5.10575396201777
ifit1,combined_vs_hc,0.0390416966306693,0.0316410639705273,1.67196448297027,0.0945916189990651,0.403156958867172,-5.10876436427672
ccar2,combined_vs_hc,0.0411893451790042,0.0834333355399915,1.66921623938617,0.0951348575399663,0.404390684334323,-5.11324675714891
aarsd1,combined_vs_hc,0.0440686834144608,-0.0443215388623376,1.6690947939699,0.0951589209100004,0.404390684334323,-5.11344466501965
cntnap4,combined_vs_hc,-0.073975606649159,0.318218844197778,-1.66820648991194,0.0953350790831416,0.404548710220153,-5.11489181100871
gfod2,combined_vs_hc,-0.1106195914904,0.492183855105591,-1.65974474632989,0.0970262414181756,0.411125747843245,-5.12863835197616
cspg5,combined_vs_hc,0.0375373664525609,0.054868585613055,1.65820663637471,0.0973362096430021,0.411839689347063,-5.13112959124497
col18a1,combined_vs_hc,0.0177645342846638,-0.0359802160310592,1.65503943001565,0.0979769759619397,0.412828228182298,-5.13625217135817
mdk,combined_vs_hc,0.040202409032106,0.0128929409194337,1.6550249066382,0.0979799219722112,0.412828228182298,-5.13627563866244
osm,combined_vs_hc,0.0606172431869879,-0.0268622328639289,1.65470186863136,0.0980454672676374,0.412828228182298,-5.13679755990374
enpep,combined_vs_hc,0.0347040640633075,0.0627822256757726,1.65425048806561,0.098137112298918,0.412828228182298,-5.13752666928526
kyat1,combined_vs_hc,-0.0294656780545646,-0.0373100252332692,-1.64902635160312,0.0992027706987678,0.416054505854713,-5.14595069345011
snx9,combined_vs_hc,0.028816161350199,-0.0051484543181918,1.64857748931571,0.0992947622543837,0.416054505854713,-5.14667325112695
