ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,gene_set
GO:0006941,striated muscle contraction,5/29,208/18860,0.0240384615384615,15.6332891246684,8.3278434987436,1.48852715453316e-05,0.00101523379998289,0.000702666118185615,CSRP3/MYL3/CA3/MB/TTN,5,all
GO:0031589,cell-substrate adhesion,6/29,369/18860,0.016260162601626,10.5747126436782,7.28920845223952,1.74815393977515e-05,0.00101523379998289,0.000702666118185615,ITGAV/EGFLAM/ITGB2/ITGAM/ACTN2/SORBS1,6,all
GO:0006936,muscle contraction,6/29,372/18860,0.0161290322580645,10.4894327030033,7.2541810656718,1.82998769509872e-05,0.00101523379998289,0.000702666118185615,CSRP3/MYL3/CA3/MB/MYOM2/TTN,6,all
GO:0007517,muscle organ development,6/29,373/18860,0.0160857908847185,10.46131089951,7.24259409945351,1.85794420911902e-05,0.00101523379998289,0.000702666118185615,CSRP3/MEGF10/MYL3/MYOM2/CAPN3/TTN,6,all
GO:0007160,cell-matrix adhesion,5/29,246/18860,0.0203252032520325,13.2183908045977,7.56978157525213,3.33284705131766e-05,0.00169975199617201,0.00117643653811423,ITGAV/ITGB2/ITGAM/ACTN2/SORBS1,5,all
GO:0014706,striated muscle tissue development,6/29,430/18860,0.013953488372093,9.07457898957498,6.64680725272043,4.1284681392833e-05,0.00197392382909483,0.00136619702240756,CSRP3/MEGF10/MYL3/MYOM2/ACTN2/TTN,6,all
GO:0006911,"phagocytosis, engulfment",3/29,48/18860,0.0625,40.6465517241379,10.7927021417932,5.39636592043686e-05,0.00234517794423802,0.00162315033498689,MEGF10/ITGB2/ITGAM,3,all
GO:0060537,muscle tissue development,6/29,453/18860,0.0132450331125828,8.61383877597625,6.43699110063513,5.51806575114828e-05,0.00234517794423802,0.00162315033498689,CSRP3/MEGF10/MYL3/MYOM2/ACTN2/TTN,6,all
GO:0003012,muscle system process,6/29,485/18860,0.0123711340206186,8.04550302168503,6.16866006657059,8.0520929337895e-05,0.00324202689176261,0.00224387963750477,CSRP3/MYL3/CA3/MB/MYOM2/TTN,6,all
GO:0003009,skeletal muscle contraction,3/29,56/18860,0.0535714285714286,34.8399014778325,9.95221202342393,8.57746600933354e-05,0.00328088074857008,0.0022707712645762,CA3/MB/TTN,3,all
GO:0099024,plasma membrane invagination,3/29,57/18860,0.0526315789473684,34.2286751361162,9.85958233768123,9.04464272338963e-05,0.00329483413494908,0.0022804287167243,MEGF10/ITGB2/ITGAM,3,all
GO:0034113,heterotypic cell-cell adhesion,3/29,61/18860,0.0491803278688525,31.984171848502,9.51172036137013,0.000110790960138094,0.00385250384116554,0.00266640444734265,ITGAV/ITGB2/ITGAM,3,all
GO:0043312,neutrophil degranulation,2/29,11/18860,0.181818181818182,118.244514106583,15.2639295895065,0.000124487849569844,0.00407556483992183,0.00282078997520562,ITGB2/ITGAM,2,all
GO:0010324,membrane invagination,3/29,64/18860,0.046875,30.4849137931035,9.27211412957878,0.000127860857723038,0.00407556483992183,0.00282078997520562,MEGF10/ITGB2/ITGAM,3,all
GO:0050881,musculoskeletal movement,3/29,68/18860,0.0441176470588235,28.6916835699797,8.97715972365779,0.000153164737570617,0.00468684096966089,0.00324386791570613,CA3/MB/TTN,3,all
GO:0050879,multicellular organismal movement,3/29,70/18860,0.0428571428571429,27.871921182266,8.83905801694769,0.000166951424827186,0.00477455797771929,0.00330457882737228,CA3/MB/TTN,3,all
GO:0007519,skeletal muscle tissue development,4/29,183/18860,0.0218579234972678,14.2151874882231,7.04964019962183,0.000168513810978328,0.00477455797771929,0.00330457882737228,CSRP3/MEGF10/MYL3/MYOM2,4,all
GO:0051451,myoblast migration,2/29,13/18860,0.153846153846154,100.053050397878,14.0197430099922,0.000176209793300117,0.00481430328123533,0.00333208744473529,MEGF10/THBS4,2,all
GO:0050905,neuromuscular process,4/29,191/18860,0.0209424083769634,13.6197869651562,6.87907139651738,0.000198555769377476,0.00523776426116445,0.00362517430115682,NEFL/CA3/MB/TTN,4,all
GO:0006801,superoxide metabolic process,3/29,76/18860,0.0394736842105263,25.6715063520871,8.45726736838636,0.000213083492809481,0.00543362906664175,0.00376073673274276,MB/ITGB2/ITGAM,3,all
GO:0060538,skeletal muscle organ development,4/29,197/18860,0.0203045685279188,13.2049711185017,6.75772910909329,0.00022349615141361,0.00551530825262619,0.00381726873212381,CSRP3/MEGF10/MYL3/MYOM2,4,all
GO:0055013,cardiac muscle cell development,3/29,91/18860,0.032967032967033,21.4399393709739,7.67010606873252,0.000362570136665328,0.00866769232965551,0.0059991045639033,CSRP3/ACTN2/TTN,3,all
GO:0032930,positive regulation of superoxide anion generation,2/29,20/18860,0.1,65.0344827586207,11.2437218132802,0.000426372475049826,0.0092350137683572,0.00639176047538173,ITGB2/ITGAM,2,all
GO:0042053,regulation of dopamine metabolic process,2/29,20/18860,0.1,65.0344827586207,11.2437218132802,0.000426372475049826,0.0092350137683572,0.00639176047538173,ITGB2/ITGAM,2,all
GO:0055003,cardiac myofibril assembly,2/29,20/18860,0.1,65.0344827586207,11.2437218132802,0.000426372475049826,0.0092350137683572,0.00639176047538173,CSRP3/TTN,2,all
GO:0055006,cardiac cell development,3/29,98/18860,0.0306122448979592,19.90851513019,7.3646571703813,0.000450660796825186,0.0092350137683572,0.00639176047538173,CSRP3/ACTN2/TTN,3,all
GO:0072593,reactive oxygen species metabolic process,4/29,237/18860,0.0168776371308017,10.9762840098938,6.06512552102642,0.000451052501084471,0.0092350137683572,0.00639176047538173,CA3/MB/ITGB2/ITGAM,4,all
GO:0002888,positive regulation of myeloid leukocyte mediated immunity,2/29,21/18860,0.0952380952380952,61.9376026272578,10.9644720870164,0.000470804623484877,0.0092350137683572,0.00639176047538173,ITGB2/ITGAM,2,all
GO:0042069,regulation of catecholamine metabolic process,2/29,21/18860,0.0952380952380952,61.9376026272578,10.9644720870164,0.000470804623484877,0.0092350137683572,0.00639176047538173,ITGB2/ITGAM,2,all
GO:0032928,regulation of superoxide anion generation,2/29,22/18860,0.0909090909090909,59.1222570532915,10.7042945853214,0.000517391515314496,0.00989511273038974,0.00684862979482083,ITGB2/ITGAM,2,all
GO:0006909,phagocytosis,4/29,251/18860,0.0159362549800797,10.3640609973898,5.86085820446983,0.000559884595212331,0.01031159672857,0.00713688772544991,ITGAV/MEGF10/ITGB2/ITGAM,4,all
GO:0002283,neutrophil activation involved in immune response,2/29,23/18860,0.0869565217391304,56.551724137931,10.4610970017349,0.000566126879215609,0.01031159672857,0.00713688772544991,ITGB2/ITGAM,2,all
GO:0048738,cardiac muscle tissue development,4/29,255/18860,0.0156862745098039,10.2014874915483,5.80543718895195,0.000594136373578937,0.0103825550389728,0.00718599956601761,CSRP3/MYL3/ACTN2/TTN,4,all
GO:0072657,protein localization to membrane,5/29,458/18860,0.0109170305676856,7.09983436229484,5.18608828262324,0.00060611085118339,0.0103825550389728,0.00718599956601761,CSRP3/ITGB2/CAPN3/ACTN2/SORBS1,5,all
GO:0007398,ectoderm development,2/29,24/18860,0.0833333333333333,54.1954022988506,10.2330952164943,0.000617004456914576,0.0103825550389728,0.00718599956601761,EDA2R/ITGAM,2,all
GO:0043434,response to peptide hormone,5/29,461/18860,0.0108459869848156,7.05363153564216,5.16405636490859,0.000624310499075487,0.0103825550389728,0.00718599956601761,NEFL/CSRP3/CA3/ACTN2/SORBS1,5,all
GO:0033238,regulation of amine metabolic process,2/29,25/18860,0.08,52.0275862068966,10.01875726617,0.000670018003164023,0.0104604851514383,0.00723993674740072,ITGB2/ITGAM,2,all
GO:0043302,positive regulation of leukocyte degranulation,2/29,25/18860,0.08,52.0275862068966,10.01875726617,0.000670018003164023,0.0104604851514383,0.00723993674740072,ITGB2/ITGAM,2,all
GO:0099188,postsynaptic cytoskeleton organization,2/29,25/18860,0.08,52.0275862068966,10.01875726617,0.000670018003164023,0.0104604851514383,0.00723993674740072,NEFL/ACTN2,2,all
GO:0045445,myoblast differentiation,3/29,114/18860,0.0263157894736842,17.1143375680581,6.77223802582383,0.000700831007048676,0.0104669506335021,0.00724441165277131,CSRP3/MEGF10/CAPN3,3,all
GO:0002026,regulation of the force of heart contraction,2/29,26/18860,0.0769230769230769,50.026525198939,9.81675928281354,0.000725161285719752,0.0104669506335021,0.00724441165277131,CSRP3/MYL3,2,all
GO:0035994,response to muscle stretch,2/29,26/18860,0.0769230769230769,50.026525198939,9.81675928281354,0.000725161285719752,0.0104669506335021,0.00724441165277131,CSRP3/TTN,2,all
GO:0046716,muscle cell cellular homeostasis,2/29,26/18860,0.0769230769230769,50.026525198939,9.81675928281354,0.000725161285719752,0.0104669506335021,0.00724441165277131,CSRP3/CAPN3,2,all
GO:0007229,integrin-mediated signaling pathway,3/29,117/18860,0.0256410256410256,16.6755083996463,6.67446793340687,0.000755805276764421,0.0107072414208293,0.0074107223043373,ITGAV/ITGB2/ITGAM,3,all
GO:0090314,positive regulation of protein targeting to membrane,2/29,27/18860,0.0740740740740741,48.1736909323116,9.62595049329634,0.000782428085317637,0.0108828633685089,0.00753227419932577,ITGB2/ITGAM,2,all
GO:0042026,protein refolding,2/29,29/18860,0.0689655172413793,44.8513674197384,9.27399986692041,0.00090330742334563,0.0123398246224894,0.00854066981095586,HSPB6/HSPA2,2,all
GO:0090322,regulation of superoxide metabolic process,2/29,32/18860,0.0625,40.6465517241379,8.80845930433467,0.00110039807040128,0.0147685004185435,0.0102216108847986,ITGB2/ITGAM,2,all
GO:0090313,regulation of protein targeting to membrane,2/29,33/18860,0.0606060606060606,39.4148380355277,8.66736433460672,0.00117027609169197,0.0154355381059371,0.0106832826519249,ITGB2/ITGAM,2,all
GO:0055007,cardiac muscle cell differentiation,3/29,137/18860,0.0218978102189781,14.2411276113768,6.10406533629728,0.00119318048470276,0.0154708995050443,0.0107077570705707,CSRP3/ACTN2/TTN,3,all
GO:2000377,regulation of reactive oxygen species metabolic process,3/29,150/18860,0.02,13.0068965517241,5.79376855269626,0.00154822503030767,0.0197398691364228,0.0136624068463993,CA3/ITGB2/ITGAM,3,all
GO:0060048,cardiac muscle contraction,3/29,155/18860,0.0193548387096774,12.587319243604,5.68449125582974,0.00170059773002732,0.0211896393427861,0.0146658253724409,CSRP3/MYL3/TTN,3,all
GO:0002446,neutrophil mediated immunity,2/29,40/18860,0.05,32.5172413793103,7.830509512397,0.0017173302473892,0.0211896393427861,0.0146658253724409,ITGB2/ITGAM,2,all
GO:0071375,cellular response to peptide hormone stimulus,4/29,345/18860,0.0115942028985507,7.54022988505747,4.81129892803603,0.00182070818951835,0.0221085994441514,0.0153018583012152,CSRP3/CA3/ACTN2/SORBS1,4,all
GO:0097242,amyloid-beta clearance,2/29,42/18860,0.0476190476190476,30.9688013136289,7.63007704155712,0.00189206247688894,0.0226160592940631,0.01565308266242,ITGB2/ITGAM,2,all
GO:0043277,apoptotic cell clearance,2/29,44/18860,0.0454545454545455,29.5611285266458,7.44319997315545,0.0020748977406585,0.0244199503323654,0.01690159617087,ITGAV/MEGF10,2,all
GO:0042417,dopamine metabolic process,2/29,45/18860,0.0444444444444444,28.904214559387,7.35437186547158,0.00216933901299795,0.0247693185812452,0.0171434017837858,ITGB2/ITGAM,2,all
GO:0042554,superoxide anion generation,2/29,45/18860,0.0444444444444444,28.904214559387,7.35437186547158,0.00216933901299795,0.0247693185812452,0.0171434017837858,ITGB2/ITGAM,2,all
GO:0043300,regulation of leukocyte degranulation,2/29,46/18860,0.0434782608695652,28.2758620689655,7.26839413239468,0.00226578807215301,0.0253653017950369,0.0175558951536341,ITGB2/ITGAM,2,all
GO:0035051,cardiocyte differentiation,3/29,172/18860,0.0174418604651163,11.3432237369687,5.34761788835515,0.00228785075014058,0.0253653017950369,0.0175558951536341,CSRP3/ACTN2/TTN,3,all
GO:0001774,microglial cell activation,2/29,48/18860,0.0416666666666667,27.0977011494253,7.10439377051288,0.00246468570560475,0.0265561206308118,0.0183800876192616,ITGB2/ITGAM,2,all
GO:0042119,neutrophil activation,2/29,48/18860,0.0416666666666667,27.0977011494253,7.10439377051288,0.00246468570560475,0.0265561206308118,0.0183800876192616,ITGB2/ITGAM,2,all
GO:1903307,positive regulation of regulated secretory pathway,2/29,49/18860,0.0408163265306122,26.5446868402533,7.026099871708,0.00256712238848628,0.0272756753776667,0.0188781076229327,ITGB2/ITGAM,2,all
GO:0002269,leukocyte activation involved in inflammatory response,2/29,51/18860,0.0392156862745098,25.5037187288709,6.87631670655132,0.0027779418515014,0.029111308443816,0.0201485905018775,ITGB2/ITGAM,2,all
GO:0035987,endodermal cell differentiation,2/29,53/18860,0.0377358490566038,24.5413142485361,6.73489012214647,0.00299665007577042,0.030978882540059,0.0214411804852421,ITGAV/ITGB2,2,all
GO:0034764,positive regulation of transmembrane transport,3/29,191/18860,0.0157068062827225,10.2148402238671,5.02302804179688,0.00307758259464454,0.0313913424653743,0.0217266532646485,CAPN3/ACTN2/SORBS1,3,all
GO:0031099,regeneration,3/29,194/18860,0.0154639175257732,10.0568787771063,4.97594334184248,0.00321573786298745,0.0323689403313868,0.0224032707075164,NEFL/CA3/CAPN3,3,all
GO:0036230,granulocyte activation,2/29,56/18860,0.0357142857142857,23.2266009852217,6.53677569687587,0.00333940093087507,0.0327518168220439,0.0226682681272626,ITGB2/ITGAM,2,all
GO:0061900,glial cell activation,2/29,56/18860,0.0357142857142857,23.2266009852217,6.53677569687587,0.00333940093087507,0.0327518168220439,0.0226682681272626,ITGB2/ITGAM,2,all
GO:0002886,regulation of myeloid leukocyte mediated immunity,2/29,57/18860,0.0350877192982456,22.8191167574108,6.47414852755747,0.00345754473100748,0.0334812875850724,0.0231731512284712,ITGB2/ITGAM,2,all
GO:0050982,detection of mechanical stimulus,2/29,58/18860,0.0344827586206897,22.4256837098692,6.4131042476747,0.0035776255649011,0.0342110444643668,0.0236782323571744,CSRP3/TTN,2,all
GO:0006584,catecholamine metabolic process,2/29,59/18860,0.0338983050847458,22.0455873758036,6.35357586379624,0.00369963761668774,0.034514911911782,0.0238885458433111,ITGB2/ITGAM,2,all
GO:0009712,catechol-containing compound metabolic process,2/29,59/18860,0.0338983050847458,22.0455873758036,6.35357586379624,0.00369963761668774,0.034514911911782,0.0238885458433111,ITGB2/ITGAM,2,all
GO:0001706,endoderm formation,2/29,62/18860,0.032258064516129,20.9788654060067,6.18347317053738,0.00407720310417572,0.0371316711273146,0.0256996636766966,ITGAV/ITGB2,2,all
GO:0055008,cardiac muscle tissue morphogenesis,2/29,62/18860,0.032258064516129,20.9788654060067,6.18347317053738,0.00407720310417572,0.0371316711273146,0.0256996636766966,MYL3/TTN,2,all
GO:0032869,cellular response to insulin stimulus,3/29,219/18860,0.0136986301369863,8.90883325460557,4.61978230360628,0.00451662788890922,0.040649651000183,0.0281345365711621,CSRP3/CA3/SORBS1,3,all
GO:0009612,response to mechanical stimulus,3/29,228/18860,0.0131578947368421,8.55716878402904,4.50524533083986,0.00505248969275122,0.0449436583134265,0.0311065154890314,CSRP3/ITGAM/TTN,3,all
GO:2000379,positive regulation of reactive oxygen species metabolic process,2/29,71/18860,0.028169014084507,18.3195726080622,5.73767770411293,0.0053123168983688,0.0467117520373809,0.0323302528721054,ITGB2/ITGAM,2,all
GO:0007015,actin filament organization,4/29,469/18860,0.00852878464818763,5.54665098154548,3.91288427840077,0.00547765703142434,0.0476182685118138,0.0329576732871584,CORO6/ACTN2/TTN/SORBS1,4,all
GO:0045214,sarcomere organization,7/23,50/18860,0.14,114.8,28.1546573242533,1.40987719819629e-13,8.29007792539417e-11,5.87696179458663e-11,MYBPC1/MYOM3/CSRP3/MYOM2/CAPN3/ACTN2/TTN,7,up
GO:0030239,myofibril assembly,7/23,75/18860,0.0933333333333333,76.5333333333333,22.9024035145436,2.74995560189574e-12,8.08486946957347e-10,5.73148641237217e-10,MYBPC1/MYOM3/CSRP3/MYOM2/CAPN3/ACTN2/TTN,7,up
GO:0055001,muscle cell development,8/23,206/18860,0.0388349514563107,31.8446601941748,15.5541038209348,7.5316554328178e-11,1.47620446483229e-08,1.04650370224416e-08,MYBPC1/MYOM3/CSRP3/MEGF10/MYOM2/CAPN3/ACTN2/TTN,8,up
GO:0031032,actomyosin structure organization,8/23,215/18860,0.0372093023255814,30.5116279069767,15.2071763406268,1.05975261712436e-10,1.55783634717281e-08,1.10437377995065e-08,MYBPC1/MYOM3/CSRP3/MYOM2/CAPN3/ACTN2/TTN/SORBS1,8,up
GO:0010927,cellular component assembly involved in morphogenesis,7/23,138/18860,0.0507246376811594,41.5942028985507,16.7241795015106,2.1417967842848e-10,2.0989608485991e-08,1.48798513434523e-08,MYBPC1/MYOM3/CSRP3/MYOM2/CAPN3/ACTN2/TTN,7,up
GO:0032989,cellular anatomical entity morphogenesis,7/23,138/18860,0.0507246376811594,41.5942028985507,16.7241795015106,2.1417967842848e-10,2.0989608485991e-08,1.48798513434523e-08,MYBPC1/MYOM3/CSRP3/MYOM2/CAPN3/ACTN2/TTN,7,up
GO:0055002,striated muscle cell development,7/23,178/18860,0.0393258426966292,32.247191011236,14.6361441741526,1.27899785215805e-09,1.07435819581276e-07,7.61628796172311e-08,MYBPC1/MYOM3/CSRP3/MYOM2/CAPN3/ACTN2/TTN,7,up
GO:0042692,muscle cell differentiation,8/23,441/18860,0.018140589569161,14.875283446712,10.3025685744757,3.02267608003749e-08,2.22166691882755e-06,1.57497332591427e-06,MYBPC1/MYOM3/CSRP3/MEGF10/MYOM2/CAPN3/ACTN2/TTN,8,up
GO:0051146,striated muscle cell differentiation,7/23,321/18860,0.0218068535825545,17.8816199376947,10.6595988661697,7.51972912380769e-08,4.91288969422102e-06,3.48282190997409e-06,MYBPC1/MYOM3/CSRP3/MYOM2/CAPN3/ACTN2/TTN,7,up
GO:0140694,membraneless organelle assembly,7/23,446/18860,0.015695067264574,12.8699551569507,8.86461375732015,6.96953968750098e-07,4.09808933625058e-05,2.90519759605304e-05,MYBPC1/MYOM3/CSRP3/MYOM2/CAPN3/ACTN2/TTN,7,up
GO:0006936,muscle contraction,6/23,372/18860,0.0161290322580645,13.2258064516129,8.32187904498342,4.29812671487868e-06,0.000201321299489714,0.000142719718220421,CSRP3/MYL3/CA3/MB/MYOM2/TTN,6,up
GO:0007517,muscle organ development,6/23,373/18860,0.0160857908847185,13.1903485254692,8.30911360951503,4.36498272664545e-06,0.000201321299489714,0.000142719718220421,CSRP3/MEGF10/MYL3/MYOM2/CAPN3/TTN,6,up
GO:0006941,striated muscle contraction,5/23,208/18860,0.0240384615384615,19.7115384615385,9.48191024704475,4.45098111116716e-06,0.000201321299489714,0.000142719718220421,CSRP3/MYL3/CA3/MB/TTN,5,up
GO:0014706,striated muscle tissue development,6/23,430/18860,0.013953488372093,11.4418604651163,7.65361875140718,9.85171181421901e-06,0.000413771896197199,0.000293329163791784,CSRP3/MEGF10/MYL3/MYOM2/ACTN2/TTN,6,up
GO:0060537,muscle tissue development,6/23,453/18860,0.0132450331125828,10.8609271523179,7.423226715158,1.32508196863099e-05,0.000519432131703347,0.000368233304966927,CSRP3/MEGF10/MYL3/MYOM2/ACTN2/TTN,6,up
GO:0003012,muscle system process,6/23,485/18860,0.0123711340206186,10.1443298969072,7.12896463617403,1.95059608268363e-05,0.000716844060386234,0.000508181611014946,CSRP3/MYL3/CA3/MB/MYOM2/TTN,6,up
GO:0003009,skeletal muscle contraction,3/23,56/18860,0.0535714285714286,43.9285714285714,11.2417185484209,4.21012884195095e-05,0.00145620927003951,0.00103232880582822,CA3/MB/TTN,3,up
GO:0007519,skeletal muscle tissue development,4/23,183/18860,0.0218579234972678,17.9234972677596,8.03858263302516,6.57486000579289e-05,0.00214778760189235,0.00152259915923625,CSRP3/MEGF10/MYL3/MYOM2,4,up
GO:0050881,musculoskeletal movement,3/23,68/18860,0.0441176470588235,36.1764705882353,10.1540102262767,7.5393524753285e-05,0.00228223365283347,0.00161791000093457,CA3/MB/TTN,3,up
GO:0050905,neuromuscular process,4/23,191/18860,0.0209424083769634,17.1727748691099,7.84979068106446,7.76269949943355e-05,0.00228223365283347,0.00161791000093457,NEFL/CA3/MB/TTN,4,up
GO:0050879,multicellular organismal movement,3/23,70/18860,0.0428571428571429,35.1428571428571,10.0000660905456,8.22189155997098e-05,0.00230212963679187,0.00163201456528747,CA3/MB/TTN,3,up
GO:0060538,skeletal muscle organ development,4/23,197/18860,0.0203045685279188,16.6497461928934,7.71555307299389,8.75103787189459e-05,0.00233891375848819,0.00165809138625371,CSRP3/MEGF10/MYL3/MYOM2,4,up
GO:0051451,myoblast migration,2/23,13/18860,0.153846153846154,126.153846153846,15.7729214633412,0.00011006210645287,0.0028137616780125,0.00199471826797878,MEGF10/THBS4,2,up
GO:0055013,cardiac muscle cell development,3/23,91/18860,0.032967032967033,27.032967032967,8.69843608713112,0.000179447865918475,0.00439647271500264,0.00311672609226825,CSRP3/ACTN2/TTN,3,up
GO:0043434,response to peptide hormone,5/23,461/18860,0.0108459869848156,8.89370932754881,5.99586522975891,0.000199594941350776,0.00469447302057026,0.00332798302210136,NEFL/CSRP3/CA3/ACTN2/SORBS1,5,up
GO:0055006,cardiac cell development,3/23,98/18860,0.0306122448979592,25.1020408163265,8.35881414548312,0.000223417268301086,0.00505266745234764,0.00358191247964494,CSRP3/ACTN2/TTN,3,up
GO:0048738,cardiac muscle tissue development,4/23,255/18860,0.0156862745098039,12.8627450980392,6.66435051536254,0.000236069461965501,0.00514106828280425,0.00364458116718668,CSRP3/MYL3/ACTN2/TTN,4,up
GO:0055003,cardiac myofibril assembly,2/23,20/18860,0.1,82,12.6641762731549,0.000266710892745433,0.00560092874765409,0.00397058321530794,CSRP3/TTN,2,up
GO:0045445,myoblast differentiation,3/23,114/18860,0.0263157894736842,21.5789473684211,7.7008498407084,0.000348759399684776,0.00707139748326374,0.00501302077223852,CSRP3/MEGF10/CAPN3,3,up
GO:0099188,postsynaptic cytoskeleton organization,2/23,25/18860,0.08,65.6,11.2937219026625,0.00041956325878885,0.00809283718210915,0.00573713484445977,NEFL/ACTN2,2,up
GO:0002026,regulation of the force of heart contraction,2/23,26/18860,0.0769230769230769,63.0769230769231,11.0678420517922,0.000454189841853065,0.00809283718210915,0.00573713484445977,CSRP3/MYL3,2,up
GO:0035994,response to muscle stretch,2/23,26/18860,0.0769230769230769,63.0769230769231,11.0678420517922,0.000454189841853065,0.00809283718210915,0.00573713484445977,CSRP3/TTN,2,up
GO:0046716,muscle cell cellular homeostasis,2/23,26/18860,0.0769230769230769,63.0769230769231,11.0678420517922,0.000454189841853065,0.00809283718210915,0.00573713484445977,CSRP3/CAPN3,2,up
GO:0042026,protein refolding,2/23,29/18860,0.0689655172413793,56.551724137931,10.4610970017349,0.000566126879215609,0.009790664852317,0.00694075059347929,HSPB6/HSPA2,2,up
GO:0055007,cardiac muscle cell differentiation,3/23,137/18860,0.0218978102189781,17.956204379562,6.96014980196068,0.000597008284192867,0.0100297391744402,0.0071102340012143,CSRP3/ACTN2/TTN,3,up
GO:0071375,cellular response to peptide hormone stimulus,4/23,345/18860,0.0115942028985507,9.50724637681159,5.57255135151744,0.000740009006470323,0.0120868137723486,0.00856852533807743,CSRP3/CA3/ACTN2/SORBS1,4,up
GO:0060048,cardiac muscle contraction,3/23,155/18860,0.0193548387096774,15.8709677419355,6.4959639151468,0.000854516912935707,0.0135798904001675,0.00962698997219175,CSRP3/MYL3/TTN,3,up
GO:0035051,cardiocyte differentiation,3/23,172/18860,0.0174418604651163,14.3023255813954,6.1238953895815,0.00115421409151295,0.0178599443634109,0.0126611850481753,CSRP3/ACTN2/TTN,3,up
GO:0034764,positive regulation of transmembrane transport,3/23,191/18860,0.0157068062827225,12.8795811518325,5.76600034164301,0.00155958654424527,0.0235137663593902,0.0166692650882895,CAPN3/ACTN2/SORBS1,3,up
GO:0031099,regeneration,3/23,194/18860,0.0154639175257732,12.680412371134,5.71413884911288,0.00163074695656505,0.0239719802615062,0.0169940998631516,NEFL/CA3/CAPN3,3,up
GO:0072657,protein localization to membrane,4/23,458/18860,0.00873362445414847,7.16157205240175,4.66454338282844,0.00210662039318033,0.0302120192973179,0.0214177580410632,CSRP3/CAPN3/ACTN2/SORBS1,4,up
GO:0050982,detection of mechanical stimulus,2/23,58/18860,0.0344827586206897,28.2758620689655,7.26955518244197,0.00225594057961355,0.0307888184032348,0.0218266596628732,CSRP3/TTN,2,up
GO:0007015,actin filament organization,4/23,469/18860,0.00852878464818763,6.99360341151386,4.5929226495704,0.00229658596304012,0.0307888184032348,0.0218266596628732,CORO6/ACTN2/TTN/SORBS1,4,up
GO:0032869,cellular response to insulin stimulus,3/23,219/18860,0.0136986301369863,11.2328767123288,5.32233951841116,0.00230392518663662,0.0307888184032348,0.0218266596628732,CSRP3/CA3/SORBS1,3,up
GO:0055008,cardiac muscle tissue morphogenesis,2/23,62/18860,0.032258064516129,26.4516129032258,7.01411223475131,0.00257312087854843,0.0336221128130328,0.0238352249802381,MYL3/TTN,2,up
GO:0045661,regulation of myoblast differentiation,2/23,77/18860,0.025974025974026,21.2987012987013,6.23660897776484,0.00393751724593592,0.0483281581472283,0.0342605632407848,CSRP3/CAPN3,2,up
GO:0060415,muscle tissue morphogenesis,2/23,77/18860,0.025974025974026,21.2987012987013,6.23660897776484,0.00393751724593592,0.0483281581472283,0.0342605632407848,MYL3/TTN,2,up
GO:0060047,heart contraction,3/23,265/18860,0.0113207547169811,9.28301886792453,4.7449416444714,0.00394515576712067,0.0483281581472283,0.0342605632407848,CSRP3/MYL3/TTN,3,up
GO:0034113,heterotypic cell-cell adhesion,3/6,61/18860,0.0491803278688525,154.590163934426,21.4335521307232,6.39437996420028e-07,0.000147070739176606,3.83662797852017e-05,ITGAV/ITGB2/ITGAM,3,down
GO:0031589,cell-substrate adhesion,4/6,369/18860,0.010840108401084,34.0740740740741,11.4460037164503,2.09668007929505e-06,0.000241118209118931,6.29004023788516e-05,ITGAV/EGFLAM/ITGB2/ITGAM,4,down
GO:0007229,integrin-mediated signaling pathway,3/6,117/18860,0.0256410256410256,80.5982905982906,15.40672474463,4.59088472631503e-06,0.000266402710209939,6.94963591852014e-05,ITGAV/ITGB2/ITGAM,3,down
GO:0043312,neutrophil degranulation,2/6,11/18860,0.181818181818182,571.515151515152,33.7638974214968,4.63309061234676e-06,0.000266402710209939,6.94963591852014e-05,ITGB2/ITGAM,2,down
GO:0032930,positive regulation of superoxide anion generation,2/6,20/18860,0.1,314.333333333333,25.0100379979818,1.5984858433818e-05,0.000483410208892399,0.000126107011015408,ITGB2/ITGAM,2,down
GO:0042053,regulation of dopamine metabolic process,2/6,20/18860,0.1,314.333333333333,25.0100379979818,1.5984858433818e-05,0.000483410208892399,0.000126107011015408,ITGB2/ITGAM,2,down
GO:0002888,positive regulation of myeloid leukocyte mediated immunity,2/6,21/18860,0.0952380952380952,299.365079365079,24.4040507995814,1.76649758005305e-05,0.000483410208892399,0.000126107011015408,ITGB2/ITGAM,2,down
GO:0042069,regulation of catecholamine metabolic process,2/6,21/18860,0.0952380952380952,299.365079365079,24.4040507995814,1.76649758005305e-05,0.000483410208892399,0.000126107011015408,ITGB2/ITGAM,2,down
GO:0032928,regulation of superoxide anion generation,2/6,22/18860,0.0909090909090909,285.757575757576,23.8397905331293,1.94287244672396e-05,0.000483410208892399,0.000126107011015408,ITGB2/ITGAM,2,down
GO:0002283,neutrophil activation involved in immune response,2/6,23/18860,0.0869565217391304,273.333333333333,23.3126720877633,2.12760688232616e-05,0.000483410208892399,0.000126107011015408,ITGB2/ITGAM,2,down
GO:0033238,regulation of amine metabolic process,2/6,25/18860,0.08,251.466666666667,22.3547764969228,2.52214022030817e-05,0.000483410208892399,0.000126107011015408,ITGB2/ITGAM,2,down
