ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,gene_set
GO:0002724,regulation of T cell cytokine production,2/57,41/18860,0.0487804878048781,16.140350877193,5.34333966604722,0.00682308291031748,0.0462210598679727,0.0316747018665821,LILRB4/IL6,2,up_DEPs
GO:0002532,production of molecular mediator involved in inflammatory response,3/57,128/18860,0.0234375,7.75493421052632,4.22199018077123,0.00684138431258802,0.0462210598679727,0.0316747018665821,LILRB4/TREM2/IL6,3,up_DEPs
GO:0050900,leukocyte migration,5/57,397/18860,0.0125944584382872,4.16721905519466,3.51160295037668,0.00688181112382749,0.0463059517724748,0.0317328772042674,CHGA/LGALS9/TREM2/CX3CL1/IL6,5,up_DEPs
GO:0002367,cytokine production involved in immune response,3/57,130/18860,0.0230769230769231,7.63562753036437,4.17992002893659,0.00713937839151223,0.047653200348166,0.0326561294424698,LILRB4/ACP5/IL6,3,up_DEPs
GO:0002718,regulation of cytokine production involved in immune response,3/57,130/18860,0.0230769230769231,7.63562753036437,4.17992002893659,0.00713937839151223,0.047653200348166,0.0326561294424698,LILRB4/ACP5/IL6,3,up_DEPs
GO:0042327,positive regulation of phosphorylation,4/57,254/18860,0.015748031496063,5.21066445641663,3.71983922255935,0.00725889356026669,0.048257124388653,0.0330699908724571,IL15/PLAUR/THPO/IL6,4,up_DEPs
GO:0001952,regulation of cell-matrix adhesion,3/57,131/18860,0.0229007633587786,7.57734029730816,4.15921959000603,0.00729122824358586,0.0482789694854171,0.0330849610382047,EPHA1/CX3CL1/MMP12,3,up_DEPs
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,3/57,132/18860,0.0227272727272727,7.51993620414673,4.13873668555851,0.00744498775112702,0.048403386731448,0.0331702225875146,TNFSF13/TREM2/IL6,3,up_DEPs
GO:0050830,defense response to Gram-positive bacterium,3/57,132/18860,0.0227272727272727,7.51993620414673,4.13873668555851,0.00744498775112702,0.048403386731448,0.0331702225875146,CHGA/ACP5/IL6,3,up_DEPs
GO:0002714,positive regulation of B cell mediated immunity,2/57,43/18860,0.0465116279069768,15.3896368829049,5.20106229156212,0.00748475956075941,0.048403386731448,0.0331702225875146,TNFSF13/TREM2,2,up_DEPs
GO:0002891,positive regulation of immunoglobulin mediated immune response,2/57,43/18860,0.0465116279069768,15.3896368829049,5.20106229156212,0.00748475956075941,0.048403386731448,0.0331702225875146,TNFSF13/TREM2,2,up_DEPs
GO:0045066,regulatory T cell differentiation,2/57,43/18860,0.0465116279069768,15.3896368829049,5.20106229156212,0.00748475956075941,0.048403386731448,0.0331702225875146,LILRB4/LGALS9,2,up_DEPs
GO:0046640,regulation of alpha-beta T cell proliferation,2/57,43/18860,0.0465116279069768,15.3896368829049,5.20106229156212,0.00748475956075941,0.048403386731448,0.0331702225875146,LGALS9/IL2RA,2,up_DEPs
GO:0002573,myeloid leukocyte differentiation,4/57,257/18860,0.0155642023346304,5.14983957949348,3.68798853436406,0.00755959649809031,0.0486978658132795,0.0333720253404069,LILRB4/IL15/OSCAR/TREM2,4,up_DEPs
GO:0032689,negative regulation of type II interferon production,2/57,44/18860,0.0454545454545455,15.0398724082935,5.13344640436717,0.007826059742188,0.0494559364696443,0.0338915214770759,LILRB4/LGALS9,2,up_DEPs
GO:0043277,apoptotic cell clearance,2/57,44/18860,0.0454545454545455,15.0398724082935,5.13344640436717,0.007826059742188,0.0494559364696443,0.0338915214770759,MERTK/TREM2,2,up_DEPs
GO:0045745,positive regulation of G protein-coupled receptor signaling pathway,2/57,44/18860,0.0454545454545455,15.0398724082935,5.13344640436717,0.007826059742188,0.0494559364696443,0.0338915214770759,CHGA/TREM2,2,up_DEPs
GO:0050691,regulation of defense response to virus by host,2/57,44/18860,0.0454545454545455,15.0398724082935,5.13344640436717,0.007826059742188,0.0494559364696443,0.0338915214770759,IL15/MMP12,2,up_DEPs
GO:0060251,regulation of glial cell proliferation,2/57,44/18860,0.0454545454545455,15.0398724082935,5.13344640436717,0.007826059742188,0.0494559364696443,0.0338915214770759,GFAP/IL6,2,up_DEPs
GO:0033627,cell adhesion mediated by integrin,11/108,76/18860,0.144736842105263,25.2753411306043,16.0925737737769,5.41573396629581e-13,1.18117157804912e-09,9.9934543609648e-10,ITGAV/ITGB2/ITGA11/ITGB5/RET/ITGA2/ITGB6/ADA/HRG/DPP4/ITGB1,11,down_DEPs
GO:0007160,cell-matrix adhesion,14/108,246/18860,0.0569105691056911,9.93827160493827,10.7089935480202,1.34146746376754e-10,1.46287026923851e-07,1.23768024420237e-07,ITGAV/ITGAM/ITGB2/ITGA11/ITGB5/ITGA2/TNXB/ITGB6/THY1/MYOC/HRG/CD34/ITGB1/L1CAM,14,down_DEPs
GO:0046718,symbiont entry into host cell,11/108,136/18860,0.0808823529411765,14.1244553376906,11.657323216793,3.46553862549463e-10,2.51944658073459e-07,2.13161024929547e-07,ITGAV/ITGB5/ITGA2/ITGB6/CLEC4M/HSPA1A/DPP4/ITGB1/EGFR/CR1/CD209,11,down_DEPs
GO:0044409,symbiont entry into host,11/108,141/18860,0.0780141843971631,13.6235881271342,11.4182214402128,5.11126919633062e-10,2.78691952929927e-07,2.35790918451778e-07,ITGAV/ITGB5/ITGA2/ITGB6/CLEC4M/HSPA1A/DPP4/ITGB1/EGFR/CR1/CD209,11,down_DEPs
GO:0031589,cell-substrate adhesion,15/108,369/18860,0.040650406504065,7.09876543209877,8.97888325152257,2.98551336694796e-09,1.3022809306627e-06,1.10181156468627e-06,ITGAV/ITGAM/ITGB2/ITGA11/ITGB5/ITGA2/TNXB/ITGB6/THY1/MYOC/HRG/CD34/ITGB1/L1CAM/SPOCK1,15,down_DEPs
GO:0044403,biological process involved in symbiotic interaction,12/108,231/18860,0.051948051948052,9.07166907166907,9.36746280832051,8.47952600565135e-09,2.82595027441458e-06,2.39093164943593e-06,ITGAV/ITGB5/ITGA2/ITGB6/CLEC4M/HSPA1A/HRG/DPP4/ITGB1/EGFR/CR1/CD209,12,down_DEPs
GO:0051701,biological process involved in interaction with host,11/108,185/18860,0.0594594594594595,10.3833833833834,9.73335202521101,9.06999171063828e-09,2.82595027441458e-06,2.39093164943593e-06,ITGAV/ITGB5/ITGA2/ITGB6/CLEC4M/HSPA1A/DPP4/ITGB1/EGFR/CR1/CD209,11,down_DEPs
GO:0007229,integrin-mediated signaling pathway,9/108,117/18860,0.0769230769230769,13.4330484330484,10.2376060728965,2.33221157817224e-08,6.35819181499208e-06,5.37943012702098e-06,ITGAV/ITGAM/ITGB2/ITGA11/ITGB5/ITGA2/ITGB6/THY1/ITGB1,9,down_DEPs
GO:0032963,collagen metabolic process,8/108,116/18860,0.0689655172413793,12.0434227330779,9.05417667283449,3.38740376789728e-07,8.20880846420441e-05,6.94516819312741e-05,FAP/PEPD/ITGA2/KLK6/GOT1/TNXB/NPPC/ITGB1,8,down_DEPs
GO:0019058,viral life cycle,11/108,298/18860,0.0369127516778524,6.44606015411385,7.19160114191422,1.12949364559163e-06,0.000246342564103535,0.000208421301128646,ITGAV/ITGB5/ITGA2/ITGB6/CLEC4M/HSPA1A/DPP4/ITGB1/EGFR/CR1/CD209,11,down_DEPs
GO:1900748,positive regulation of vascular endothelial growth factor signaling pathway,4/108,15/18860,0.266666666666667,46.5679012345679,13.3984325962739,1.32219658944735e-06,0.000262155523780425,0.000221800059454661,TNXB/SMOC2/ITGB1/ROBO1,4,down_DEPs
GO:0070571,negative regulation of neuron projection regeneration,4/108,16/18860,0.25,43.6574074074074,12.954340589631,1.75516217384034e-06,0.000319000725095482,0.000269894674626502,RGMA/THY1/TNR/NEO1,4,down_DEPs
GO:0090287,regulation of cellular response to growth factor stimulus,12/108,385/18860,0.0311688311688312,5.44300144300144,6.68439347103635,2.11197993115304e-06,0.000329189024192695,0.000278514616380605,GOT1/TNXB/CHRDL2/RGMA/GPC1/HSPA1A/HRG/SMOC2/ITGB1/ROBO1/SFRP4/NEO1,12,down_DEPs
GO:1900746,regulation of vascular endothelial growth factor signaling pathway,5/108,37/18860,0.135135135135135,23.5985985985986,10.4420401782371,2.11308864681235e-06,0.000329189024192695,0.000278514616380605,TNXB/HRG/SMOC2/ITGB1/ROBO1,5,down_DEPs
GO:1902547,regulation of cellular response to vascular endothelial growth factor stimulus,5/108,39/18860,0.128205128205128,22.3884140550807,10.1469834013025,2.76580320916902e-06,0.000402147786613176,0.000340242317591108,TNXB/HRG/SMOC2/ITGB1/ROBO1,5,down_DEPs
GO:0010712,regulation of collagen metabolic process,5/108,48/18860,0.104166666666667,18.1905864197531,9.04984698984721,7.89566612770992e-06,0.00107627798903346,0.000910598863281282,FAP/ITGA2/GOT1/NPPC/ITGB1,5,down_DEPs
GO:0016032,viral process,11/108,396/18860,0.0277777777777778,4.85082304526749,5.87740570576196,1.69593060661659e-05,0.00210345247184461,0.00177965307229595,ITGAV/ITGB5/ITGA2/ITGB6/CLEC4M/HSPA1A/DPP4/ITGB1/EGFR/CR1/CD209,11,down_DEPs
GO:0050900,leukocyte migration,11/108,397/18860,0.0277078085642317,4.83860434742047,5.86630825797,1.73599928900518e-05,0.00210345247184461,0.00177965307229595,ITGB2/RET/ITGA2/MSTN/THY1/ADA/CD34/KLRK1/DPP4/ITGB1/ADGRE2,11,down_DEPs
GO:0038084,vascular endothelial growth factor signaling pathway,5/108,58/18860,0.0862068965517242,15.0542784163474,8.13519441423544,2.01902739070438e-05,0.00231763091532961,0.00196086150465639,TNXB/HRG/SMOC2/ITGB1/ROBO1,5,down_DEPs
GO:0031102,neuron projection regeneration,5/108,60/18860,0.0833333333333333,14.5524691358025,7.9792585618906,2.38476108764054e-05,0.00248182375182891,0.00209977897003117,OMG/RGMA/THY1/TNR/NEO1,5,down_DEPs
GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,11/108,411/18860,0.0267639902676399,4.67378570784897,5.71473013454864,2.38965148044049e-05,0.00248182375182891,0.00209977897003117,ITGB5/COMP/GOT1/MSTN/ITGB6/CHRDL2/RGMA/RGMB/HSPA1A/SFRP4/NEO1,11,down_DEPs
GO:0034113,heterotypic cell-cell adhesion,5/108,61/18860,0.0819672131147541,14.3139040680024,7.90406271942952,2.58591883385043e-05,0.00256358589846718,0.00216895488791379,ITGAV/ITGAM/ITGB2/THY1/ITGB1,5,down_DEPs
GO:0006898,receptor-mediated endocytosis,9/108,279/18860,0.032258064516129,5.63321385902031,5.91694207310676,3.24972310513969e-05,0.00308158525752594,0.00260721492142329,ITGAM/ITGB2/TF/ACHE/CLEC4M/PPP3R1/DPP4/ITGB1/SFRP4,9,down_DEPs
