ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,gene_set
GO:0031103,axon regeneration,2/36,54/18860,0.037037037037037,19.40329218107,5.92241462533688,0.00476284611409496,0.0456830218854619,0.0301990411975582,NEFL/PTPRF,2,up_DEPs
GO:0043303,mast cell degranulation,2/36,54/18860,0.037037037037037,19.40329218107,5.92241462533688,0.00476284611409496,0.0456830218854619,0.0301990411975582,LGALS9/CHGA,2,up_DEPs
GO:0050729,positive regulation of inflammatory response,3/36,179/18860,0.0167597765363129,8.78026070763501,4.57377955423687,0.00476889872209461,0.0456830218854619,0.0301990411975582,IL17RB/IL15/CX3CL1,3,up_DEPs
GO:0043524,negative regulation of neuron apoptotic process,3/36,181/18860,0.0165745856353591,8.68324125230203,4.54215102327157,0.00491863919427883,0.0467464370668862,0.0309020183113415,NEFL/GDNF/CX3CL1,3,up_DEPs
GO:0051701,biological process involved in interaction with host,3/36,185/18860,0.0162162162162162,8.4954954954955,4.48033543419467,0.00522660846494475,0.0487683592518024,0.0322386223458477,LGALS9/SIGLEC1/CTSL,3,up_DEPs
GO:0002279,mast cell activation involved in immune response,2/36,57/18860,0.0350877192982456,18.3820662768031,5.74751191014902,0.00529300336535718,0.0487683592518024,0.0322386223458477,LGALS9/CHGA,2,up_DEPs
GO:0002448,mast cell mediated immunity,2/36,57/18860,0.0350877192982456,18.3820662768031,5.74751191014902,0.00529300336535718,0.0487683592518024,0.0322386223458477,LGALS9/CHGA,2,up_DEPs
GO:0046638,positive regulation of alpha-beta T cell differentiation,2/36,57/18860,0.0350877192982456,18.3820662768031,5.74751191014902,0.00529300336535718,0.0487683592518024,0.0322386223458477,LILRB4/LGALS9,2,up_DEPs
GO:0033627,cell adhesion mediated by integrin,9/88,76/18860,0.118421052631579,25.3797846889952,14.5810236954122,7.60928338997811e-11,1.391737932027e-07,1.13818859970094e-07,ITGAV/ITGB2/ITGB5/ITGA11/ITGA2/RET/HRG/ITGB6/DPP4,9,down_DEPs
GO:0007160,cell-matrix adhesion,11/88,246/18860,0.0447154471544715,9.58333333333333,9.27788683454499,1.96543532100149e-08,1.79739060105587e-05,1.46993873218059e-05,ITGAV/ITGAM/ITGB2/ITGB5/ITGA11/ITGA2/TNXB/HRG/ITGB6/THY1/MYOC,11,down_DEPs
GO:0007229,integrin-mediated signaling pathway,8/88,117/18860,0.0683760683760684,14.6542346542347,10.1434603044742,7.3237538196892e-08,4.46504857873718e-05,3.65159795711521e-05,ITGAV/ITGAM/ITGB2/ITGB5/ITGA11/ITGA2/ITGB6/THY1,8,down_DEPs
GO:0046718,symbiont entry into host cell,8/88,136/18860,0.0588235294117647,12.6069518716578,9.30108718166636,2.35236495754537e-07,0.000107561887683762,8.7966068543999e-05,ITGAV/ITGB5/ITGA2/ITGB6/HSPA1A/CLEC4M/DPP4/CD209,8,down_DEPs
GO:0044409,symbiont entry into host,8/88,141/18860,0.0567375886524823,12.1598968407479,9.10696794333199,3.10478922554447e-07,0.000113573189870417,9.28822208315515e-05,ITGAV/ITGB5/ITGA2/ITGB6/HSPA1A/CLEC4M/DPP4/CD209,8,down_DEPs
GO:0031589,cell-substrate adhesion,11/88,369/18860,0.029810298102981,6.38888888888889,7.15776781412431,1.15348189478902e-06,0.000299442829281146,0.000244889793334586,ITGAV/ITGAM/ITGB2/ITGB5/ITGA11/ITGA2/TNXB/HRG/ITGB6/THY1/MYOC,11,down_DEPs
GO:0032963,collagen metabolic process,7/88,116/18860,0.0603448275862069,12.9329937304075,8.82658408550692,1.16753397169307e-06,0.000299442829281146,0.000244889793334586,ITGA2/FAP/KLK6/TNXB/PEPD/NPPC/GOT1,7,down_DEPs
GO:0044403,biological process involved in symbiotic interaction,9/88,231/18860,0.038961038961039,8.35005903187721,7.69568777215771,1.30975540418216e-06,0.000299442829281146,0.000244889793334586,ITGAV/ITGB5/ITGA2/HRG/ITGB6/HSPA1A/CLEC4M/DPP4/CD209,9,down_DEPs
GO:0051701,biological process involved in interaction with host,8/88,185/18860,0.0432432432432432,9.26781326781327,7.73733876148284,2.42460554680635e-06,0.000492733727234313,0.000402966606083255,ITGAV/ITGB5/ITGA2/ITGB6/HSPA1A/CLEC4M/DPP4/CD209,8,down_DEPs
GO:0031102,neuron projection regeneration,5/88,60/18860,0.0833333333333333,17.8598484848485,8.95562214423944,8.79823327428461e-06,0.00160919686586666,0.00131603047186931,OMG/RGMA/THY1/EPHA4/APOA4,5,down_DEPs
GO:0019062,virion attachment to host cell,3/88,12/18860,0.25,53.5795454545455,12.4744155536745,2.09478984123789e-05,0.00348306419965827,0.0028485132673675,CLEC4M/DPP4/CD209,3,down_DEPs
GO:0044650,adhesion of symbiont to host cell,3/88,13/18860,0.230769230769231,49.458041958042,11.9663531642515,2.71403565816876e-05,0.00413664268232554,0.00338302164057702,CLEC4M/DPP4/CD209,3,down_DEPs
GO:0031099,regeneration,7/88,194/18860,0.0360824742268041,7.73313027179007,6.45412905228942,3.43550131571687e-05,0.00483348608188165,0.0039529128499058,OMG/KLK6/MSTN/RGMA/THY1/EPHA4/APOA4,7,down_DEPs
GO:0044406,adhesion of symbiont to host,3/88,16/18860,0.1875,40.1846590909091,10.7358122987435,5.26058932774921e-05,0.0064144119203022,0.00524582276121518,CLEC4M/DPP4/CD209,3,down_DEPs
GO:0070571,negative regulation of neuron projection regeneration,3/88,16/18860,0.1875,40.1846590909091,10.7358122987435,5.26058932774921e-05,0.0064144119203022,0.00524582276121518,RGMA/THY1/EPHA4,3,down_DEPs
GO:0050920,regulation of chemotaxis,7/88,214/18860,0.0327102803738318,7.01040781648258,6.05429224626279,6.39977191040504e-05,0.0066251394808786,0.00541815959386981,ITGA2/MSTN/SMOC2/HRG/KLRK1/DPP4/PLXNA4,7,down_DEPs
GO:0006935,chemotaxis,10/88,474/18860,0.0210970464135021,4.52148062907557,5.31638275116765,7.15399318356621e-05,0.0066251394808786,0.00541815959386981,ITGAV/ITGB2/ITGA2/MSTN/SMOC2/HRG/KLRK1/DPP4/PLXNA4/PLA2G1B,10,down_DEPs
GO:0006911,"phagocytosis, engulfment",4/88,48/18860,0.0833333333333333,17.8598484848485,8.0075967498257,7.36076332625715e-05,0.0066251394808786,0.00541815959386981,ITGAM/ITGB2/ITGA2/MEGF10,4,down_DEPs
GO:0010712,regulation of collagen metabolic process,4/88,48/18860,0.0833333333333333,17.8598484848485,8.0075967498257,7.36076332625715e-05,0.0066251394808786,0.00541815959386981,ITGA2/FAP/NPPC/GOT1,4,down_DEPs
GO:0042330,taxis,10/88,476/18860,0.0210084033613445,4.50248281130634,5.29913369686609,7.40830498191836e-05,0.0066251394808786,0.00541815959386981,ITGAV/ITGB2/ITGA2/MSTN/SMOC2/HRG/KLRK1/DPP4/PLXNA4/PLA2G1B,10,down_DEPs
GO:0019058,viral life cycle,8/88,298/18860,0.0268456375838926,5.75350823672971,5.66311514790402,7.60677578449703e-05,0.0066251394808786,0.00541815959386981,ITGAV/ITGB5/ITGA2/ITGB6/HSPA1A/CLEC4M/DPP4/CD209,8,down_DEPs
GO:0009306,protein secretion,9/88,388/18860,0.0231958762886598,4.97129803186504,5.41173817621351,8.20407291756803e-05,0.00682056789374178,0.00557798450519817,COMP/ACHE/CBLN4/PPY/FAM3B/VGF/PTPRN2/PLA2G1B/SNAP25,9,down_DEPs
GO:0035592,establishment of protein localization to extracellular region,9/88,391/18860,0.0230179028132992,4.9331550802139,5.38087808283988,8.69996210038119e-05,0.00691836116591182,0.00565796162226163,COMP/ACHE/CBLN4/PPY/FAM3B/VGF/PTPRN2/PLA2G1B/SNAP25,9,down_DEPs
GO:0071692,protein localization to extracellular region,9/88,398/18860,0.0226130653266332,4.84639104613979,5.31007911009911,9.95592895192218e-05,0.00758724752211069,0.00620498905293045,COMP/ACHE/CBLN4/PPY/FAM3B/VGF/PTPRN2/PLA2G1B/SNAP25,9,down_DEPs
GO:0141091,transforming growth factor beta receptor superfamily signaling pathway,9/88,411/18860,0.0218978102189781,4.69309887193099,5.18287606380587,0.000126941363730617,0.00928703017053197,0.00759510222573505,ITGB5/COMP/RGMB/CHRDL2/MSTN/RGMA/GOT1/ITGB6/HSPA1A,9,down_DEPs
GO:0099024,plasma membrane invagination,4/88,57/18860,0.0701754385964912,15.0398724082935,7.26829271712094,0.000144727373948111,0.0101810141135037,0.00832621855790552,ITGAM/ITGB2/ITGA2/MEGF10,4,down_DEPs
GO:0034113,heterotypic cell-cell adhesion,4/88,61/18860,0.0655737704918033,14.053651266766,6.99157375274681,0.000188506863634185,0.0127695945772935,0.0104432067533792,ITGAV/ITGAM/ITGB2/THY1,4,down_DEPs
GO:0043302,positive regulation of leukocyte degranulation,3/88,25/18860,0.12,25.7181818181818,8.46738112170209,0.000209594381307574,0.0136910044075555,0.0111967524751151,ITGAM/ITGB2/CD160,3,down_DEPs
GO:0010324,membrane invagination,4/88,64/18860,0.0625,13.3948863636364,6.80056838101331,0.000227083727303395,0.0142441006202371,0.0116490846199286,ITGAM/ITGB2/ITGA2/MEGF10,4,down_DEPs
GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,9/88,446/18860,0.0201793721973094,4.32480635955972,4.86524942604974,0.000233637517007716,0.0142441006202371,0.0116490846199286,ITGB5/COMP/RGMB/CHRDL2/MSTN/RGMA/GOT1/ITGB6/HSPA1A,9,down_DEPs
GO:0048520,positive regulation of behavior,3/88,29/18860,0.103448275862069,22.1708463949843,7.81170657694829,0.000328521113991842,0.0193616935976457,0.0158343452575491,GRP/PENK/INSL5,3,down_DEPs
GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,4/88,71/18860,0.0563380281690141,12.0742637644046,6.40084923434334,0.000338750243370509,0.0193616935976457,0.0158343452575491,ITGAV/RET/BAG3/HSPA1A,4,down_DEPs
GO:0051894,positive regulation of focal adhesion assembly,3/88,30/18860,0.1,21.4318181818182,7.66810191156849,0.000363795404857074,0.0201630847116239,0.0164897374896938,HRG/THY1/MYOC,3,down_DEPs
GO:0038034,signal transduction in absence of ligand,4/88,73/18860,0.0547945205479452,11.7434620174346,6.29683565738319,0.000376789617082357,0.0202690649895186,0.0165764100889792,ITGAV/RET/BAG3/HSPA1A,4,down_DEPs
GO:0015833,peptide transport,7/88,292/18860,0.023972602739726,5.13776463262765,4.87887890260907,0.000432072340393204,0.0220769735355582,0.018054950587913,GRP/FAM3B/CLEC4M/VGF/PTPRN2/SNAP25/CD209,7,down_DEPs
GO:0090287,regulation of cellular response to growth factor stimulus,8/88,385/18860,0.0207792207792208,4.45336481700118,4.6873350169247,0.000434538571503606,0.0220769735355582,0.018054950587913,TNXB/CHRDL2/GPC1/RGMA/SMOC2/GOT1/HRG/HSPA1A,8,down_DEPs
GO:0070570,regulation of neuron projection regeneration,3/88,33/18860,0.0909090909090909,19.4834710743802,7.27604429663604,0.000483967844622185,0.0233499252916853,0.0190959936919714,RGMA/THY1/EPHA4,3,down_DEPs
GO:0071496,cellular response to external stimulus,4/88,78/18860,0.0512820512820513,10.990675990676,6.05364084624674,0.000485126933342834,0.0233499252916853,0.0190959936919714,ITGA2/CDA/BAG3/GOT1,4,down_DEPs
GO:0016032,viral process,8/88,396/18860,0.0202020202020202,4.32966023875115,4.58490150922797,0.000523347281573902,0.0243303377757513,0.0198977928573811,ITGAV/ITGB5/ITGA2/ITGB6/HSPA1A/CLEC4M/DPP4/CD209,8,down_DEPs
GO:0050900,leukocyte migration,8/88,397/18860,0.0201511335012594,4.31875429356538,4.57577448583208,0.000532101427572472,0.0243303377757513,0.0198977928573811,ITGB2/ITGA2/MSTN/RET/KLRK1/THY1/DPP4/PLA2G1B,8,down_DEPs
GO:0007626,locomotory behavior,6/88,218/18860,0.0275229357798165,5.89866555462886,4.98086967517191,0.000548406820318353,0.024380537981758,0.0199388474991097,HPGDS/SLURP1/DPP4/EPHA4/PENK/SNAP25,6,down_DEPs
GO:0043299,leukocyte degranulation,4/88,81/18860,0.0493827160493827,10.5836139169473,5.91808204315807,0.000559859264753328,0.024380537981758,0.0199388474991097,ITGAM/ITGB2/GRP/CD160,4,down_DEPs
GO:0019226,transmission of nerve impulse,4/88,82/18860,0.0487804878048781,10.4545454545455,5.87446480937444,0.000586490256851564,0.0249462948786398,0.0204015337817888,ITGA2/GRP/SCN4B/PENK,4,down_DEPs
GO:1903532,positive regulation of secretion by cell,7/88,310/18860,0.0225806451612903,4.83944281524927,4.66683543826649,0.000616573163924973,0.0254832631609643,0.0208406762117523,ITGAM/ITGB2/ACHE/GRP/CD160/PLA2G1B/GPR158,7,down_DEPs
GO:0002385,mucosal immune response,3/88,36/18860,0.0833333333333333,17.8598484848485,6.93257144965486,0.000626980230860247,0.0254832631609643,0.0208406762117523,CD160/APOA4/PLA2G1B,3,down_DEPs
GO:0048678,response to axon injury,4/88,84/18860,0.0476190476190476,10.2056277056277,5.78944463988499,0.000642431768756978,0.0255436457620981,0.0208900582014569,RGMA/NPPC/EPHA4/APOA4,4,down_DEPs
GO:0150117,positive regulation of cell-substrate junction organization,3/88,37/18860,0.0810810810810811,17.3771498771499,6.82716121040184,0.000680009602855396,0.0259111992421358,0.0211906501240684,HRG/THY1/MYOC,3,down_DEPs
GO:1900746,regulation of vascular endothelial growth factor signaling pathway,3/88,37/18860,0.0810810810810811,17.3771498771499,6.82716121040184,0.000680009602855396,0.0259111992421358,0.0211906501240684,TNXB/SMOC2/HRG,3,down_DEPs
GO:0048041,focal adhesion assembly,4/88,88/18860,0.0454545454545455,9.74173553719008,5.62767644754053,0.000765497981225629,0.0285733838298301,0.0233678331110982,ITGA2/HRG/THY1/MYOC,4,down_DEPs
GO:1902547,regulation of cellular response to vascular endothelial growth factor stimulus,3/88,39/18860,0.0769230769230769,16.486013986014,6.62820599015144,0.000794456880505372,0.0290612326888865,0.0237668047831186,TNXB/SMOC2/HRG,3,down_DEPs
GO:0002251,organ or tissue specific immune response,3/88,40/18860,0.075,16.0738636363636,6.53416597515697,0.000855988310128818,0.0301017462467212,0.0246177557000321,CD160/APOA4/PLA2G1B,3,down_DEPs
GO:0002446,neutrophil mediated immunity,3/88,40/18860,0.075,16.0738636363636,6.53416597515697,0.000855988310128818,0.0301017462467212,0.0246177557000321,ITGAM/ITGB2/PLA2G1B,3,down_DEPs
GO:0060326,cell chemotaxis,7/88,330/18860,0.0212121212121212,4.54614325068871,4.44959956746566,0.000889941066130803,0.0301017462467212,0.0246177557000321,ITGB2/MSTN/SMOC2/HRG/KLRK1/DPP4/PLA2G1B,7,down_DEPs
GO:0030198,extracellular matrix organization,7/88,331/18860,0.0211480362537764,4.53240867893436,4.43919622941871,0.000905774167921911,0.0301017462467212,0.0246177557000321,ITGA2/FAP/COMP/TNXB/SMOC2/DPP4/MIA,7,down_DEPs
GO:0051047,positive regulation of secretion,7/88,331/18860,0.0211480362537764,4.53240867893436,4.43919622941871,0.000905774167921911,0.0301017462467212,0.0246177557000321,ITGAM/ITGB2/ACHE/GRP/CD160/PLA2G1B/GPR158,7,down_DEPs
GO:0043062,extracellular structure organization,7/88,332/18860,0.0210843373493976,4.51875684556407,4.42883419341849,0.000921829080507143,0.0301017462467212,0.0246177557000321,ITGA2/FAP/COMP/TNXB/SMOC2/DPP4/MIA,7,down_DEPs
GO:0045229,external encapsulating structure organization,7/88,333/18860,0.021021021021021,4.50518700518701,4.41851315687384,0.000938108002221492,0.0301017462467212,0.0246177557000321,ITGA2/FAP/COMP/TNXB/SMOC2/DPP4/MIA,7,down_DEPs
GO:0007159,leukocyte cell-cell adhesion,8/88,439/18860,0.0182232346241458,3.90557051149306,4.21747456046288,0.00102246229429732,0.0314323212383109,0.0257059241343499,ITGB2/KLRK1/THY1/CD160/CLEC4M/DPP4/APOA4/CD209,8,down_DEPs
GO:0042886,amide transport,7/88,338/18860,0.0207100591715976,4.43854222700377,4.36751259255808,0.00102294046026201,0.0314323212383109,0.0257059241343499,GRP/FAM3B/CLEC4M/VGF/PTPRN2/SNAP25/CD209,7,down_DEPs
GO:0032965,regulation of collagen biosynthetic process,3/88,43/18860,0.0697674418604651,14.9524312896406,6.27125299372828,0.00105847509323494,0.0314323212383109,0.0257059241343499,ITGA2/NPPC/GOT1,3,down_DEPs
GO:0022409,positive regulation of cell-cell adhesion,7/88,343/18860,0.0204081632653061,4.37384044526902,4.31749338162964,0.00111370919982059,0.0314323212383109,0.0257059241343499,ITGB2/KLRK1/THY1/CD160/DPP4/CD209/MEGF10,7,down_DEPs
GO:0010716,negative regulation of extracellular matrix disassembly,2/88,11/18860,0.181818181818182,38.9669421487603,8.62388982382115,0.00115191157646597,0.0314323212383109,0.0257059241343499,FAP/DPP4,2,down_DEPs
GO:0043312,neutrophil degranulation,2/88,11/18860,0.181818181818182,38.9669421487603,8.62388982382115,0.00115191157646597,0.0314323212383109,0.0257059241343499,ITGAM/ITGB2,2,down_DEPs
GO:0046794,transport of virus,2/88,11/18860,0.181818181818182,38.9669421487603,8.62388982382115,0.00115191157646597,0.0314323212383109,0.0257059241343499,CLEC4M/CD209,2,down_DEPs
GO:0075733,intracellular transport of virus,2/88,11/18860,0.181818181818182,38.9669421487603,8.62388982382115,0.00115191157646597,0.0314323212383109,0.0257059241343499,CLEC4M/CD209,2,down_DEPs
GO:2000822,regulation of behavioral fear response,2/88,11/18860,0.181818181818182,38.9669421487603,8.62388982382115,0.00115191157646597,0.0314323212383109,0.0257059241343499,GRP/PENK,2,down_DEPs
GO:0007044,cell-substrate junction assembly,4/88,99/18860,0.0404040404040404,8.6593204775023,5.2314880855512,0.0011886185793206,0.0314323212383109,0.0257059241343499,ITGA2/HRG/THY1/MYOC,4,down_DEPs
GO:0030574,collagen catabolic process,3/88,45/18860,0.0666666666666667,14.2878787878788,6.11019677921223,0.00120890925537059,0.0314323212383109,0.0257059241343499,FAP/KLK6/PEPD,3,down_DEPs
GO:0042060,wound healing,8/88,453/18860,0.0176600441501104,3.78486855308047,4.10778485647321,0.00124937440245729,0.0314323212383109,0.0257059241343499,ITGAV/ITGB5/ITGA2/FAP/COMP/SMOC2/HRG/ITGB6,8,down_DEPs
GO:0008037,cell recognition,5/88,172/18860,0.0290697674418605,6.23017970401691,4.71785745893951,0.00126652424899589,0.0314323212383109,0.0257059241343499,CRTAC1/CLEC4M/EPHA4/CD209/MEGF10,5,down_DEPs
GO:0033555,multicellular organismal response to stress,4/88,101/18860,0.0396039603960396,8.48784878487849,5.16604641832861,0.00128012695975502,0.0314323212383109,0.0257059241343499,RET/GRP/DPP4/PENK,4,down_DEPs
GO:1903035,negative regulation of response to wounding,4/88,101/18860,0.0396039603960396,8.48784878487849,5.16604641832861,0.00128012695975502,0.0314323212383109,0.0257059241343499,FAP/RGMA/HRG/EPHA4,4,down_DEPs
GO:0001503,ossification,8/88,455/18860,0.0175824175824176,3.76823176823177,4.09247117618059,0.00128483686902138,0.0314323212383109,0.0257059241343499,ITGA11/COMP/CHRDL2/ACHE/NPPC/PENK/FGF23/MYOC,8,down_DEPs
GO:0043300,regulation of leukocyte degranulation,3/88,46/18860,0.0652173913043478,13.9772727272727,6.03347018989538,0.00128891421152177,0.0314323212383109,0.0257059241343499,ITGAM/ITGB2/CD160,3,down_DEPs
GO:0050919,negative chemotaxis,3/88,46/18860,0.0652173913043478,13.9772727272727,6.03347018989538,0.00128891421152177,0.0314323212383109,0.0257059241343499,ITGAV/DPP4/PLXNA4,3,down_DEPs
GO:0019065,receptor-mediated endocytosis of virus by host cell,2/88,12/18860,0.166666666666667,35.719696969697,8.23719421979547,0.00137810431207669,0.0327344517764709,0.0267708301771835,CLEC4M/DPP4,2,down_DEPs
GO:1903365,regulation of fear response,2/88,12/18860,0.166666666666667,35.719696969697,8.23719421979547,0.00137810431207669,0.0327344517764709,0.0267708301771835,GRP/PENK,2,down_DEPs
GO:0001662,behavioral fear response,3/88,48/18860,0.0625,13.3948863636364,5.88695988870302,0.00145874922064394,0.0341268564190666,0.0279095640249165,GRP/DPP4/PENK,3,down_DEPs
GO:0001649,osteoblast differentiation,6/88,265/18860,0.0226415094339623,4.852487135506,4.32425639495496,0.00150559882404364,0.0341268564190666,0.0279095640249165,ITGA11/ACHE/NPPC/PENK/FGF23/MYOC,6,down_DEPs
GO:1903034,regulation of response to wounding,5/88,179/18860,0.0279329608938548,5.98654139156932,4.58956238119423,0.00151077181284262,0.0341268564190666,0.0279095640249165,FAP/RGMA/SMOC2/HRG/EPHA4,5,down_DEPs
GO:0002209,behavioral defense response,3/88,49/18860,0.0612244897959184,13.1215213358071,5.81694050774246,0.00154867637112221,0.0341268564190666,0.0279095640249165,GRP/DPP4/PENK,3,down_DEPs
GO:0033628,regulation of cell adhesion mediated by integrin,3/88,49/18860,0.0612244897959184,13.1215213358071,5.81694050774246,0.00154867637112221,0.0341268564190666,0.0279095640249165,RET/HRG/DPP4,3,down_DEPs
GO:1903307,positive regulation of regulated secretory pathway,3/88,49/18860,0.0612244897959184,13.1215213358071,5.81694050774246,0.00154867637112221,0.0341268564190666,0.0279095640249165,ITGAM/ITGB2/CD160,3,down_DEPs
GO:0014816,skeletal muscle satellite cell differentiation,2/88,13/18860,0.153846153846154,32.972027972028,7.89525458791511,0.00162373412216669,0.0349212792555232,0.0285592574729351,MSTN/MEGF10,2,down_DEPs
GO:0051451,myoblast migration,2/88,13/18860,0.153846153846154,32.972027972028,7.89525458791511,0.00162373412216669,0.0349212792555232,0.0285592574729351,MSTN/MEGF10,2,down_DEPs
GO:0031295,T cell costimulation,3/88,50/18860,0.06,12.8590909090909,5.74893497197934,0.00164200656969655,0.0349212792555232,0.0285592574729351,KLRK1/CD160/DPP4,3,down_DEPs
GO:0150115,cell-substrate junction organization,4/88,109/18860,0.036697247706422,7.86488740617181,4.92130004526837,0.00169568903180047,0.0356484510248627,0.029153951774815,ITGA2/HRG/THY1/MYOC,4,down_DEPs
GO:0031294,lymphocyte costimulation,3/88,51/18860,0.0588235294117647,12.6069518716578,5.68284501610439,0.00173878620643147,0.0361390905859451,0.0295552057337216,KLRK1/CD160/DPP4,3,down_DEPs
GO:0075509,endocytosis involved in viral entry into host cell,2/88,14/18860,0.142857142857143,30.6168831168831,7.58995444763553,0.00188861885745736,0.0384045346894723,0.0314079271351847,CLEC4M/DPP4,2,down_DEPs
GO:0035987,endodermal cell differentiation,3/88,53/18860,0.0566037735849057,12.131217838765,5.55605131394383,0.0019428751206067,0.0384045346894723,0.0314079271351847,ITGAV/ITGB2/ITGB5,3,down_DEPs
GO:0050922,negative regulation of chemotaxis,3/88,53/18860,0.0566037735849057,12.131217838765,5.55605131394383,0.0019428751206067,0.0384045346894723,0.0314079271351847,HRG/KLRK1/DPP4,3,down_DEPs
GO:1900047,negative regulation of hemostasis,3/88,53/18860,0.0566037735849057,12.131217838765,5.55605131394383,0.0019428751206067,0.0384045346894723,0.0314079271351847,FAP/COMP/HRG,3,down_DEPs
GO:0006898,receptor-mediated endocytosis,6/88,279/18860,0.021505376344086,4.60899315738026,4.15813908770786,0.00195277295031215,0.0384045346894723,0.0314079271351847,ITGAM/ITGB2/TF/ACHE/CLEC4M/DPP4,6,down_DEPs
GO:0031103,axon regeneration,3/88,54/18860,0.0555555555555556,11.9065656565657,5.49518193560622,0.00205027296881397,0.03947315010485,0.0322818602624338,RGMA/EPHA4/APOA4,3,down_DEPs
GO:0042596,fear response,3/88,54/18860,0.0555555555555556,11.9065656565657,5.49518193560622,0.00205027296881397,0.03947315010485,0.0322818602624338,GRP/DPP4/PENK,3,down_DEPs
GO:0007416,synapse assembly,6/88,284/18860,0.0211267605633803,4.52784891165173,4.10145961445587,0.00213469803397392,0.0397364445183517,0.0324971872237218,DNER/ACHE/CBLN4/CRTAC1/LRRN1/PLXNA4,6,down_DEPs
GO:0032964,collagen biosynthetic process,3/88,55/18860,0.0545454545454545,11.6900826446281,5.43589591215649,0.00216129741301709,0.0397364445183517,0.0324971872237218,ITGA2/NPPC/GOT1,3,down_DEPs
GO:0048681,negative regulation of axon regeneration,2/88,15/18860,0.133333333333333,28.5757575757576,7.31510231058005,0.00217257761171961,0.0397364445183517,0.0324971872237218,RGMA/EPHA4,2,down_DEPs
GO:0071107,response to parathyroid hormone,2/88,15/18860,0.133333333333333,28.5757575757576,7.31510231058005,0.00217257761171961,0.0397364445183517,0.0324971872237218,ITGA2/FGF23,2,down_DEPs
GO:1900748,positive regulation of vascular endothelial growth factor signaling pathway,2/88,15/18860,0.133333333333333,28.5757575757576,7.31510231058005,0.00217257761171961,0.0397364445183517,0.0324971872237218,TNXB/SMOC2,2,down_DEPs
GO:0002444,myeloid leukocyte mediated immunity,4/88,118/18860,0.0338983050847458,7.26502311248074,4.67413345300253,0.00226593385696195,0.0410335943008257,0.033558019913944,ITGAM/ITGB2/GRP/PLA2G1B,4,down_DEPs
GO:1903039,positive regulation of leukocyte cell-cell adhesion,6/88,289/18860,0.0207612456747405,4.44951242529097,4.04607923685276,0.00232916901248846,0.0417651972925626,0.0341563381501145,ITGB2/KLRK1/THY1/CD160/DPP4/CD209,6,down_DEPs
GO:1901890,positive regulation of cell junction assembly,4/88,120/18860,0.0333333333333333,7.14393939393939,4.62272593382751,0.00240856760003198,0.0427696130141602,0.0349777675998513,HRG/THY1/MYOC/LRRN1,4,down_DEPs
GO:0035641,locomotory exploration behavior,2/88,16/18860,0.125,26.7897727272727,7.06588153759109,0.0024754307143542,0.0428288181005014,0.0350261865965368,DPP4/PENK,2,down_DEPs
GO:0038065,collagen-activated signaling pathway,2/88,16/18860,0.125,26.7897727272727,7.06588153759109,0.0024754307143542,0.0428288181005014,0.0350261865965368,ITGA11/ITGA2,2,down_DEPs
GO:0071621,granulocyte chemotaxis,4/88,121/18860,0.0330578512396694,7.08489857250188,4.59746272318992,0.00248215129505366,0.0428288181005014,0.0350261865965368,ITGB2/MSTN/DPP4/PLA2G1B,4,down_DEPs
GO:0038084,vascular endothelial growth factor signaling pathway,3/88,58/18860,0.0517241379310345,11.0854231974922,5.26685658327951,0.00251654858632305,0.0430165174241575,0.0351796905181018,TNXB/SMOC2/HRG,3,down_DEPs
GO:0032966,negative regulation of collagen biosynthetic process,2/88,17/18860,0.117647058823529,25.2139037433155,6.8384809561304,0.00279699972301306,0.0465064772126445,0.0380338431234599,NPPC/GOT1,2,down_DEPs
GO:0051917,regulation of fibrinolysis,2/88,17/18860,0.117647058823529,25.2139037433155,6.8384809561304,0.00279699972301306,0.0465064772126445,0.0380338431234599,FAP/HRG,2,down_DEPs
GO:0051969,regulation of transmission of nerve impulse,2/88,17/18860,0.117647058823529,25.2139037433155,6.8384809561304,0.00279699972301306,0.0465064772126445,0.0380338431234599,ITGA2/GRP,2,down_DEPs
GO:0001954,positive regulation of cell-matrix adhesion,3/88,61/18860,0.0491803278688525,10.5402384500745,5.10977958422294,0.00290591134474152,0.0478820887345247,0.0391588432515666,HRG/THY1/MYOC,3,down_DEPs
GO:0001706,endoderm formation,3/88,62/18860,0.0483870967741936,10.3702346041056,5.05982947024503,0.00304345970187405,0.0497007838814967,0.0406462052289758,ITGAV/ITGB2/ITGB5,3,down_DEPs
GO:0010713,negative regulation of collagen metabolic process,2/88,18/18860,0.111111111111111,23.8131313131313,6.62983998651106,0.00313710741626136,0.0498936475160177,0.0408039326179167,NPPC/GOT1,2,down_DEPs
GO:0014841,skeletal muscle satellite cell proliferation,2/88,18/18860,0.111111111111111,23.8131313131313,6.62983998651106,0.00313710741626136,0.0498936475160177,0.0408039326179167,MSTN/MEGF10,2,down_DEPs
GO:0098883,synapse pruning,2/88,18/18860,0.111111111111111,23.8131313131313,6.62983998651106,0.00313710741626136,0.0498936475160177,0.0408039326179167,ITGAM/EPHA4,2,down_DEPs
