ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,gene_set,contrast,cluster
GO:0035855,megakaryocyte development,4/97,23/18860,0.173913043478261,33.8144329896907,11.3218399590216,5.40091819289945e-06,0.0112123061684593,0.0102901704517347,GP1BA/EP300/FLI1/PTPN6,4,down_DEPs,C0_vs_None,C0
